panel,dataset_id,dataset,epsilon,seed,fault_mode,evidence_type,n_test,fault_rate,stuck_value,method,auroc,auprc,runtime_sec
controlled_pre_pm_faults,household_power,UCI Household Power,2.0,1,segment_stuck,controlled_injection,2400,0.2,0.3726963067743015,pm_window_lof,0.7181987847222222,0.3630686635572906,8.00006091594696e-07
controlled_pre_pm_faults,household_power,UCI Household Power,2.0,1,segment_stuck,controlled_injection,2400,0.2,0.3726963067743015,pm_subseq_nn,0.704396701388889,0.4160001210150957,4.00003045797348e-07
controlled_pre_pm_faults,household_power,UCI Household Power,2.0,1,segment_stuck,controlled_injection,2400,0.2,0.3726963067743015,ldp_postmean_iforest,0.9164203559027778,0.6838749319094884,3.00002284348011e-07
controlled_pre_pm_faults,household_power,UCI Household Power,2.0,1,segment_stuck,controlled_injection,2400,0.2,0.3726963067743015,ldp_postmean_lof,0.7927582465277778,0.3961350364242011,5.00003807246685e-07
controlled_pre_pm_faults,household_power,UCI Household Power,2.0,1,segment_stuck,controlled_injection,2400,0.2,0.3726963067743015,ldp_postmean_subseq_nn,0.6655967881944445,0.380379827716982,4.00003045797348e-07
controlled_pre_pm_faults,household_power,UCI Household Power,2.0,1,segment_stuck,controlled_injection,2400,0.2,0.3726963067743015,privsaf_matched_hmm,0.9992122395833333,0.9970027455466812,1.0401723999966634
controlled_pre_pm_faults,household_power,UCI Household Power,2.0,1,template_stuck,template_based_injection,2400,0.2,0.13007178336544478,pm_window_iforest,0.7877745225694445,0.46839439438314284,1.0999938240274787e-06
controlled_pre_pm_faults,household_power,UCI Household Power,2.0,1,template_stuck,template_based_injection,2400,0.2,0.13007178336544478,pm_window_lof,0.6923882378472223,0.2994920860286743,8.00006091594696e-07
controlled_pre_pm_faults,household_power,UCI Household Power,2.0,1,template_stuck,template_based_injection,2400,0.2,0.13007178336544478,pm_subseq_nn,0.6566015625,0.34600738753124227,3.9998849388211966e-07
controlled_pre_pm_faults,household_power,UCI Household Power,2.0,1,template_stuck,template_based_injection,2400,0.2,0.13007178336544478,ldp_postmean_iforest,0.9049880642361111,0.6553044352961518,4.999892553314567e-07
controlled_pre_pm_faults,household_power,UCI Household Power,2.0,1,template_stuck,template_based_injection,2400,0.2,0.13007178336544478,ldp_postmean_lof,0.7627951388888888,0.3632041054701017,6.00004568696022e-07
controlled_pre_pm_faults,household_power,UCI Household Power,2.0,1,template_stuck,template_based_injection,2400,0.2,0.13007178336544478,ldp_postmean_subseq_nn,0.6515581597222222,0.3373529808222508,5.00003807246685e-07
controlled_pre_pm_faults,household_power,UCI Household Power,2.0,1,template_stuck,template_based_injection,2400,0.2,0.13007178336544478,privsaf_matched_hmm,0.998816189236111,0.9954548874705978,0.9505838000040967
controlled_pre_pm_faults,household_power,UCI Household Power,2.0,2,iid_stuck,controlled_injection,2400,0.2,-0.9706606833646318,pm_window_iforest,0.5382595486111111,0.22418379711101843,6.00004568696022e-07
controlled_pre_pm_faults,household_power,UCI Household Power,2.0,2,iid_stuck,controlled_injection,2400,0.2,-0.9706606833646318,pm_window_lof,0.48766059027777775,0.19929636773233264,4.00003045797348e-07
controlled_pre_pm_faults,household_power,UCI Household Power,2.0,2,iid_stuck,controlled_injection,2400,0.2,-0.9706606833646318,pm_subseq_nn,0.5038433159722222,0.20114420835698177,3.9998849388211966e-07
controlled_pre_pm_faults,household_power,UCI Household Power,2.0,2,iid_stuck,controlled_injection,2400,0.2,-0.9706606833646318,ldp_postmean_iforest,0.47567599826388896,0.18714678512189747,4.999892553314567e-07
controlled_pre_pm_faults,household_power,UCI Household Power,2.0,2,iid_stuck,controlled_injection,2400,0.2,-0.9706606833646318,ldp_postmean_lof,0.4854806857638889,0.1980183218363474,5.00003807246685e-07
controlled_pre_pm_faults,household_power,UCI Household Power,2.0,2,iid_stuck,controlled_injection,2400,0.2,-0.9706606833646318,ldp_postmean_subseq_nn,0.5380870225694445,0.21938107658293762,5.00003807246685e-07
controlled_pre_pm_faults,household_power,UCI Household Power,2.0,2,iid_stuck,controlled_injection,2400,0.2,-0.9706606833646318,privsaf_matched_mixture,0.6909000651041667,0.321914898856666,0.014020600006915629
controlled_pre_pm_faults,household_power,UCI Household Power,2.0,2,iid_stuck,controlled_injection,2400,0.2,0.3726963067743015,pm_window_iforest,0.60484375,0.24748546466385818,1.100008375942707e-06
controlled_pre_pm_faults,household_power,UCI Household Power,2.0,2,iid_stuck,controlled_injection,2400,0.2,0.3726963067743015,pm_window_lof,0.515166015625,0.20283821224947618,7.00005330145359e-07
controlled_pre_pm_faults,household_power,UCI Household Power,2.0,2,iid_stuck,controlled_injection,2400,0.2,0.3726963067743015,pm_subseq_nn,0.5259407552083333,0.216263856290193,7.00005330145359e-07
controlled_pre_pm_faults,household_power,UCI Household Power,2.0,2,iid_stuck,controlled_injection,2400,0.2,0.3726963067743015,ldp_postmean_iforest,0.5526649305555555,0.2158608690538973,8.00006091594696e-07
controlled_pre_pm_faults,household_power,UCI Household Power,2.0,2,iid_stuck,controlled_injection,2400,0.2,0.3726963067743015,ldp_postmean_lof,0.5164518229166667,0.2090566829370761,7.00005330145359e-07
controlled_pre_pm_faults,household_power,UCI Household Power,2.0,2,iid_stuck,controlled_injection,2400,0.2,0.3726963067743015,ldp_postmean_subseq_nn,0.5026150173611111,0.19597814567234018,8.00006091594696e-07
controlled_pre_pm_faults,household_power,UCI Household Power,2.0,2,iid_stuck,controlled_injection,2400,0.2,0.3726963067743015,privsaf_matched_mixture,0.8166346571180556,0.49630638106890934,0.03261419999762438
controlled_pre_pm_faults,household_power,UCI Household Power,2.0,2,segment_stuck,controlled_injection,2400,0.2,-0.9706606833646318,pm_window_iforest,0.7351356336805556,0.3801907489587817,8.00006091594696e-07
controlled_pre_pm_faults,household_power,UCI Household Power,2.0,2,segment_stuck,controlled_injection,2400,0.2,-0.9706606833646318,pm_window_lof,0.7352332899305556,0.3841649707219127,4.00003045797348e-07
controlled_pre_pm_faults,household_power,UCI Household Power,2.0,2,segment_stuck,controlled_injection,2400,0.2,-0.9706606833646318,pm_subseq_nn,0.44959526909722225,0.17533724662830985,2.9998773243278265e-07
controlled_pre_pm_faults,household_power,UCI Household Power,2.0,2,segment_stuck,controlled_injection,2400,0.2,-0.9706606833646318,ldp_postmean_iforest,0.7551768663194444,0.49619218539289806,4.00003045797348e-07
controlled_pre_pm_faults,household_power,UCI Household Power,2.0,2,segment_stuck,controlled_injection,2400,0.2,-0.9706606833646318,ldp_postmean_lof,0.6289398871527777,0.2586318207047606,5.00003807246685e-07
controlled_pre_pm_faults,household_power,UCI Household Power,2.0,2,segment_stuck,controlled_injection,2400,0.2,-0.9706606833646318,ldp_postmean_subseq_nn,0.525771484375,0.20974600498293894,4.999892553314567e-07
controlled_pre_pm_faults,household_power,UCI Household Power,2.0,2,segment_stuck,controlled_injection,2400,0.2,-0.9706606833646318,privsaf_matched_hmm,0.9895008680555556,0.9533849942254298,1.023943699998199
controlled_pre_pm_faults,household_power,UCI Household Power,2.0,2,segment_stuck,controlled_injection,2400,0.2,0.3726963067743015,pm_window_iforest,0.8401942274305555,0.5812684755554915,9.999930625781417e-07
controlled_pre_pm_faults,household_power,UCI Household Power,2.0,2,segment_stuck,controlled_injection,2400,0.2,0.3726963067743015,pm_window_lof,0.7540256076388889,0.34557444481912813,4.999892553314567e-07
controlled_pre_pm_faults,household_power,UCI Household Power,2.0,2,segment_stuck,controlled_injection,2400,0.2,0.3726963067743015,pm_subseq_nn,0.6922721354166667,0.3636798532973796,5.00003807246685e-07
controlled_pre_pm_faults,household_power,UCI Household Power,2.0,2,segment_stuck,controlled_injection,2400,0.2,0.3726963067743015,ldp_postmean_iforest,0.9046820746527777,0.7287756353103528,4.999892553314567e-07
controlled_pre_pm_faults,household_power,UCI Household Power,2.0,2,segment_stuck,controlled_injection,2400,0.2,0.3726963067743015,ldp_postmean_lof,0.795720486111111,0.41813674653630906,4.999892553314567e-07
controlled_pre_pm_faults,household_power,UCI Household Power,2.0,2,segment_stuck,controlled_injection,2400,0.2,0.3726963067743015,ldp_postmean_subseq_nn,0.648952907986111,0.3706059079078281,5.00003807246685e-07
controlled_pre_pm_faults,household_power,UCI Household Power,2.0,2,segment_stuck,controlled_injection,2400,0.2,0.3726963067743015,privsaf_matched_hmm,0.999189453125,0.9969262822308824,0.9469129999924917
controlled_pre_pm_faults,household_power,UCI Household Power,2.0,2,template_stuck,template_based_injection,2400,0.2,0.13007178336544478,pm_window_iforest,0.7892361111111111,0.4669547685159252,1.00000761449337e-06
controlled_pre_pm_faults,household_power,UCI Household Power,2.0,2,template_stuck,template_based_injection,2400,0.2,0.13007178336544478,pm_window_lof,0.7366319444444444,0.32884008100936135,6.00004568696022e-07
controlled_pre_pm_faults,household_power,UCI Household Power,2.0,2,template_stuck,template_based_injection,2400,0.2,0.13007178336544478,pm_subseq_nn,0.618193359375,0.28224850430305726,5.00003807246685e-07
controlled_pre_pm_faults,household_power,UCI Household Power,2.0,2,template_stuck,template_based_injection,2400,0.2,0.13007178336544478,ldp_postmean_iforest,0.8793934461805555,0.6643393390777929,5.00003807246685e-07
controlled_pre_pm_faults,household_power,UCI Household Power,2.0,2,template_stuck,template_based_injection,2400,0.2,0.13007178336544478,ldp_postmean_lof,0.7418142361111111,0.35912359552841233,6.00004568696022e-07
controlled_pre_pm_faults,household_power,UCI Household Power,2.0,2,template_stuck,template_based_injection,2400,0.2,0.13007178336544478,ldp_postmean_subseq_nn,0.6466937934027778,0.34343403046589704,5.00003807246685e-07
controlled_pre_pm_faults,household_power,UCI Household Power,2.0,2,template_stuck,template_based_injection,2400,0.2,0.13007178336544478,privsaf_matched_hmm,0.9979937065972222,0.992323717590382,1.0535607000056189
controlled_pre_pm_faults,household_power,UCI Household Power,4.0,0,iid_stuck,controlled_injection,2400,0.2,-0.9706606833646318,pm_window_iforest,0.4939388020833333,0.19925580847665386,9.00006853044033e-07
controlled_pre_pm_faults,household_power,UCI Household Power,4.0,0,iid_stuck,controlled_injection,2400,0.2,-0.9706606833646318,pm_window_lof,0.5602332899305555,0.23932076414157621,6.999907782301307e-07
controlled_pre_pm_faults,household_power,UCI Household Power,4.0,0,iid_stuck,controlled_injection,2400,0.2,-0.9706606833646318,pm_subseq_nn,0.48032443576388895,0.1948916531656651,7.999915396794677e-07
controlled_pre_pm_faults,household_power,UCI Household Power,4.0,0,iid_stuck,controlled_injection,2400,0.2,-0.9706606833646318,ldp_postmean_iforest,0.4709917534722222,0.18768689682556186,7.00005330145359e-07
controlled_pre_pm_faults,household_power,UCI Household Power,4.0,0,iid_stuck,controlled_injection,2400,0.2,-0.9706606833646318,ldp_postmean_lof,0.48998372395833334,0.1944109519416108,7.00005330145359e-07
controlled_pre_pm_faults,household_power,UCI Household Power,4.0,0,iid_stuck,controlled_injection,2400,0.2,-0.9706606833646318,ldp_postmean_subseq_nn,0.4622981770833333,0.18535014826080087,9.00006853044033e-07
controlled_pre_pm_faults,household_power,UCI Household Power,4.0,0,iid_stuck,controlled_injection,2400,0.2,-0.9706606833646318,privsaf_matched_mixture,0.8183685980902776,0.49231240717104097,0.03186719999939669
controlled_pre_pm_faults,household_power,UCI Household Power,4.0,0,iid_stuck,controlled_injection,2400,0.2,0.3726963067743015,pm_window_iforest,0.7435145399305556,0.31699579370463754,1.2999953469261527e-06
controlled_pre_pm_faults,household_power,UCI Household Power,4.0,0,iid_stuck,controlled_injection,2400,0.2,0.3726963067743015,pm_window_lof,0.48604275173611106,0.19581423523661598,8.00006091594696e-07
controlled_pre_pm_faults,household_power,UCI Household Power,4.0,0,iid_stuck,controlled_injection,2400,0.2,0.3726963067743015,pm_subseq_nn,0.5466384548611112,0.23886069453881595,7.999915396794677e-07
controlled_pre_pm_faults,household_power,UCI Household Power,4.0,0,iid_stuck,controlled_injection,2400,0.2,0.3726963067743015,ldp_postmean_iforest,0.7485080295138888,0.3575476188409019,7.999915396794677e-07
controlled_pre_pm_faults,household_power,UCI Household Power,4.0,0,iid_stuck,controlled_injection,2400,0.2,0.3726963067743015,ldp_postmean_lof,0.4844086371527778,0.1929425524132419,7.00005330145359e-07
controlled_pre_pm_faults,household_power,UCI Household Power,4.0,0,iid_stuck,controlled_injection,2400,0.2,0.3726963067743015,ldp_postmean_subseq_nn,0.543095703125,0.23240377979376753,7.999915396794677e-07
controlled_pre_pm_faults,household_power,UCI Household Power,4.0,0,iid_stuck,controlled_injection,2400,0.2,0.3726963067743015,privsaf_matched_mixture,0.9485763888888888,0.813338901415932,0.028083400000468828
controlled_pre_pm_faults,household_power,UCI Household Power,4.0,0,segment_stuck,controlled_injection,2400,0.2,-0.9706606833646318,pm_window_iforest,0.7888335503472222,0.43144673852866083,1.00000761449337e-06
controlled_pre_pm_faults,household_power,UCI Household Power,4.0,0,segment_stuck,controlled_injection,2400,0.2,-0.9706606833646318,pm_window_lof,0.6421126302083333,0.34726464115155803,3.00002284348011e-07
controlled_pre_pm_faults,household_power,UCI Household Power,4.0,0,segment_stuck,controlled_injection,2400,0.2,-0.9706606833646318,pm_subseq_nn,0.4173546006944444,0.1693754203243265,1.7999991541728377e-06
controlled_pre_pm_faults,household_power,UCI Household Power,4.0,0,segment_stuck,controlled_injection,2400,0.2,-0.9706606833646318,ldp_postmean_iforest,0.783828125,0.5018925263844326,1.1999945854768157e-06
controlled_pre_pm_faults,household_power,UCI Household Power,4.0,0,segment_stuck,controlled_injection,2400,0.2,-0.9706606833646318,ldp_postmean_lof,0.5923253038194445,0.30711412339139704,9.00006853044033e-07
controlled_pre_pm_faults,household_power,UCI Household Power,4.0,0,segment_stuck,controlled_injection,2400,0.2,-0.9706606833646318,ldp_postmean_subseq_nn,0.6047721354166666,0.24502363805626512,6.999907782301307e-07
controlled_pre_pm_faults,household_power,UCI Household Power,4.0,0,segment_stuck,controlled_injection,2400,0.2,-0.9706606833646318,privsaf_matched_hmm,0.9988856336805555,0.9952191723031891,0.9966214000014588
controlled_pre_pm_faults,household_power,UCI Household Power,4.0,0,segment_stuck,controlled_injection,2400,0.2,0.3726963067743015,pm_window_iforest,0.9422319878472223,0.8037762403012924,1.3999961083754897e-06
controlled_pre_pm_faults,household_power,UCI Household Power,4.0,0,segment_stuck,controlled_injection,2400,0.2,0.3726963067743015,pm_window_lof,0.8158159722222221,0.5190240310116494,4.00003045797348e-07
controlled_pre_pm_faults,household_power,UCI Household Power,4.0,0,segment_stuck,controlled_injection,2400,0.2,0.3726963067743015,pm_subseq_nn,0.8220496961805555,0.6427059976264544,4.00003045797348e-07
controlled_pre_pm_faults,household_power,UCI Household Power,4.0,0,segment_stuck,controlled_injection,2400,0.2,0.3726963067743015,ldp_postmean_iforest,0.956706814236111,0.806874310176158,1.1999945854768157e-06
controlled_pre_pm_faults,household_power,UCI Household Power,4.0,0,segment_stuck,controlled_injection,2400,0.2,0.3726963067743015,ldp_postmean_lof,0.8057921006944444,0.4192532875586356,9.00006853044033e-07
controlled_pre_pm_faults,household_power,UCI Household Power,4.0,0,segment_stuck,controlled_injection,2400,0.2,0.3726963067743015,ldp_postmean_subseq_nn,0.7857552083333333,0.6087531404740713,4.00003045797348e-07
controlled_pre_pm_faults,household_power,UCI Household Power,4.0,0,segment_stuck,controlled_injection,2400,0.2,0.3726963067743015,privsaf_matched_hmm,0.9997634548611112,0.9990480479904726,0.9497371000034036
controlled_pre_pm_faults,household_power,UCI Household Power,4.0,0,template_stuck,template_based_injection,2400,0.2,0.13007178336544478,pm_window_iforest,0.8959450954861111,0.689019659284352,7.00005330145359e-07
controlled_pre_pm_faults,household_power,UCI Household Power,4.0,0,template_stuck,template_based_injection,2400,0.2,0.13007178336544478,pm_window_lof,0.7889279513888888,0.4209339994919314,4.00003045797348e-07
controlled_pre_pm_faults,household_power,UCI Household Power,4.0,0,template_stuck,template_based_injection,2400,0.2,0.13007178336544478,pm_subseq_nn,0.8053743489583333,0.5737939589637306,6.00004568696022e-07
controlled_pre_pm_faults,household_power,UCI Household Power,4.0,0,template_stuck,template_based_injection,2400,0.2,0.13007178336544478,ldp_postmean_iforest,0.9302180989583334,0.7754113326410427,5.00003807246685e-07
controlled_pre_pm_faults,household_power,UCI Household Power,4.0,0,template_stuck,template_based_injection,2400,0.2,0.13007178336544478,ldp_postmean_lof,0.7076584201388889,0.37474975583968784,5.999900167807937e-07
controlled_pre_pm_faults,household_power,UCI Household Power,4.0,0,template_stuck,template_based_injection,2400,0.2,0.13007178336544478,ldp_postmean_subseq_nn,0.8079969618055556,0.6247012701097767,5.00003807246685e-07
controlled_pre_pm_faults,household_power,UCI Household Power,4.0,0,template_stuck,template_based_injection,2400,0.2,0.13007178336544478,privsaf_matched_hmm,0.9995735677083333,0.9982096448868061,1.006589399999939
controlled_pre_pm_faults,household_power,UCI Household Power,4.0,1,iid_stuck,controlled_injection,2400,0.2,-0.9706606833646318,pm_window_iforest,0.531025390625,0.2042779069124811,8.999923011288047e-07
controlled_pre_pm_faults,household_power,UCI Household Power,4.0,1,iid_stuck,controlled_injection,2400,0.2,-0.9706606833646318,pm_window_lof,0.5357845052083333,0.21941906010714113,6.00004568696022e-07
controlled_pre_pm_faults,household_power,UCI Household Power,4.0,1,iid_stuck,controlled_injection,2400,0.2,-0.9706606833646318,pm_subseq_nn,0.5212543402777777,0.222415404286724,7.00005330145359e-07
controlled_pre_pm_faults,household_power,UCI Household Power,4.0,1,iid_stuck,controlled_injection,2400,0.2,-0.9706606833646318,ldp_postmean_iforest,0.45235568576388885,0.18219661498439327,6.00004568696022e-07
controlled_pre_pm_faults,household_power,UCI Household Power,4.0,1,iid_stuck,controlled_injection,2400,0.2,-0.9706606833646318,ldp_postmean_lof,0.4461404079861111,0.17279631835564085,6.00004568696022e-07
controlled_pre_pm_faults,household_power,UCI Household Power,4.0,1,iid_stuck,controlled_injection,2400,0.2,-0.9706606833646318,ldp_postmean_subseq_nn,0.5459526909722222,0.23161481816432317,6.999907782301307e-07
controlled_pre_pm_faults,household_power,UCI Household Power,4.0,1,iid_stuck,controlled_injection,2400,0.2,-0.9706606833646318,privsaf_matched_mixture,0.6824175347222222,0.2872482935287116,0.018002199998591095
controlled_pre_pm_faults,household_power,UCI Household Power,4.0,1,iid_stuck,controlled_injection,2400,0.2,0.3726963067743015,pm_window_iforest,0.7662999131944445,0.33662850679422024,1.0999938240274787e-06
controlled_pre_pm_faults,household_power,UCI Household Power,4.0,1,iid_stuck,controlled_injection,2400,0.2,0.3726963067743015,pm_window_lof,0.5299034288194444,0.2162678625059427,7.00005330145359e-07
controlled_pre_pm_faults,household_power,UCI Household Power,4.0,1,iid_stuck,controlled_injection,2400,0.2,0.3726963067743015,pm_subseq_nn,0.5228396267361111,0.21468729471304066,7.00005330145359e-07
controlled_pre_pm_faults,household_power,UCI Household Power,4.0,1,iid_stuck,controlled_injection,2400,0.2,0.3726963067743015,ldp_postmean_iforest,0.7484526909722223,0.3528798200420488,5.999900167807937e-07
controlled_pre_pm_faults,household_power,UCI Household Power,4.0,1,iid_stuck,controlled_injection,2400,0.2,0.3726963067743015,ldp_postmean_lof,0.47515625000000006,0.18224255735201023,5.999900167807937e-07
controlled_pre_pm_faults,household_power,UCI Household Power,4.0,1,iid_stuck,controlled_injection,2400,0.2,0.3726963067743015,ldp_postmean_subseq_nn,0.5229557291666668,0.20722273167700728,6.00004568696022e-07
controlled_pre_pm_faults,household_power,UCI Household Power,4.0,1,iid_stuck,controlled_injection,2400,0.2,0.3726963067743015,privsaf_matched_mixture,0.9519352213541667,0.8222981470464679,0.028273899995838292
controlled_pre_pm_faults,household_power,UCI Household Power,4.0,1,segment_stuck,controlled_injection,2400,0.2,-0.9706606833646318,pm_window_iforest,0.7609884982638888,0.3940504528934201,7.00005330145359e-07
controlled_pre_pm_faults,household_power,UCI Household Power,4.0,1,segment_stuck,controlled_injection,2400,0.2,-0.9706606833646318,pm_window_lof,0.6893706597222222,0.33409158117176996,4.00003045797348e-07
controlled_pre_pm_faults,household_power,UCI Household Power,4.0,1,segment_stuck,controlled_injection,2400,0.2,-0.9706606833646318,pm_subseq_nn,0.43680338541666663,0.17130140511137373,4.00003045797348e-07
controlled_pre_pm_faults,household_power,UCI Household Power,4.0,1,segment_stuck,controlled_injection,2400,0.2,-0.9706606833646318,ldp_postmean_iforest,0.7378754340277778,0.43559178086086414,4.999892553314567e-07
controlled_pre_pm_faults,household_power,UCI Household Power,4.0,1,segment_stuck,controlled_injection,2400,0.2,-0.9706606833646318,ldp_postmean_lof,0.6231835937500001,0.29732781808636294,4.00003045797348e-07
controlled_pre_pm_faults,household_power,UCI Household Power,4.0,1,segment_stuck,controlled_injection,2400,0.2,-0.9706606833646318,ldp_postmean_subseq_nn,0.5447851562499999,0.2318338773021329,4.999892553314567e-07
controlled_pre_pm_faults,household_power,UCI Household Power,4.0,1,segment_stuck,controlled_injection,2400,0.2,-0.9706606833646318,privsaf_matched_hmm,0.9983995225694444,0.9928564289740677,0.8437832999916282
controlled_pre_pm_faults,household_power,UCI Household Power,4.0,1,segment_stuck,controlled_injection,2400,0.2,0.3726963067743015,pm_window_iforest,0.9447189670138888,0.8127373124593775,1.0999938240274787e-06
controlled_pre_pm_faults,household_power,UCI Household Power,4.0,1,segment_stuck,controlled_injection,2400,0.2,0.3726963067743015,pm_window_lof,0.8137955729166667,0.48308261502377614,7.00005330145359e-07
controlled_pre_pm_faults,household_power,UCI Household Power,4.0,1,segment_stuck,controlled_injection,2400,0.2,0.3726963067743015,pm_subseq_nn,0.7144932725694444,0.5217244049600829,5.00003807246685e-07
controlled_pre_pm_faults,household_power,UCI Household Power,4.0,1,segment_stuck,controlled_injection,2400,0.2,0.3726963067743015,ldp_postmean_iforest,0.9634635416666667,0.8583813915247468,5.00003807246685e-07
controlled_pre_pm_faults,household_power,UCI Household Power,4.0,1,segment_stuck,controlled_injection,2400,0.2,0.3726963067743015,ldp_postmean_lof,0.7743055555555555,0.38463386935185645,4.999892553314567e-07
controlled_pre_pm_faults,household_power,UCI Household Power,4.0,1,segment_stuck,controlled_injection,2400,0.2,0.3726963067743015,ldp_postmean_subseq_nn,0.6747081163194445,0.541824067133954,4.999892553314567e-07
controlled_pre_pm_faults,household_power,UCI Household Power,4.0,1,segment_stuck,controlled_injection,2400,0.2,0.3726963067743015,privsaf_matched_hmm,0.9999522569444445,0.9998137693989295,1.0586534000030952
controlled_pre_pm_faults,household_power,UCI Household Power,4.0,1,template_stuck,template_based_injection,2400,0.2,0.13007178336544478,pm_window_iforest,0.9157953559027778,0.7305168415586035,9.00006853044033e-07
controlled_pre_pm_faults,household_power,UCI Household Power,4.0,1,template_stuck,template_based_injection,2400,0.2,0.13007178336544478,pm_window_lof,0.7989702690972222,0.43471573732444835,4.999892553314567e-07
controlled_pre_pm_faults,household_power,UCI Household Power,4.0,1,template_stuck,template_based_injection,2400,0.2,0.13007178336544478,pm_subseq_nn,0.6530729166666667,0.36253331346324114,5.00003807246685e-07
controlled_pre_pm_faults,household_power,UCI Household Power,4.0,1,template_stuck,template_based_injection,2400,0.2,0.13007178336544478,ldp_postmean_iforest,0.943857421875,0.8380147659576753,3.00002284348011e-07
controlled_pre_pm_faults,household_power,UCI Household Power,4.0,1,template_stuck,template_based_injection,2400,0.2,0.13007178336544478,ldp_postmean_lof,0.7334125434027777,0.3941003739382439,3.9998849388211966e-07
controlled_pre_pm_faults,household_power,UCI Household Power,4.0,1,template_stuck,template_based_injection,2400,0.2,0.13007178336544478,ldp_postmean_subseq_nn,0.6952083333333332,0.5261330398587449,4.00003045797348e-07
controlled_pre_pm_faults,household_power,UCI Household Power,4.0,1,template_stuck,template_based_injection,2400,0.2,0.13007178336544478,privsaf_matched_hmm,0.9999631076388888,0.9998509862988127,1.014320799993584
controlled_pre_pm_faults,household_power,UCI Household Power,4.0,2,iid_stuck,controlled_injection,2400,0.2,-0.9706606833646318,pm_window_iforest,0.5108908420138889,0.20017875736773996,1.300009898841381e-06
controlled_pre_pm_faults,household_power,UCI Household Power,4.0,2,iid_stuck,controlled_injection,2400,0.2,-0.9706606833646318,pm_window_lof,0.5784342447916667,0.2524063347883715,4.00003045797348e-07
controlled_pre_pm_faults,household_power,UCI Household Power,4.0,2,iid_stuck,controlled_injection,2400,0.2,-0.9706606833646318,pm_subseq_nn,0.5161067708333333,0.20848588300414292,5.00003807246685e-07
controlled_pre_pm_faults,household_power,UCI Household Power,4.0,2,iid_stuck,controlled_injection,2400,0.2,-0.9706606833646318,ldp_postmean_iforest,0.44167209201388896,0.1736704478358771,4.999892553314567e-07
controlled_pre_pm_faults,household_power,UCI Household Power,4.0,2,iid_stuck,controlled_injection,2400,0.2,-0.9706606833646318,ldp_postmean_lof,0.4608322482638889,0.182843741269222,4.999892553314567e-07
controlled_pre_pm_faults,household_power,UCI Household Power,4.0,2,iid_stuck,controlled_injection,2400,0.2,-0.9706606833646318,ldp_postmean_subseq_nn,0.5160579427083333,0.21786570992062865,6.00004568696022e-07
controlled_pre_pm_faults,household_power,UCI Household Power,4.0,2,iid_stuck,controlled_injection,2400,0.2,-0.9706606833646318,privsaf_matched_mixture,0.6795589192708333,0.2863701921938906,0.021516900000278838
controlled_pre_pm_faults,household_power,UCI Household Power,4.0,2,iid_stuck,controlled_injection,2400,0.2,0.3726963067743015,pm_window_iforest,0.8083083767361112,0.3831619631196261,9.999930625781417e-07
controlled_pre_pm_faults,household_power,UCI Household Power,4.0,2,iid_stuck,controlled_injection,2400,0.2,0.3726963067743015,pm_window_lof,0.545869140625,0.22391719862470913,7.999915396794677e-07
controlled_pre_pm_faults,household_power,UCI Household Power,4.0,2,iid_stuck,controlled_injection,2400,0.2,0.3726963067743015,pm_subseq_nn,0.5709776475694445,0.23675311714595165,9.00006853044033e-07
controlled_pre_pm_faults,household_power,UCI Household Power,4.0,2,iid_stuck,controlled_injection,2400,0.2,0.3726963067743015,ldp_postmean_iforest,0.7579448784722222,0.3508517683552419,7.00005330145359e-07
controlled_pre_pm_faults,household_power,UCI Household Power,4.0,2,iid_stuck,controlled_injection,2400,0.2,0.3726963067743015,ldp_postmean_lof,0.5235666232638889,0.2064183955990863,8.00006091594696e-07
controlled_pre_pm_faults,household_power,UCI Household Power,4.0,2,iid_stuck,controlled_injection,2400,0.2,0.3726963067743015,ldp_postmean_subseq_nn,0.5470084635416667,0.23130501704933917,8.00006091594696e-07
controlled_pre_pm_faults,household_power,UCI Household Power,4.0,2,iid_stuck,controlled_injection,2400,0.2,0.3726963067743015,privsaf_matched_mixture,0.94681640625,0.8233418397000367,0.032491500009200536
controlled_pre_pm_faults,household_power,UCI Household Power,4.0,2,segment_stuck,controlled_injection,2400,0.2,-0.9706606833646318,pm_window_iforest,0.6871028645833333,0.3316360349066083,9.00006853044033e-07
controlled_pre_pm_faults,household_power,UCI Household Power,4.0,2,segment_stuck,controlled_injection,2400,0.2,-0.9706606833646318,pm_window_lof,0.5754730902777778,0.22956204995801596,5.00003807246685e-07
controlled_pre_pm_faults,household_power,UCI Household Power,4.0,2,segment_stuck,controlled_injection,2400,0.2,-0.9706606833646318,pm_subseq_nn,0.3630685763888889,0.15228211999884048,5.00003807246685e-07
controlled_pre_pm_faults,household_power,UCI Household Power,4.0,2,segment_stuck,controlled_injection,2400,0.2,-0.9706606833646318,ldp_postmean_iforest,0.7182074652777778,0.4526933370302336,5.00003807246685e-07
controlled_pre_pm_faults,household_power,UCI Household Power,4.0,2,segment_stuck,controlled_injection,2400,0.2,-0.9706606833646318,ldp_postmean_lof,0.5322178819444444,0.21036858740676664,5.00003807246685e-07
controlled_pre_pm_faults,household_power,UCI Household Power,4.0,2,segment_stuck,controlled_injection,2400,0.2,-0.9706606833646318,ldp_postmean_subseq_nn,0.5577766927083333,0.23455803879633064,3.9998849388211966e-07
