panel,dataset_id,dataset,epsilon,seed,fault_mode,n_test,fault_rate,true_bucket,method,auroc,auprc,runtime_sec,estimated_bucket,bucket_hit,estimated_fault_rate
channel_baseline_ablation,air_quality,UCI Air Quality,2.0,2,segment_stuck,1799,0.2001111728738188,1,channel_llr_cusum,0.48605513087792446,0.18856086321494628,0.004069599992362782,0,0.0,0.2001111728738188
channel_baseline_ablation,air_quality,UCI Air Quality,2.0,2,segment_stuck,1799,0.2001111728738188,1,channel_window_glr_scan,0.8737539572233805,0.6291532818078969,0.02228770000510849,1,1.0,0.2001111728738188
channel_baseline_ablation,air_quality,UCI Air Quality,2.0,2,segment_stuck,1799,0.2001111728738188,1,generic_pm_hmm,0.8698170025480658,0.5411009281452297,0.31776810000883415,0,0.0,0.5020837910240984
channel_baseline_ablation,air_quality,UCI Air Quality,2.0,2,segment_stuck,1799,0.2001111728738188,1,privsaf_matched_hmm,0.8918770751293337,0.5731177667206789,0.5004972000024281,0,0.0,0.3966764237556813
channel_baseline_ablation,air_quality,UCI Air Quality,2.0,2,segment_stuck,1799,0.2001111728738188,22,channel_likelihood_scan,0.7719741718786194,0.37095669816482435,0.00042740000935737044,6,0.0,0.19733185102834908
channel_baseline_ablation,air_quality,UCI Air Quality,2.0,2,segment_stuck,1799,0.2001111728738188,22,channel_llr_cusum,0.5237722955756312,0.2212220750471245,0.00396550000004936,23,0.0,0.2001111728738188
channel_baseline_ablation,air_quality,UCI Air Quality,2.0,2,segment_stuck,1799,0.2001111728738188,22,channel_window_glr_scan,0.9366187939155277,0.6857856130886457,0.021641200000885874,23,0.0,0.1962201222901612
channel_baseline_ablation,air_quality,UCI Air Quality,2.0,2,segment_stuck,1799,0.2001111728738188,22,generic_pm_hmm,0.9971372866960081,0.9853475806709178,0.3188689000089653,22,1.0,0.23223123202723614
channel_baseline_ablation,air_quality,UCI Air Quality,2.0,2,segment_stuck,1799,0.2001111728738188,22,privsaf_matched_hmm,0.9986564744035209,0.9943165994478426,0.5012910999939777,22,1.0,0.2193954878591681
channel_baseline_ablation,air_quality,UCI Air Quality,2.0,2,template_stuck,1799,0.2001111728738188,0,channel_likelihood_scan,0.567249633232955,0.23265292429261392,0.0003969999961555004,6,0.0,0.19677598665925514
