station_id,label_code,label,n_rows_full,positive_rows_full,fault_rate_full,negative_rows_full,eligible_for_pmldp,sample_rule,n_rows_sample,positive_rows_sample,fault_rate_sample,station_url
013600-99999,TSS,temperature straight string,60955,0,0.0,60955,0,stratified_cap_50000,50000,0,0.0,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_013600-99999.nc.gz
013600-99999,DSS,dew point straight string,58991,0,0.0,58991,0,stratified_cap_50000,50000,0,0.0,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_013600-99999.nc.gz
013600-99999,PSS,sea-level pressure straight string,42916,0,0.0,42916,0,full,42916,0,0.0,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_013600-99999.nc.gz
022960-99999,TSS,temperature straight string,72337,27,0.0003732529687435199,72310,0,stratified_cap_50000,50000,19,0.00038,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_022960-99999.nc.gz
022960-99999,DSS,dew point straight string,67997,23,0.00033825021692133474,67974,0,stratified_cap_50000,50000,17,0.00034,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_022960-99999.nc.gz
022960-99999,PSS,sea-level pressure straight string,72059,20,0.0002775503406930432,72039,0,stratified_cap_50000,50000,14,0.00028,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_022960-99999.nc.gz
027040-99999,TSS,temperature straight string,147667,0,0.0,147667,0,stratified_cap_50000,50000,0,0.0,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_027040-99999.nc.gz
027040-99999,DSS,dew point straight string,147565,0,0.0,147565,0,stratified_cap_50000,50000,0,0.0,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_027040-99999.nc.gz
027040-99999,PSS,sea-level pressure straight string,0,0,nan,0,0,full,0,0,nan,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_027040-99999.nc.gz
027060-99999,TSS,temperature straight string,147397,13,8.81971817608228e-05,147384,0,stratified_cap_50000,50000,4,8e-05,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_027060-99999.nc.gz
027060-99999,DSS,dew point straight string,146929,15,0.00010209012516249345,146914,0,stratified_cap_50000,50000,5,0.0001,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_027060-99999.nc.gz
027060-99999,PSS,sea-level pressure straight string,0,0,nan,0,0,full,0,0,nan,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_027060-99999.nc.gz
027220-99999,TSS,temperature straight string,143369,0,0.0,143369,0,stratified_cap_50000,50000,0,0.0,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_027220-99999.nc.gz
027220-99999,DSS,dew point straight string,143357,13,9.068270122840183e-05,143344,0,stratified_cap_50000,50000,5,0.0001,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_027220-99999.nc.gz
027220-99999,PSS,sea-level pressure straight string,0,0,nan,0,0,full,0,0,nan,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_027220-99999.nc.gz
027560-99999,TSS,temperature straight string,146767,0,0.0,146767,0,stratified_cap_50000,50000,0,0.0,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_027560-99999.nc.gz
027560-99999,DSS,dew point straight string,145243,0,0.0,145243,0,stratified_cap_50000,50000,0,0.0,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_027560-99999.nc.gz
027560-99999,PSS,sea-level pressure straight string,0,0,nan,0,0,full,0,0,nan,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_027560-99999.nc.gz
027670-99999,TSS,temperature straight string,146664,34,0.00023182239677085038,146630,0,stratified_cap_50000,50000,12,0.00024,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_027670-99999.nc.gz
027670-99999,DSS,dew point straight string,145376,0,0.0,145376,0,stratified_cap_50000,50000,0,0.0,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_027670-99999.nc.gz
027670-99999,PSS,sea-level pressure straight string,0,0,nan,0,0,full,0,0,nan,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_027670-99999.nc.gz
028110-99999,TSS,temperature straight string,147772,15,0.000101507728121701,147757,0,stratified_cap_50000,50000,5,0.0001,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_028110-99999.nc.gz
028110-99999,DSS,dew point straight string,147456,0,0.0,147456,0,stratified_cap_50000,50000,0,0.0,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_028110-99999.nc.gz
028110-99999,PSS,sea-level pressure straight string,0,0,nan,0,0,full,0,0,nan,https://hadleyserver.metoffice.gov.uk/hadobs/hadisd/v343_2025f/data/hadisd.3.4.3.2025f_19310101-20250829_028110-99999.nc.gz
