panel,dataset_id,dataset,mechanism,mechanism_label,fault_mode,epsilon,seed,method,n_test,fault_rows,fault_rate,auroc,auprc,estimated_bucket,estimated_fault_rate,runtime_sec,param_stuck_value,param_segment_length,param_bias,param_scale_factor,param_spike_magnitude
mechanism_fault_extension,air_quality,UCI Air Quality,duchi_binary,Duchi binary real-valued mechanism,spike,1.0,1,privsaf_hmm,1200,240,0.2,0.5056553819444445,0.19878854404014562,0,0.1869296325900527,0.36341609999362845,,,,,0.85
mechanism_fault_extension,air_quality,UCI Air Quality,pm,Piecewise Mechanism,spike,1.0,2,channel_window_glr,1200,240,0.2,0.4799717881944444,0.19918364789992918,29,0.1625,0.016066099997260608,,,,,0.85
mechanism_fault_extension,air_quality,UCI Air Quality,pm,Piecewise Mechanism,spike,1.0,2,channel_spike_score,1200,240,0.2,0.5082725694444444,0.19945874086345625,0,0.08577283596912229,0.0006122000049799681,,,,,0.85
mechanism_fault_extension,air_quality,UCI Air Quality,pm,Piecewise Mechanism,spike,1.0,2,privsaf_mixture,1200,240,0.2,0.46775390624999996,0.18663542806063493,2,0.3793939393939394,0.011306100001093,,,,,0.85
mechanism_fault_extension,air_quality,UCI Air Quality,pm,Piecewise Mechanism,spike,1.0,2,privsaf_hmm,1200,240,0.2,0.4987239583333334,0.1993458422967228,0,0.23370385866090151,0.3656717999983812,,,,,0.85
mechanism_fault_extension,air_quality,UCI Air Quality,duchi_binary,Duchi binary real-valued mechanism,spike,1.0,2,channel_window_glr,1200,240,0.2,0.48469618055555563,0.19926884062504113,31,0.16333333333333333,0.015858200000366196,,,,,0.85
mechanism_fault_extension,air_quality,UCI Air Quality,duchi_binary,Duchi binary real-valued mechanism,spike,1.0,2,channel_spike_score,1200,240,0.2,0.5204926215277778,0.20737777777777777,0,0.054641086680271525,0.0005753000004915521,,,,,0.85
mechanism_fault_extension,air_quality,UCI Air Quality,duchi_binary,Duchi binary real-valued mechanism,spike,1.0,2,privsaf_mixture,1200,240,0.2,0.48958333333333337,0.1967538126361656,1,0.3375757575757576,0.011579300000448711,,,,,0.85
mechanism_fault_extension,air_quality,UCI Air Quality,duchi_binary,Duchi binary real-valued mechanism,spike,1.0,2,privsaf_hmm,1200,240,0.2,0.4889192708333333,0.19711055405484176,1,0.2215790119504583,0.3677674000064144,,,,,0.85
mechanism_fault_extension,air_quality,UCI Air Quality,pm,Piecewise Mechanism,spike,2.0,0,channel_window_glr,1200,240,0.2,0.4768684895833334,0.18492845414301526,0,0.175,0.0165666999964742,,,,,0.85
mechanism_fault_extension,air_quality,UCI Air Quality,pm,Piecewise Mechanism,spike,2.0,0,channel_spike_score,1200,240,0.2,0.5937934027777777,0.27737966573606226,0,0.14965117813688764,0.0005804000102216378,,,,,0.85
mechanism_fault_extension,air_quality,UCI Air Quality,pm,Piecewise Mechanism,spike,2.0,0,privsaf_mixture,1200,240,0.2,0.4812239583333333,0.2060500790348045,0,0.30272727272727273,0.011702999996487051,,,,,0.85
mechanism_fault_extension,air_quality,UCI Air Quality,pm,Piecewise Mechanism,spike,2.0,0,privsaf_hmm,1200,240,0.2,0.4972439236111111,0.19369982992591878,1,0.2500007100824035,0.36274699999194127,,,,,0.85
mechanism_fault_extension,air_quality,UCI Air Quality,duchi_binary,Duchi binary real-valued mechanism,spike,2.0,0,channel_window_glr,1200,240,0.2,0.4413324652777777,0.17595910447276256,0,0.18583333333333332,0.014806399994995445,,,,,0.85
mechanism_fault_extension,air_quality,UCI Air Quality,duchi_binary,Duchi binary real-valued mechanism,spike,2.0,0,channel_spike_score,1200,240,0.2,0.5463541666666667,0.21929335585585585,0,0.07656176252959429,0.000589100003708154,,,,,0.85
mechanism_fault_extension,air_quality,UCI Air Quality,duchi_binary,Duchi binary real-valued mechanism,spike,2.0,0,privsaf_mixture,1200,240,0.2,0.45729166666666665,0.18763341067285383,5,0.6233333333333333,0.011709099999279715,,,,,0.85
mechanism_fault_extension,air_quality,UCI Air Quality,duchi_binary,Duchi binary real-valued mechanism,spike,2.0,0,privsaf_hmm,1200,240,0.2,0.46346788194444444,0.1815286272759745,2,0.2615550648022586,0.3623525000002701,,,,,0.85
mechanism_fault_extension,air_quality,UCI Air Quality,pm,Piecewise Mechanism,spike,2.0,1,channel_window_glr,1200,240,0.2,0.4777951388888889,0.19063015471975606,1,0.195,0.015268300005118363,,,,,0.85
mechanism_fault_extension,air_quality,UCI Air Quality,pm,Piecewise Mechanism,spike,2.0,1,channel_spike_score,1200,240,0.2,0.5956380208333333,0.27250696789567624,0,0.15176878255125753,0.000574699995922856,,,,,0.85
mechanism_fault_extension,air_quality,UCI Air Quality,pm,Piecewise Mechanism,spike,2.0,1,privsaf_mixture,1200,240,0.2,0.5445095486111111,0.22073639176722756,0,0.2539393939393939,0.011637599993264303,,,,,0.85
mechanism_fault_extension,air_quality,UCI Air Quality,pm,Piecewise Mechanism,spike,2.0,1,privsaf_hmm,1200,240,0.2,0.5119748263888888,0.1963303951916558,0,0.20261199035094785,0.3624837999959709,,,,,0.85
mechanism_fault_extension,air_quality,UCI Air Quality,duchi_binary,Duchi binary real-valued mechanism,spike,2.0,1,channel_window_glr,1200,240,0.2,0.5319357638888889,0.2128899906033221,0,0.13083333333333333,0.014148300004308112,,,,,0.85
mechanism_fault_extension,air_quality,UCI Air Quality,duchi_binary,Duchi binary real-valued mechanism,spike,2.0,1,channel_spike_score,1200,240,0.2,0.5178993055555555,0.2060645465645466,0,0.07087136126050282,0.0006823000003350899,,,,,0.85
mechanism_fault_extension,air_quality,UCI Air Quality,duchi_binary,Duchi binary real-valued mechanism,spike,2.0,1,privsaf_mixture,1200,240,0.2,0.47916666666666674,0.19362962962962965,2,0.5396969696969697,0.01264699999592267,,,,,0.85
mechanism_fault_extension,air_quality,UCI Air Quality,duchi_binary,Duchi binary real-valued mechanism,spike,2.0,1,privsaf_hmm,1200,240,0.2,0.5135894097222222,0.20234567744250806,1,0.43163860935375853,0.36654920000000857,,,,,0.85
mechanism_fault_extension,air_quality,UCI Air Quality,pm,Piecewise Mechanism,spike,2.0,2,channel_window_glr,1200,240,0.2,0.49505859375000005,0.20380530463799562,0,0.15166666666666667,0.014895499989506789,,,,,0.85
mechanism_fault_extension,air_quality,UCI Air Quality,pm,Piecewise Mechanism,spike,2.0,2,channel_spike_score,1200,240,0.2,0.574919704861111,0.2547748980481721,0,0.14598939310506542,0.0006889000069350004,,,,,0.85
mechanism_fault_extension,air_quality,UCI Air Quality,pm,Piecewise Mechanism,spike,2.0,2,privsaf_mixture,1200,240,0.2,0.5318641493055556,0.222542938151293,0,0.31666666666666665,0.011720900001819246,,,,,0.85
mechanism_fault_extension,air_quality,UCI Air Quality,pm,Piecewise Mechanism,spike,2.0,2,privsaf_hmm,1200,240,0.2,0.5157378472222223,0.2115878960175785,1,0.3120976400667873,0.36739220000163186,,,,,0.85
mechanism_fault_extension,air_quality,UCI Air Quality,duchi_binary,Duchi binary real-valued mechanism,spike,2.0,2,channel_window_glr,1200,240,0.2,0.5269704861111111,0.21819815891518504,0,0.18916666666666668,0.014929600001778454,,,,,0.85
mechanism_fault_extension,air_quality,UCI Air Quality,duchi_binary,Duchi binary real-valued mechanism,spike,2.0,2,channel_spike_score,1200,240,0.2,0.5022113715277778,0.2008477011494253,0,0.07513916221232142,0.0005852000031154603,,,,,0.85
mechanism_fault_extension,air_quality,UCI Air Quality,duchi_binary,Duchi binary real-valued mechanism,spike,2.0,2,privsaf_mixture,1200,240,0.2,0.4661458333333333,0.18998073217726397,2,0.3515151515151515,0.0116351000033319,,,,,0.85
mechanism_fault_extension,air_quality,UCI Air Quality,duchi_binary,Duchi binary real-valued mechanism,spike,2.0,2,privsaf_hmm,1200,240,0.2,0.5217925347222222,0.2228449238422573,3,0.3025879864539049,0.3701516000000993,,,,,0.85
