dataset,stream,fault_mode,stuck_value_type,epsilon,seed,method,AUROC,AUPRC,TV_sep,KL_sep,ratio_MAE,bucket_hit1,calibration_condition,fault_rate,target_fault_rate,segment_length,stuck_value,true_bucket,calibration_train_TV_sep
beijing_air,Aotizhongxin PM2.5,segment_stuck_distribution_shift,mode_bucket,1.0,1,ldp_window_glr,0.5797646604938271,0.11721993382356818,0.11886042005455949,0.04042049238252249,0.08166666666666667,1.0,shifted_validation,0.1,0.1,12,-0.96875,0,0.13540145451521945
beijing_air,Aotizhongxin PM2.5,segment_stuck_distribution_shift,mode_bucket,1.0,1,ldp_distribution_surprise,0.48950617283950615,0.09602584648889596,0.11886042005455949,0.04042049238252249,,,shifted_validation,0.1,0.1,12,-0.96875,0,0.13540145451521945
beijing_air,Aotizhongxin PM2.5,segment_stuck,mode_bucket,1.0,2,privsaf_hmm,0.5502777777777778,0.10385347547283544,0.13540145451521945,0.05892791010537128,0.09850224324072115,0.0,matched_train,0.1,0.1,12,-0.96875,0,0.13540145451521945
beijing_air,Aotizhongxin PM2.5,segment_stuck,mode_bucket,1.0,2,privsaf_mixture,0.5096604938271605,0.09996190705056818,0.13540145451521945,0.05892791010537128,0.39787878787878783,0.0,matched_train,0.1,0.1,12,-0.96875,0,0.13540145451521945
beijing_air,Aotizhongxin PM2.5,segment_stuck,mode_bucket,1.0,2,ldp_window_glr,0.48202932098765433,0.11135008937583202,0.13540145451521945,0.05892791010537128,0.07583333333333334,1.0,matched_train,0.1,0.1,12,-0.96875,0,0.13540145451521945
beijing_air,Aotizhongxin PM2.5,segment_stuck,mode_bucket,1.0,2,ldp_distribution_surprise,0.5051157407407407,0.10503748073679563,0.13540145451521945,0.05892791010537128,,,matched_train,0.1,0.1,12,-0.96875,0,0.13540145451521945
beijing_air,Aotizhongxin PM2.5,segment_stuck_distribution_shift,mode_bucket,1.0,2,privsaf_hmm,0.554020061728395,0.10452092678943024,0.11886042005455949,0.04042049238252249,0.05702848736449381,0.0,shifted_validation,0.1,0.1,12,-0.96875,0,0.13540145451521945
beijing_air,Aotizhongxin PM2.5,segment_stuck_distribution_shift,mode_bucket,1.0,2,privsaf_mixture,0.477608024691358,0.09206809316155593,0.11886042005455949,0.04042049238252249,0.32121212121212117,0.0,shifted_validation,0.1,0.1,12,-0.96875,0,0.13540145451521945
beijing_air,Aotizhongxin PM2.5,segment_stuck_distribution_shift,mode_bucket,1.0,2,ldp_window_glr,0.5548881172839506,0.13120134806358774,0.11886042005455949,0.04042049238252249,0.04833333333333334,1.0,shifted_validation,0.1,0.1,12,-0.96875,0,0.13540145451521945
beijing_air,Aotizhongxin PM2.5,segment_stuck_distribution_shift,mode_bucket,1.0,2,ldp_distribution_surprise,0.5011882716049383,0.10460818418449408,0.11886042005455949,0.04042049238252249,,,shifted_validation,0.1,0.1,12,-0.96875,0,0.13540145451521945
beijing_air,Aotizhongxin PM2.5,segment_stuck,mode_bucket,1.0,0,privsaf_hmm,0.6580632716049383,0.18705693520905997,0.13540145451521945,0.05892791010537128,0.08023945751826492,1.0,matched_train,0.1,0.1,24,-0.96875,0,0.13540145451521945
beijing_air,Aotizhongxin PM2.5,segment_stuck,mode_bucket,1.0,0,privsaf_mixture,0.5642091049382716,0.12894318255199735,0.13540145451521945,0.05892791010537128,0.2236363636363636,1.0,matched_train,0.1,0.1,24,-0.96875,0,0.13540145451521945
beijing_air,Aotizhongxin PM2.5,segment_stuck,mode_bucket,1.0,0,ldp_window_glr,0.5648070987654321,0.1329940776476628,0.13540145451521945,0.05892791010537128,0.09916666666666665,1.0,matched_train,0.1,0.1,24,-0.96875,0,0.13540145451521945
beijing_air,Aotizhongxin PM2.5,segment_stuck,mode_bucket,1.0,0,ldp_distribution_surprise,0.47649305555555554,0.09787760803523672,0.13540145451521945,0.05892791010537128,,,matched_train,0.1,0.1,24,-0.96875,0,0.13540145451521945
beijing_air,Aotizhongxin PM2.5,segment_stuck_distribution_shift,mode_bucket,1.0,0,privsaf_hmm,0.6573148148148149,0.18707297014617347,0.11886042005455949,0.04042049238252249,0.03973776962744238,1.0,shifted_validation,0.1,0.1,24,-0.96875,0,0.13540145451521945
beijing_air,Aotizhongxin PM2.5,segment_stuck_distribution_shift,mode_bucket,1.0,0,privsaf_mixture,0.4891859567901235,0.09528258109552659,0.11886042005455949,0.04042049238252249,0.2096969696969697,0.0,shifted_validation,0.1,0.1,24,-0.96875,0,0.13540145451521945
beijing_air,Aotizhongxin PM2.5,segment_stuck_distribution_shift,mode_bucket,1.0,0,ldp_window_glr,0.5008179012345679,0.12099413775597484,0.11886042005455949,0.04042049238252249,0.09666666666666665,1.0,shifted_validation,0.1,0.1,24,-0.96875,0,0.13540145451521945
beijing_air,Aotizhongxin PM2.5,segment_stuck_distribution_shift,mode_bucket,1.0,0,ldp_distribution_surprise,0.46598379629629627,0.09544237473768262,0.11886042005455949,0.04042049238252249,,,shifted_validation,0.1,0.1,24,-0.96875,0,0.13540145451521945
beijing_air,Aotizhongxin PM2.5,segment_stuck,mode_bucket,1.0,1,privsaf_hmm,0.45508487654320995,0.08785674963518078,0.13540145451521945,0.05892791010537128,0.148867491092136,0.0,matched_train,0.1,0.1,24,-0.96875,0,0.13540145451521945
beijing_air,Aotizhongxin PM2.5,segment_stuck,mode_bucket,1.0,1,privsaf_mixture,0.5392592592592593,0.11277679192043104,0.13540145451521945,0.05892791010537128,0.3490909090909091,0.0,matched_train,0.1,0.1,24,-0.96875,0,0.13540145451521945
beijing_air,Aotizhongxin PM2.5,segment_stuck,mode_bucket,1.0,1,ldp_window_glr,0.42021604938271606,0.09115335757878597,0.13540145451521945,0.05892791010537128,0.09333333333333332,1.0,matched_train,0.1,0.1,24,-0.96875,0,0.13540145451521945
beijing_air,Aotizhongxin PM2.5,segment_stuck,mode_bucket,1.0,1,ldp_distribution_surprise,0.5036033950617284,0.09962820932143177,0.13540145451521945,0.05892791010537128,,,matched_train,0.1,0.1,24,-0.96875,0,0.13540145451521945
beijing_air,Aotizhongxin PM2.5,segment_stuck_distribution_shift,mode_bucket,1.0,1,privsaf_hmm,0.44719135802469134,0.08785299951333755,0.11886042005455949,0.04042049238252249,0.0934514704433975,0.0,shifted_validation,0.1,0.1,24,-0.96875,0,0.13540145451521945
beijing_air,Aotizhongxin PM2.5,segment_stuck_distribution_shift,mode_bucket,1.0,1,privsaf_mixture,0.5344367283950617,0.11401273259486634,0.11886042005455949,0.04042049238252249,0.3490909090909091,0.0,shifted_validation,0.1,0.1,24,-0.96875,0,0.13540145451521945
beijing_air,Aotizhongxin PM2.5,segment_stuck_distribution_shift,mode_bucket,1.0,1,ldp_window_glr,0.4465933641975309,0.09271744263642959,0.11886042005455949,0.04042049238252249,0.07583333333333334,0.0,shifted_validation,0.1,0.1,24,-0.96875,0,0.13540145451521945
beijing_air,Aotizhongxin PM2.5,segment_stuck_distribution_shift,mode_bucket,1.0,1,ldp_distribution_surprise,0.4913966049382716,0.09720489859164808,0.11886042005455949,0.04042049238252249,,,shifted_validation,0.1,0.1,24,-0.96875,0,0.13540145451521945
beijing_air,Aotizhongxin PM2.5,segment_stuck,mode_bucket,1.0,2,privsaf_hmm,0.4340740740740741,0.081927624063728,0.13540145451521945,0.05892791010537128,0.11612829557637322,0.0,matched_train,0.1,0.1,24,-0.96875,0,0.13540145451521945
beijing_air,Aotizhongxin PM2.5,segment_stuck,mode_bucket,1.0,2,privsaf_mixture,0.4692168209876543,0.09314387969679744,0.13540145451521945,0.05892791010537128,0.36303030303030304,0.0,matched_train,0.1,0.1,24,-0.96875,0,0.13540145451521945
beijing_air,Aotizhongxin PM2.5,segment_stuck,mode_bucket,1.0,2,ldp_window_glr,0.5665509259259259,0.1163724540559612,0.13540145451521945,0.05892791010537128,0.07833333333333334,0.0,matched_train,0.1,0.1,24,-0.96875,0,0.13540145451521945
beijing_air,Aotizhongxin PM2.5,segment_stuck,mode_bucket,1.0,2,ldp_distribution_surprise,0.5474652777777778,0.11566135463356284,0.13540145451521945,0.05892791010537128,,,matched_train,0.1,0.1,24,-0.96875,0,0.13540145451521945
beijing_air,Aotizhongxin PM2.5,segment_stuck_distribution_shift,mode_bucket,1.0,2,privsaf_hmm,0.41413580246913584,0.07932077072861125,0.11886042005455949,0.04042049238252249,0.0737787439005089,0.0,shifted_validation,0.1,0.1,24,-0.96875,0,0.13540145451521945
beijing_air,Aotizhongxin PM2.5,segment_stuck_distribution_shift,mode_bucket,1.0,2,privsaf_mixture,0.45721836419753087,0.09082581844760479,0.11886042005455949,0.04042049238252249,0.2793939393939394,0.0,shifted_validation,0.1,0.1,24,-0.96875,0,0.13540145451521945
beijing_air,Aotizhongxin PM2.5,segment_stuck_distribution_shift,mode_bucket,1.0,2,ldp_window_glr,0.5783796296296296,0.13494799123342988,0.11886042005455949,0.04042049238252249,0.09916666666666665,0.0,shifted_validation,0.1,0.1,24,-0.96875,0,0.13540145451521945
beijing_air,Aotizhongxin PM2.5,segment_stuck_distribution_shift,mode_bucket,1.0,2,ldp_distribution_surprise,0.5441550925925926,0.11473060906961852,0.11886042005455949,0.04042049238252249,,,shifted_validation,0.1,0.1,24,-0.96875,0,0.13540145451521945
beijing_air,Aotizhongxin PM2.5,segment_stuck,min_tv_column,1.0,0,privsaf_hmm,0.40409356725146206,0.03980130949668856,0.0877901097217623,0.0233665399057748,0.035442753743384514,0.0,matched_train,0.05,0.05,12,-0.65625,5,0.0877901097217623
beijing_air,Aotizhongxin PM2.5,segment_stuck,min_tv_column,1.0,0,privsaf_mixture,0.4477266081871345,0.04594191134042371,0.0877901097217623,0.0233665399057748,0.3293939393939394,0.0,matched_train,0.05,0.05,12,-0.65625,5,0.0877901097217623
beijing_air,Aotizhongxin PM2.5,segment_stuck,min_tv_column,1.0,0,ldp_window_glr,0.6733406432748539,0.0857969068097082,0.0877901097217623,0.0233665399057748,0.15000000000000002,0.0,matched_train,0.05,0.05,12,-0.65625,5,0.0877901097217623
beijing_air,Aotizhongxin PM2.5,segment_stuck,min_tv_column,1.0,0,ldp_distribution_surprise,0.45288742690058487,0.04479632455948622,0.0877901097217623,0.0233665399057748,,,matched_train,0.05,0.05,12,-0.65625,5,0.0877901097217623
beijing_air,Aotizhongxin PM2.5,segment_stuck_distribution_shift,min_tv_column,1.0,0,privsaf_hmm,0.39666666666666667,0.03952320227616468,0.09841729717435549,0.028436908580546497,0.012236479824130432,0.0,shifted_validation,0.05,0.05,12,-0.65625,5,0.0877901097217623
beijing_air,Aotizhongxin PM2.5,segment_stuck_distribution_shift,min_tv_column,1.0,0,privsaf_mixture,0.45598684210526313,0.04476594686852169,0.09841729717435549,0.028436908580546497,0.26666666666666666,0.0,shifted_validation,0.05,0.05,12,-0.65625,5,0.0877901097217623
beijing_air,Aotizhongxin PM2.5,segment_stuck_distribution_shift,min_tv_column,1.0,0,ldp_window_glr,0.643077485380117,0.10161650978779643,0.09841729717435549,0.028436908580546497,0.135,0.0,shifted_validation,0.05,0.05,12,-0.65625,5,0.0877901097217623
beijing_air,Aotizhongxin PM2.5,segment_stuck_distribution_shift,min_tv_column,1.0,0,ldp_distribution_surprise,0.4583114035087719,0.04530857395364004,0.09841729717435549,0.028436908580546497,,,shifted_validation,0.05,0.05,12,-0.65625,5,0.0877901097217623
beijing_air,Aotizhongxin PM2.5,segment_stuck,min_tv_column,1.0,1,privsaf_hmm,0.23871345029239763,0.030790409340820106,0.0877901097217623,0.0233665399057748,0.06223410046973614,0.0,matched_train,0.05,0.05,12,-0.65625,5,0.0877901097217623
beijing_air,Aotizhongxin PM2.5,segment_stuck,min_tv_column,1.0,1,privsaf_mixture,0.44926900584795315,0.04648776572837751,0.0877901097217623,0.0233665399057748,0.3084848484848485,0.0,matched_train,0.05,0.05,12,-0.65625,5,0.0877901097217623
beijing_air,Aotizhongxin PM2.5,segment_stuck,min_tv_column,1.0,1,ldp_window_glr,0.30119152046783626,0.036125529770827676,0.0877901097217623,0.0233665399057748,0.1433333333333333,0.0,matched_train,0.05,0.05,12,-0.65625,5,0.0877901097217623
beijing_air,Aotizhongxin PM2.5,segment_stuck,min_tv_column,1.0,1,ldp_distribution_surprise,0.4848391812865498,0.04993938297466115,0.0877901097217623,0.0233665399057748,,,matched_train,0.05,0.05,12,-0.65625,5,0.0877901097217623
beijing_air,Aotizhongxin PM2.5,segment_stuck_distribution_shift,min_tv_column,1.0,1,privsaf_hmm,0.24353801169590644,0.031009197960153854,0.09841729717435549,0.028436908580546497,0.03233046999675153,0.0,shifted_validation,0.05,0.05,12,-0.65625,5,0.0877901097217623
beijing_air,Aotizhongxin PM2.5,segment_stuck_distribution_shift,min_tv_column,1.0,1,privsaf_mixture,0.4460380116959064,0.04609348760181588,0.09841729717435549,0.028436908580546497,0.2178787878787879,0.0,shifted_validation,0.05,0.05,12,-0.65625,5,0.0877901097217623
beijing_air,Aotizhongxin PM2.5,segment_stuck_distribution_shift,min_tv_column,1.0,1,ldp_window_glr,0.4496710526315789,0.04629763975440807,0.09841729717435549,0.028436908580546497,0.12583333333333335,0.0,shifted_validation,0.05,0.05,12,-0.65625,5,0.0877901097217623
beijing_air,Aotizhongxin PM2.5,segment_stuck_distribution_shift,min_tv_column,1.0,1,ldp_distribution_surprise,0.49159356725146197,0.0507691902713069,0.09841729717435549,0.028436908580546497,,,shifted_validation,0.05,0.05,12,-0.65625,5,0.0877901097217623
beijing_air,Aotizhongxin PM2.5,segment_stuck,min_tv_column,1.0,2,privsaf_hmm,0.4076023391812865,0.0391346457450682,0.0877901097217623,0.0233665399057748,0.08016118623464279,0.0,matched_train,0.05,0.05,12,-0.65625,5,0.0877901097217623
beijing_air,Aotizhongxin PM2.5,segment_stuck,min_tv_column,1.0,2,privsaf_mixture,0.43488304093567254,0.044671119785017886,0.0877901097217623,0.0233665399057748,0.413030303030303,0.0,matched_train,0.05,0.05,12,-0.65625,5,0.0877901097217623
beijing_air,Aotizhongxin PM2.5,segment_stuck,min_tv_column,1.0,2,ldp_window_glr,0.6838230994152047,0.07720091357458767,0.0877901097217623,0.0233665399057748,0.12333333333333334,0.0,matched_train,0.05,0.05,12,-0.65625,5,0.0877901097217623
beijing_air,Aotizhongxin PM2.5,segment_stuck,min_tv_column,1.0,2,ldp_distribution_surprise,0.5240350877192982,0.052002168535702276,0.0877901097217623,0.0233665399057748,,,matched_train,0.05,0.05,12,-0.65625,5,0.0877901097217623
beijing_air,Aotizhongxin PM2.5,segment_stuck_distribution_shift,min_tv_column,1.0,2,privsaf_hmm,0.40628654970760236,0.039313978996173074,0.09841729717435549,0.028436908580546497,0.04326099702788132,0.0,shifted_validation,0.05,0.05,12,-0.65625,5,0.0877901097217623
beijing_air,Aotizhongxin PM2.5,segment_stuck_distribution_shift,min_tv_column,1.0,2,privsaf_mixture,0.4415350877192982,0.045342789075426125,0.09841729717435549,0.028436908580546497,0.3503030303030303,0.0,shifted_validation,0.05,0.05,12,-0.65625,5,0.0877901097217623
beijing_air,Aotizhongxin PM2.5,segment_stuck_distribution_shift,min_tv_column,1.0,2,ldp_window_glr,0.7824561403508772,0.14098238921979428,0.09841729717435549,0.028436908580546497,0.11666666666666665,0.0,shifted_validation,0.05,0.05,12,-0.65625,5,0.0877901097217623
beijing_air,Aotizhongxin PM2.5,segment_stuck_distribution_shift,min_tv_column,1.0,2,ldp_distribution_surprise,0.5318421052631579,0.05247708096907042,0.09841729717435549,0.028436908580546497,,,shifted_validation,0.05,0.05,12,-0.65625,5,0.0877901097217623
beijing_air,Aotizhongxin PM2.5,segment_stuck,min_tv_column,1.0,0,privsaf_hmm,0.5935087719298245,0.061131819413040134,0.0877901097217623,0.0233665399057748,0.05158994346764402,0.0,matched_train,0.05,0.05,24,-0.65625,5,0.0877901097217623
beijing_air,Aotizhongxin PM2.5,segment_stuck,min_tv_column,1.0,0,privsaf_mixture,0.5558771929824562,0.0594056580500455,0.0877901097217623,0.0233665399057748,0.29454545454545455,0.0,matched_train,0.05,0.05,24,-0.65625,5,0.0877901097217623
beijing_air,Aotizhongxin PM2.5,segment_stuck,min_tv_column,1.0,0,ldp_window_glr,0.47806286549707605,0.05921380951181614,0.0877901097217623,0.0233665399057748,0.1408333333333333,0.0,matched_train,0.05,0.05,24,-0.65625,5,0.0877901097217623
beijing_air,Aotizhongxin PM2.5,segment_stuck,min_tv_column,1.0,0,ldp_distribution_surprise,0.49378654970760233,0.05114704875117987,0.0877901097217623,0.0233665399057748,,,matched_train,0.05,0.05,24,-0.65625,5,0.0877901097217623
beijing_air,Aotizhongxin PM2.5,segment_stuck_distribution_shift,min_tv_column,1.0,0,privsaf_hmm,0.5782017543859649,0.059620706919459,0.09841729717435549,0.028436908580546497,0.021740030635003987,0.0,shifted_validation,0.05,0.05,24,-0.65625,5,0.0877901097217623
beijing_air,Aotizhongxin PM2.5,segment_stuck_distribution_shift,min_tv_column,1.0,0,privsaf_mixture,0.5372368421052631,0.06944628586138601,0.09841729717435549,0.028436908580546497,0.3015151515151515,1.0,shifted_validation,0.05,0.05,24,-0.65625,5,0.0877901097217623
beijing_air,Aotizhongxin PM2.5,segment_stuck_distribution_shift,min_tv_column,1.0,0,ldp_window_glr,0.4024707602339181,0.05056655357889972,0.09841729717435549,0.028436908580546497,0.1275,0.0,shifted_validation,0.05,0.05,24,-0.65625,5,0.0877901097217623
beijing_air,Aotizhongxin PM2.5,segment_stuck_distribution_shift,min_tv_column,1.0,0,ldp_distribution_surprise,0.4948099415204679,0.05129662163035369,0.09841729717435549,0.028436908580546497,,,shifted_validation,0.05,0.05,24,-0.65625,5,0.0877901097217623
beijing_air,Aotizhongxin PM2.5,segment_stuck,min_tv_column,1.0,1,privsaf_hmm,0.620701754385965,0.0629774903527287,0.0877901097217623,0.0233665399057748,0.10665780450240585,0.0,matched_train,0.05,0.05,24,-0.65625,5,0.0877901097217623
beijing_air,Aotizhongxin PM2.5,segment_stuck,min_tv_column,1.0,1,privsaf_mixture,0.5075365497076023,0.05119184023472376,0.0877901097217623,0.0233665399057748,0.426969696969697,0.0,matched_train,0.05,0.05,24,-0.65625,5,0.0877901097217623
beijing_air,Aotizhongxin PM2.5,segment_stuck,min_tv_column,1.0,1,ldp_window_glr,0.5547368421052632,0.06786167836368315,0.0877901097217623,0.0233665399057748,0.1408333333333333,0.0,matched_train,0.05,0.05,24,-0.65625,5,0.0877901097217623
beijing_air,Aotizhongxin PM2.5,segment_stuck,min_tv_column,1.0,1,ldp_distribution_surprise,0.44803362573099415,0.044127513696080284,0.0877901097217623,0.0233665399057748,,,matched_train,0.05,0.05,24,-0.65625,5,0.0877901097217623
beijing_air,Aotizhongxin PM2.5,segment_stuck_distribution_shift,min_tv_column,1.0,1,privsaf_hmm,0.6298245614035087,0.06429924324860047,0.09841729717435549,0.028436908580546497,0.06389529413676484,0.0,shifted_validation,0.05,0.05,24,-0.65625,5,0.0877901097217623
beijing_air,Aotizhongxin PM2.5,segment_stuck_distribution_shift,min_tv_column,1.0,1,privsaf_mixture,0.5181652046783626,0.05252700262260658,0.09841729717435549,0.028436908580546497,0.3712121212121212,0.0,shifted_validation,0.05,0.05,24,-0.65625,5,0.0877901097217623
beijing_air,Aotizhongxin PM2.5,segment_stuck_distribution_shift,min_tv_column,1.0,1,ldp_window_glr,0.459312865497076,0.05307136072141984,0.09841729717435549,0.028436908580546497,0.13,0.0,shifted_validation,0.05,0.05,24,-0.65625,5,0.0877901097217623
beijing_air,Aotizhongxin PM2.5,segment_stuck_distribution_shift,min_tv_column,1.0,1,ldp_distribution_surprise,0.44433479532163744,0.04391625327507295,0.09841729717435549,0.028436908580546497,,,shifted_validation,0.05,0.05,24,-0.65625,5,0.0877901097217623
beijing_air,Aotizhongxin PM2.5,segment_stuck,min_tv_column,1.0,2,privsaf_hmm,0.26511695906432753,0.032944976683210295,0.0877901097217623,0.0233665399057748,0.11127830598544804,0.0,matched_train,0.05,0.05,24,-0.65625,5,0.0877901097217623
beijing_air,Aotizhongxin PM2.5,segment_stuck,min_tv_column,1.0,2,privsaf_mixture,0.47593567251462,0.046631571261248686,0.0877901097217623,0.0233665399057748,0.40606060606060607,0.0,matched_train,0.05,0.05,24,-0.65625,5,0.0877901097217623
beijing_air,Aotizhongxin PM2.5,segment_stuck,min_tv_column,1.0,2,ldp_window_glr,0.6919152046783625,0.09217480475674994,0.0877901097217623,0.0233665399057748,0.1375,0.0,matched_train,0.05,0.05,24,-0.65625,5,0.0877901097217623
beijing_air,Aotizhongxin PM2.5,segment_stuck,min_tv_column,1.0,2,ldp_distribution_surprise,0.5316959064327486,0.055760032003073265,0.0877901097217623,0.0233665399057748,,,matched_train,0.05,0.05,24,-0.65625,5,0.0877901097217623
beijing_air,Aotizhongxin PM2.5,segment_stuck_distribution_shift,min_tv_column,1.0,2,privsaf_hmm,0.7174415204678364,0.08764261012654205,0.09841729717435549,0.028436908580546497,0.06938703829541017,0.0,shifted_validation,0.05,0.05,24,-0.65625,5,0.0877901097217623
beijing_air,Aotizhongxin PM2.5,segment_stuck_distribution_shift,min_tv_column,1.0,2,privsaf_mixture,0.48434210526315785,0.048484780398294486,0.09841729717435549,0.028436908580546497,0.39212121212121215,0.0,shifted_validation,0.05,0.05,24,-0.65625,5,0.0877901097217623
beijing_air,Aotizhongxin PM2.5,segment_stuck_distribution_shift,min_tv_column,1.0,2,ldp_window_glr,0.9275438596491229,0.3327503563813936,0.09841729717435549,0.028436908580546497,0.12083333333333333,0.0,shifted_validation,0.05,0.05,24,-0.65625,5,0.0877901097217623
beijing_air,Aotizhongxin PM2.5,segment_stuck_distribution_shift,min_tv_column,1.0,2,ldp_distribution_surprise,0.5389619883040935,0.05631828059864444,0.09841729717435549,0.028436908580546497,,,shifted_validation,0.05,0.05,24,-0.65625,5,0.0877901097217623
beijing_air,Aotizhongxin PM2.5,segment_stuck,min_tv_column,1.0,0,privsaf_hmm,0.5489814814814815,0.10660029327979306,0.0877901097217623,0.0233665399057748,0.014635141582195907,0.0,matched_train,0.1,0.1,12,-0.65625,5,0.0877901097217623
beijing_air,Aotizhongxin PM2.5,segment_stuck,min_tv_column,1.0,0,privsaf_mixture,0.48670524691358025,0.10239866165104655,0.0877901097217623,0.0233665399057748,0.1818181818181818,0.0,matched_train,0.1,0.1,12,-0.65625,5,0.0877901097217623
beijing_air,Aotizhongxin PM2.5,segment_stuck,min_tv_column,1.0,0,ldp_window_glr,0.43690200617283953,0.09421963537527206,0.0877901097217623,0.0233665399057748,0.08583333333333332,0.0,matched_train,0.1,0.1,12,-0.65625,5,0.0877901097217623
beijing_air,Aotizhongxin PM2.5,segment_stuck,min_tv_column,1.0,0,ldp_distribution_surprise,0.5085570987654322,0.1018916856901095,0.0877901097217623,0.0233665399057748,,,matched_train,0.1,0.1,12,-0.65625,5,0.0877901097217623
beijing_air,Aotizhongxin PM2.5,segment_stuck_distribution_shift,min_tv_column,1.0,0,privsaf_hmm,0.5545447530864197,0.10900701655539555,0.09841729717435549,0.028436908580546497,0.05299053753171462,0.0,shifted_validation,0.1,0.1,12,-0.65625,5,0.0877901097217623
beijing_air,Aotizhongxin PM2.5,segment_stuck_distribution_shift,min_tv_column,1.0,0,privsaf_mixture,0.5067515432098766,0.10387177883831322,0.09841729717435549,0.028436908580546497,0.2793939393939394,1.0,shifted_validation,0.1,0.1,12,-0.65625,5,0.0877901097217623
beijing_air,Aotizhongxin PM2.5,segment_stuck_distribution_shift,min_tv_column,1.0,0,ldp_window_glr,0.47824845679012346,0.15202304101509423,0.09841729717435549,0.028436908580546497,0.08833333333333332,0.0,shifted_validation,0.1,0.1,12,-0.65625,5,0.0877901097217623
beijing_air,Aotizhongxin PM2.5,segment_stuck_distribution_shift,min_tv_column,1.0,0,ldp_distribution_surprise,0.5105478395061729,0.10269740149500765,0.09841729717435549,0.028436908580546497,,,shifted_validation,0.1,0.1,12,-0.65625,5,0.0877901097217623
beijing_air,Aotizhongxin PM2.5,segment_stuck,min_tv_column,1.0,1,privsaf_hmm,0.494074074074074,0.09516983936222247,0.0877901097217623,0.0233665399057748,0.06279946262809447,0.0,matched_train,0.1,0.1,12,-0.65625,5,0.0877901097217623
beijing_air,Aotizhongxin PM2.5,segment_stuck,min_tv_column,1.0,1,privsaf_mixture,0.5124305555555555,0.10496377388273131,0.0877901097217623,0.0233665399057748,0.37696969696969695,1.0,matched_train,0.1,0.1,12,-0.65625,5,0.0877901097217623
beijing_air,Aotizhongxin PM2.5,segment_stuck,min_tv_column,1.0,1,ldp_window_glr,0.624579475308642,0.13140809352128052,0.0877901097217623,0.0233665399057748,0.065,0.0,matched_train,0.1,0.1,12,-0.65625,5,0.0877901097217623
beijing_air,Aotizhongxin PM2.5,segment_stuck,min_tv_column,1.0,1,ldp_distribution_surprise,0.47448302469135806,0.09393117874913662,0.0877901097217623,0.0233665399057748,,,matched_train,0.1,0.1,12,-0.65625,5,0.0877901097217623
beijing_air,Aotizhongxin PM2.5,segment_stuck_distribution_shift,min_tv_column,1.0,1,privsaf_hmm,0.6034876543209877,0.17526570945436576,0.09841729717435549,0.028436908580546497,0.05027652901733182,0.0,shifted_validation,0.1,0.1,12,-0.65625,5,0.0877901097217623
beijing_air,Aotizhongxin PM2.5,segment_stuck_distribution_shift,min_tv_column,1.0,1,privsaf_mixture,0.5218904320987654,0.10817459214920969,0.09841729717435549,0.028436908580546497,0.32818181818181813,0.0,shifted_validation,0.1,0.1,12,-0.65625,5,0.0877901097217623
beijing_air,Aotizhongxin PM2.5,segment_stuck_distribution_shift,min_tv_column,1.0,1,ldp_window_glr,0.6054976851851852,0.1370974568226045,0.09841729717435549,0.028436908580546497,0.0875,0.0,shifted_validation,0.1,0.1,12,-0.65625,5,0.0877901097217623
beijing_air,Aotizhongxin PM2.5,segment_stuck_distribution_shift,min_tv_column,1.0,1,ldp_distribution_surprise,0.47608796296296296,0.09423333802206228,0.09841729717435549,0.028436908580546497,,,shifted_validation,0.1,0.1,12,-0.65625,5,0.0877901097217623
beijing_air,Aotizhongxin PM2.5,segment_stuck,min_tv_column,1.0,2,privsaf_hmm,0.4122376543209877,0.07921618903241656,0.0877901097217623,0.0233665399057748,0.06246070441711482,0.0,matched_train,0.1,0.1,12,-0.65625,5,0.0877901097217623
beijing_air,Aotizhongxin PM2.5,segment_stuck,min_tv_column,1.0,2,privsaf_mixture,0.4726466049382716,0.09302821714564907,0.0877901097217623,0.0233665399057748,0.37696969696969695,0.0,matched_train,0.1,0.1,12,-0.65625,5,0.0877901097217623
beijing_air,Aotizhongxin PM2.5,segment_stuck,min_tv_column,1.0,2,ldp_window_glr,0.4649537037037037,0.10007063111456907,0.0877901097217623,0.0233665399057748,0.06,0.0,matched_train,0.1,0.1,12,-0.65625,5,0.0877901097217623
beijing_air,Aotizhongxin PM2.5,segment_stuck,min_tv_column,1.0,2,ldp_distribution_surprise,0.4947685185185185,0.10114976288238245,0.0877901097217623,0.0233665399057748,,,matched_train,0.1,0.1,12,-0.65625,5,0.0877901097217623
beijing_air,Aotizhongxin PM2.5,segment_stuck_distribution_shift,min_tv_column,1.0,2,privsaf_hmm,0.4568827160493827,0.08521114701444232,0.09841729717435549,0.028436908580546497,0.03880738990030305,0.0,shifted_validation,0.1,0.1,12,-0.65625,5,0.0877901097217623
beijing_air,Aotizhongxin PM2.5,segment_stuck_distribution_shift,min_tv_column,1.0,2,privsaf_mixture,0.4787268518518519,0.09451108972451092,0.09841729717435549,0.028436908580546497,0.32818181818181813,0.0,shifted_validation,0.1,0.1,12,-0.65625,5,0.0877901097217623
beijing_air,Aotizhongxin PM2.5,segment_stuck_distribution_shift,min_tv_column,1.0,2,ldp_window_glr,0.5683140432098766,0.13364102782204285,0.09841729717435549,0.028436908580546497,0.08583333333333332,0.0,shifted_validation,0.1,0.1,12,-0.65625,5,0.0877901097217623
