dataset,stream,epsilon,seed,fault_mode,fault_rate,segment_length,repair_method,mask_source,review_budget_points,block_size_for_hourly_mean,mae,rmse,fault_point_mae,clean_point_mae,false_clean_repair_fraction,downstream_mean_abs_error,downstream_hourly_mean_abs_error,downstream_p95_abs_error,downstream_exceedance_count_abs_error,downstream_exceedance_rate_abs_error,exceedance_threshold_q90
beijing_air,Aotizhongxin PM2.5,2.0,2,segment_stuck,0.2,48,ldp_smoothing,all_points_ldp_postmean,240,24,0.25226828671538,0.3178704666091307,0.4007578694799065,0.2151458910242484,0.8,0.1676646647706851,0.19793976922694537,0.07184401190374773,329.0,0.27416666666666667,-0.3746312684365781
beijing_air,Aotizhongxin PM2.5,2.0,2,segment_stuck,0.2,48,privsaf_repair,privsaf_topk_mask_linear,240,24,0.08464357684076582,0.2695928036937671,0.4225924576320204,0.00015635664295216608,0.0033333333333333335,0.0795329400196656,0.08164385447394298,0.5143067846607661,75.0,0.0625,-0.3746312684365781
beijing_air,Aotizhongxin PM2.5,2.0,2,segment_stuck,0.2,48,oracle_mask_interpolation,oracle_fault_mask_linear,240,24,0.027965404450865896,0.0799265437587853,0.13982702225432947,0.0,0.0,0.01632251720747302,0.024652740152108058,0.005604719764012056,11.0,0.009166666666666667,-0.3746312684365781
nab,value,2.0,0,iid_stuck,0.2,48,no_repair,none,240,24,0.12098243331616587,0.3705634972886096,0.6049121665808292,0.0,0.0,0.12095669120184838,0.12095669120184831,0.07733915024480231,219.0,0.1825,0.83191236422499
nab,value,2.0,0,iid_stuck,0.2,48,ldp_smoothing,all_points_ldp_postmean,240,24,0.36457645835460456,0.5267483307096555,0.4282899127145051,0.3486480947646294,0.8,0.07022991765766506,0.33511699426327857,0.19587716411588207,120.0,0.1,0.83191236422499
nab,value,2.0,0,iid_stuck,0.2,48,privsaf_repair,privsaf_topk_mask_linear,240,24,0.0807170159192845,0.2769519731323486,0.3738741441722427,0.007427733856044955,0.1175,0.07730209123818427,0.07730209123818427,0.07733915024480231,151.0,0.12583333333333332,0.83191236422499
nab,value,2.0,0,iid_stuck,0.2,48,oracle_mask_interpolation,oracle_fault_mask_linear,240,24,0.005096024780712544,0.014171547199918741,0.02548012390356272,0.0,0.0,0.0003646047856369905,0.002207604342731579,0.0013202092366263463,1.0,0.0008333333333333334,0.83191236422499
nab,value,2.0,0,segment_stuck,0.2,48,no_repair,none,240,24,0.10812607809770901,0.29837278840323433,0.540630390488545,0.0,0.0,0.10812607809770908,0.108126078097709,0.07733915024480231,237.0,0.1975,0.83191236422499
nab,value,2.0,0,segment_stuck,0.2,48,ldp_smoothing,all_points_ldp_postmean,240,24,0.3695762921495492,0.5175737766782469,0.3405619496057002,0.37682987778551147,0.8,0.07477361889795203,0.34288917885655984,0.19587716411588207,120.0,0.1,0.83191236422499
nab,value,2.0,0,segment_stuck,0.2,48,privsaf_repair,privsaf_topk_mask_linear,240,24,0.36625720524755434,0.7342550383366451,0.5398455442353992,0.322860120500593,0.19166666666666668,0.3657975871496667,0.36611456924281205,0.07733915024480231,412.0,0.3433333333333333,0.83191236422499
nab,value,2.0,0,segment_stuck,0.2,48,oracle_mask_interpolation,oracle_fault_mask_linear,240,24,0.01812744685918041,0.06484676300239721,0.09063723429590206,0.0,0.0,0.009870931364602986,0.01719884042261675,0.0,3.0,0.0025,0.83191236422499
nab,value,2.0,1,iid_stuck,0.2,48,no_repair,none,240,24,0.11933845101803817,0.37158202367751575,0.5966922550901906,0.0,0.0,0.1193384510180382,0.11933845101803814,0.07733915024480231,216.0,0.18,0.83191236422499
nab,value,2.0,1,iid_stuck,0.2,48,ldp_smoothing,all_points_ldp_postmean,240,24,0.36040563876898873,0.5163606832649054,0.4385607734039109,0.3408668551102582,0.8,0.07096564715498793,0.3331458470053603,0.19587716411588207,120.0,0.1,0.83191236422499
nab,value,2.0,1,iid_stuck,0.2,48,privsaf_repair,privsaf_topk_mask_linear,240,24,0.0957827798748316,0.30959619936107613,0.4405524228191273,0.009590369138757637,0.135,0.09238206514895186,0.09268210563571216,0.07733915024480231,164.0,0.13666666666666666,0.83191236422499
nab,value,2.0,1,iid_stuck,0.2,48,oracle_mask_interpolation,oracle_fault_mask_linear,240,24,0.0051460868303138015,0.014240171034854811,0.02573043415156901,0.0,0.0,0.0004197818361134087,0.0026195030510703984,0.001962760033937916,1.0,0.0008333333333333334,0.83191236422499
nab,value,2.0,1,segment_stuck,0.2,48,no_repair,none,240,24,0.10658424886828467,0.3765370973699939,0.5329212443414234,0.0,0.0,0.10658424886828466,0.10658424886828467,0.07733915024480231,207.0,0.1725,0.83191236422499
nab,value,2.0,1,segment_stuck,0.2,48,ldp_smoothing,all_points_ldp_postmean,240,24,0.36313677445991205,0.5210901829771876,0.4825660428494972,0.3332794573625158,0.8,0.06307637712644215,0.3356172548701906,0.19587716411588207,120.0,0.1,0.83191236422499
nab,value,2.0,1,segment_stuck,0.2,48,privsaf_repair,privsaf_topk_mask_linear,240,24,0.2792149491284968,0.6398283673081908,0.5323043499451249,0.21594259892433987,0.1625,0.2784586660796027,0.2788455250391938,0.07733915024480231,265.0,0.22083333333333333,0.83191236422499
nab,value,2.0,1,segment_stuck,0.2,48,oracle_mask_interpolation,oracle_fault_mask_linear,240,24,0.007149134690100472,0.020735174032869695,0.03574567345050236,0.0,0.0,0.002074372930271018,0.0051927425401645045,0.007602543466821099,27.0,0.0225,0.83191236422499
nab,value,2.0,2,iid_stuck,0.2,48,no_repair,none,240,24,0.11211810082505859,0.3537737345878018,0.5605905041252929,0.0,0.0,0.11207129690590689,0.11207129690590685,0.07733915024480231,222.0,0.185,0.83191236422499
nab,value,2.0,2,iid_stuck,0.2,48,ldp_smoothing,all_points_ldp_postmean,240,24,0.36179542950064963,0.5151687732695002,0.39172806030648766,0.35431227179919017,0.8,0.07567682230304856,0.3335789167110619,0.19587716411588207,120.0,0.1,0.83191236422499
nab,value,2.0,2,iid_stuck,0.2,48,privsaf_repair,privsaf_topk_mask_linear,240,24,0.08925690086150515,0.30893422703291373,0.4072405264015592,0.009760994476491624,0.12416666666666666,0.08628524529215426,0.08631892090716436,0.07733915024480231,157.0,0.13083333333333333,0.83191236422499
nab,value,2.0,2,iid_stuck,0.2,48,oracle_mask_interpolation,oracle_fault_mask_linear,240,24,0.005096810802410064,0.014259415482250175,0.025484054012050325,0.0,0.0,0.0005781080741569244,0.0023776548068411302,0.0006840368033103061,4.0,0.0033333333333333335,0.83191236422499
nab,value,2.0,2,segment_stuck,0.2,48,no_repair,none,240,24,0.10358042333055595,0.27137835849149394,0.5179021166527799,0.0,0.0,0.103580423330556,0.10358042333055596,0.07733915024480231,217.0,0.18083333333333335,0.83191236422499
nab,value,2.0,2,segment_stuck,0.2,48,ldp_smoothing,all_points_ldp_postmean,240,24,0.36213021443223986,0.5119282910892942,0.2832902241342618,0.38184021200673435,0.8,0.08074880731498757,0.332482829430057,0.19587716411588207,120.0,0.1,0.83191236422499
nab,value,2.0,2,segment_stuck,0.2,48,privsaf_repair,privsaf_topk_mask_linear,240,24,0.1069469581057954,0.2715816920459633,0.5153610125033333,0.00484344450641092,0.11333333333333333,0.10395846829851274,0.10590158705597139,0.07733915024480231,216.0,0.18,0.83191236422499
nab,value,2.0,2,segment_stuck,0.2,48,oracle_mask_interpolation,oracle_fault_mask_linear,240,24,0.014456922907221198,0.04765791860070654,0.072284614536106,0.0,0.0,0.007094748034022824,0.012132959179589793,0.0037714636433432425,22.0,0.018333333333333333,0.83191236422499
