panel,dataset_id,dataset,case,epsilon,seed,method,calibration,label_rule,n_calibration,n_test,dropout_rows,dropout_rate,normalization_p01,normalization_p99,auroc,auprc,recall_at_5pct_fpr,precision_at_k,estimated_symbol,estimated_dropout_rate,runtime_sec
iors_real_dropout_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2022,1.0,0,missing_symbol,previous_year_good_qc_rows,SLH_QC_8_missing_value,50000,52377,22033,0.4206617408404452,0.17,2.6,1.0,1.0,1.0,1.0,32,0.4206617408404452,0.0001410000113537535
iors_real_dropout_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2022,1.0,0,rolling_missing_fraction,previous_year_good_qc_rows,SLH_QC_8_missing_value,50000,52377,22033,0.4206617408404452,0.17,2.6,0.9999999670939149,0.9999999300702481,1.0,0.9999546135342441,32,0.4206617408404452,0.001018299997667782
iors_real_dropout_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2022,1.0,0,privsaf_dropout_hmm,previous_year_good_qc_rows,SLH_QC_8_missing_value,50000,52377,22033,0.4206617408404452,0.17,2.6,1.0,1.0,1.0,1.0,32,0.4206700856123102,0.61789380000846
iors_real_dropout_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2022,1.0,1,missing_symbol,previous_year_good_qc_rows,SLH_QC_8_missing_value,50000,52377,22033,0.4206617408404452,0.17,2.6,1.0,1.0,1.0,1.0,32,0.4206617408404452,0.00026429998979438096
iors_real_dropout_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2022,1.0,1,rolling_missing_fraction,previous_year_good_qc_rows,SLH_QC_8_missing_value,50000,52377,22033,0.4206617408404452,0.17,2.6,0.9999999670939149,0.9999999300702481,1.0,0.9999546135342441,32,0.4206617408404452,0.0009644999954616651
iors_real_dropout_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2022,1.0,1,privsaf_dropout_hmm,previous_year_good_qc_rows,SLH_QC_8_missing_value,50000,52377,22033,0.4206617408404452,0.17,2.6,1.0,1.0,1.0,1.0,32,0.4206700856123102,0.5836984999914421
iors_real_dropout_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2022,1.0,2,missing_symbol,previous_year_good_qc_rows,SLH_QC_8_missing_value,50000,52377,22033,0.4206617408404452,0.17,2.6,1.0,1.0,1.0,1.0,32,0.4206617408404452,0.00011929999163839966
iors_real_dropout_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2022,1.0,2,rolling_missing_fraction,previous_year_good_qc_rows,SLH_QC_8_missing_value,50000,52377,22033,0.4206617408404452,0.17,2.6,0.9999999670939149,0.9999999300702481,1.0,0.9999546135342441,32,0.4206617408404452,0.0009697000059532002
iors_real_dropout_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2022,1.0,2,privsaf_dropout_hmm,previous_year_good_qc_rows,SLH_QC_8_missing_value,50000,52377,22033,0.4206617408404452,0.17,2.6,1.0,1.0,1.0,1.0,32,0.4206700856123102,0.6061766000057105
iors_real_dropout_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2022,2.0,0,missing_symbol,previous_year_good_qc_rows,SLH_QC_8_missing_value,50000,52377,22033,0.4206617408404452,0.17,2.6,1.0,1.0,1.0,1.0,32,0.4206617408404452,0.0001235999952768907
iors_real_dropout_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2022,2.0,0,rolling_missing_fraction,previous_year_good_qc_rows,SLH_QC_8_missing_value,50000,52377,22033,0.4206617408404452,0.17,2.6,0.9999999670939149,0.9999999300702481,1.0,0.9999546135342441,32,0.4206617408404452,0.001239799996255897
iors_real_dropout_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2022,2.0,0,privsaf_dropout_hmm,previous_year_good_qc_rows,SLH_QC_8_missing_value,50000,52377,22033,0.4206617408404452,0.17,2.6,1.0,1.0,1.0,1.0,32,0.4206700856123102,0.6085528999974485
iors_real_dropout_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2022,2.0,1,missing_symbol,previous_year_good_qc_rows,SLH_QC_8_missing_value,50000,52377,22033,0.4206617408404452,0.17,2.6,1.0,1.0,1.0,1.0,32,0.4206617408404452,0.0001036000030580908
iors_real_dropout_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2022,2.0,1,rolling_missing_fraction,previous_year_good_qc_rows,SLH_QC_8_missing_value,50000,52377,22033,0.4206617408404452,0.17,2.6,0.9999999670939149,0.9999999300702481,1.0,0.9999546135342441,32,0.4206617408404452,0.0010732999944593757
iors_real_dropout_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2022,2.0,1,privsaf_dropout_hmm,previous_year_good_qc_rows,SLH_QC_8_missing_value,50000,52377,22033,0.4206617408404452,0.17,2.6,1.0,1.0,1.0,1.0,32,0.4206700856123102,0.6334232999943197
iors_real_dropout_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2022,2.0,2,missing_symbol,previous_year_good_qc_rows,SLH_QC_8_missing_value,50000,52377,22033,0.4206617408404452,0.17,2.6,1.0,1.0,1.0,1.0,32,0.4206617408404452,0.00010269999620504677
iors_real_dropout_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2022,2.0,2,rolling_missing_fraction,previous_year_good_qc_rows,SLH_QC_8_missing_value,50000,52377,22033,0.4206617408404452,0.17,2.6,0.9999999670939149,0.9999999300702481,1.0,0.9999546135342441,32,0.4206617408404452,0.001075499996659346
iors_real_dropout_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2022,2.0,2,privsaf_dropout_hmm,previous_year_good_qc_rows,SLH_QC_8_missing_value,50000,52377,22033,0.4206617408404452,0.17,2.6,1.0,1.0,1.0,1.0,32,0.4206700856123102,0.5749716999998782
iors_real_dropout_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2022,4.0,0,missing_symbol,previous_year_good_qc_rows,SLH_QC_8_missing_value,50000,52377,22033,0.4206617408404452,0.17,2.6,1.0,1.0,1.0,1.0,32,0.4206617408404452,0.00010180000390391797
iors_real_dropout_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2022,4.0,0,rolling_missing_fraction,previous_year_good_qc_rows,SLH_QC_8_missing_value,50000,52377,22033,0.4206617408404452,0.17,2.6,0.9999999670939149,0.9999999300702481,1.0,0.9999546135342441,32,0.4206617408404452,0.0011037000076612458
iors_real_dropout_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2022,4.0,0,privsaf_dropout_hmm,previous_year_good_qc_rows,SLH_QC_8_missing_value,50000,52377,22033,0.4206617408404452,0.17,2.6,1.0,1.0,1.0,1.0,32,0.4206700856123102,0.6072922999883303
iors_real_dropout_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2022,4.0,1,missing_symbol,previous_year_good_qc_rows,SLH_QC_8_missing_value,50000,52377,22033,0.4206617408404452,0.17,2.6,1.0,1.0,1.0,1.0,32,0.4206617408404452,8.81000014487654e-05
iors_real_dropout_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2022,4.0,1,rolling_missing_fraction,previous_year_good_qc_rows,SLH_QC_8_missing_value,50000,52377,22033,0.4206617408404452,0.17,2.6,0.9999999670939149,0.9999999300702481,1.0,0.9999546135342441,32,0.4206617408404452,0.000979200005531311
iors_real_dropout_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2022,4.0,1,privsaf_dropout_hmm,previous_year_good_qc_rows,SLH_QC_8_missing_value,50000,52377,22033,0.4206617408404452,0.17,2.6,0.9999999999999999,1.0,1.0,1.0,32,0.4206700856123102,0.5856488999997964
iors_real_dropout_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2022,4.0,2,missing_symbol,previous_year_good_qc_rows,SLH_QC_8_missing_value,50000,52377,22033,0.4206617408404452,0.17,2.6,1.0,1.0,1.0,1.0,32,0.4206617408404452,0.0001244999875780195
iors_real_dropout_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2022,4.0,2,rolling_missing_fraction,previous_year_good_qc_rows,SLH_QC_8_missing_value,50000,52377,22033,0.4206617408404452,0.17,2.6,0.9999999670939149,0.9999999300702481,1.0,0.9999546135342441,32,0.4206617408404452,0.0011357999901520088
iors_real_dropout_qc_pmldp,iors_slh_qc,I-ORS sea level height QC,2022,4.0,2,privsaf_dropout_hmm,previous_year_good_qc_rows,SLH_QC_8_missing_value,50000,52377,22033,0.4206617408404452,0.17,2.6,1.0,1.0,1.0,1.0,32,0.4206700856123102,0.6422674000059487
