dataset_id,dataset,epsilon,segment_len,stuck_bin,stuck_value,output_bin_for_value,kl_qs_r,chernoff_qs_r,bucket_p_under_fault,bucket_p_under_normal,bucket_delta,bucket_auc,llr_auc,llr_auprc,auroc_gap,hard_case_flag
household_power,UCI Household Power,1.0,64,8,-0.46875,14,0.04271651406117167,0.011008440913401479,0.051522539709378985,0.03339460416937293,0.01812793554000606,0.6877225,0.946859,0.9479369711543831,0.2591365,0.0
household_power,UCI Household Power,1.0,8,16,0.03125,16,0.14453210912451403,0.03728854017017251,0.051522539709379075,0.03161605826845827,0.019906481440920804,0.53943,0.86646,0.8576867558211961,0.32703000000000004,1.0
household_power,UCI Household Power,1.0,16,16,0.03125,16,0.14453210912451403,0.03728854017017251,0.051522539709379075,0.03161605826845827,0.019906481440920804,0.5829774999999999,0.934529,0.9359190307907244,0.35155150000000013,0.0
household_power,UCI Household Power,1.0,32,16,0.03125,16,0.14453210912451403,0.03728854017017251,0.051522539709379075,0.03161605826845827,0.019906481440920804,0.661035,0.986358,0.9870918096466138,0.3253229999999999,0.0
household_power,UCI Household Power,1.0,64,16,0.03125,16,0.14453210912451403,0.03728854017017251,0.051522539709379075,0.03161605826845827,0.019906481440920804,0.7136315,0.9993770000000001,0.9993724720168515,0.2857455000000001,0.0
household_power,UCI Household Power,1.0,8,24,0.53125,18,0.2538607752224423,0.0649575431192679,0.051522539709379075,0.025502426799885583,0.026020112909493492,0.5842765,0.920769,0.9194996175158516,0.33649249999999997,0.0
household_power,UCI Household Power,1.0,16,24,0.53125,18,0.2538607752224423,0.0649575431192679,0.051522539709379075,0.025502426799885583,0.026020112909493492,0.643849,0.983618,0.9852291113037638,0.339769,0.0
household_power,UCI Household Power,1.0,32,24,0.53125,18,0.2538607752224423,0.0649575431192679,0.051522539709379075,0.025502426799885583,0.026020112909493492,0.7007655,0.99759,0.9975855747921389,0.29682449999999994,0.0
household_power,UCI Household Power,1.0,64,24,0.53125,18,0.2538607752224423,0.0649575431192679,0.051522539709379075,0.025502426799885583,0.026020112909493492,0.7634055,0.999993,0.999993021924279,0.23658750000000006,0.0
household_power,UCI Household Power,1.0,8,30,0.90625,19,0.30743038096590963,0.07727915717633384,0.051522539709378895,0.024375984645889387,0.027146555063489508,0.574222,0.937171,0.9378124045518305,0.36294899999999997,0.0
household_power,UCI Household Power,1.0,16,30,0.90625,19,0.30743038096590963,0.07727915717633384,0.051522539709378895,0.024375984645889387,0.027146555063489508,0.655783,0.987009,0.9872144831620654,0.331226,0.0
household_power,UCI Household Power,1.0,32,30,0.90625,19,0.30743038096590963,0.07727915717633384,0.051522539709378895,0.024375984645889387,0.027146555063489508,0.7096855,0.99947,0.9994654883357211,0.2897845,0.0
household_power,UCI Household Power,1.0,64,30,0.90625,19,0.30743038096590963,0.07727915717633384,0.051522539709378895,0.024375984645889387,0.027146555063489508,0.7816265,1.0,1.0,0.2183735,0.0
household_power,UCI Household Power,1.0,8,31,0.96875,19,0.30666740903607526,0.07711599239672291,0.031738214137765244,0.024375984645889387,0.007362229491875857,0.5057014999999999,0.940694,0.944025507728399,0.4349925000000001,1.0
household_power,UCI Household Power,1.0,16,31,0.96875,19,0.30666740903607526,0.07711599239672291,0.031738214137765244,0.024375984645889387,0.007362229491875857,0.547712,0.989752,0.9901942550978687,0.44204,1.0
household_power,UCI Household Power,1.0,32,31,0.96875,19,0.30666740903607526,0.07711599239672291,0.031738214137765244,0.024375984645889387,0.007362229491875857,0.5742860000000001,0.999052,0.9992020158831455,0.424766,0.0
household_power,UCI Household Power,1.0,64,31,0.96875,19,0.30666740903607526,0.07711599239672291,0.031738214137765244,0.024375984645889387,0.007362229491875857,0.5699354999999999,0.999994,0.9999940149611047,0.4300585000000001,0.0
household_power,UCI Household Power,2.0,8,0,-0.96875,8,0.19136705406664561,0.052408781816557795,0.08286434811293707,0.07135914333789645,0.01150520477504062,0.5260635000000001,0.8892399999999998,0.8807912797635508,0.3631764999999997,1.0
household_power,UCI Household Power,2.0,16,0,-0.96875,8,0.19136705406664561,0.052408781816557795,0.08286434811293707,0.07135914333789645,0.01150520477504062,0.5250265,0.969392,0.9685415133501006,0.4443655000000001,1.0
household_power,UCI Household Power,2.0,32,0,-0.96875,8,0.19136705406664561,0.052408781816557795,0.08286434811293707,0.07135914333789645,0.01150520477504062,0.569547,0.9961720000000001,0.9963343890935198,0.42662500000000003,0.0
household_power,UCI Household Power,2.0,64,0,-0.96875,8,0.19136705406664561,0.052408781816557795,0.08286434811293707,0.07135914333789645,0.01150520477504062,0.5866375,0.999861,0.9998627039999183,0.41322349999999997,0.0
household_power,UCI Household Power,2.0,8,1,-0.90625,9,0.13994706983695043,0.03841713859905998,0.06311058064954468,0.05528618976741281,0.007824390882131868,0.5344385,0.8685759999999999,0.8614957698092147,0.33413749999999987,1.0
household_power,UCI Household Power,2.0,16,1,-0.90625,9,0.13994706983695043,0.03841713859905998,0.06311058064954468,0.05528618976741281,0.007824390882131868,0.548505,0.9330729999999998,0.9269008006632912,0.3845679999999998,1.0
household_power,UCI Household Power,2.0,32,1,-0.90625,9,0.13994706983695043,0.03841713859905998,0.06311058064954468,0.05528618976741281,0.007824390882131868,0.550834,0.985763,0.9855961667012552,0.4349289999999999,0.0
household_power,UCI Household Power,2.0,64,1,-0.90625,9,0.13994706983695043,0.03841713859905998,0.06311058064954468,0.05528618976741281,0.007824390882131868,0.5872945,0.9995160000000001,0.9995231320290893,0.4122215,0.0
household_power,UCI Household Power,2.0,8,8,-0.46875,12,0.23928411784181264,0.06621629171273054,0.08494630713934519,0.03779761059295884,0.04714869654638635,0.6470170000000001,0.928263,0.9283789777218553,0.2812459999999999,0.0
household_power,UCI Household Power,2.0,16,8,-0.46875,12,0.23928411784181264,0.06621629171273054,0.08494630713934519,0.03779761059295884,0.04714869654638635,0.7124459999999998,0.9774489999999999,0.9773966605868228,0.2650030000000001,0.0
household_power,UCI Household Power,2.0,32,8,-0.46875,12,0.23928411784181264,0.06621629171273054,0.08494630713934519,0.03779761059295884,0.04714869654638635,0.7792300000000001,0.998653,0.9986319735728976,0.21942299999999992,0.0
household_power,UCI Household Power,2.0,64,8,-0.46875,12,0.23928411784181264,0.06621629171273054,0.08494630713934519,0.03779761059295884,0.04714869654638635,0.8715215000000001,0.999985,0.9999852216748768,0.12846349999999995,0.0
household_power,UCI Household Power,2.0,8,16,0.03125,16,0.6402263308013318,0.17527087825139528,0.08494630713934519,0.023155840858616973,0.061790466280728214,0.6818559999999999,0.9929030000000001,0.9933022982414854,0.3110470000000002,0.0
household_power,UCI Household Power,2.0,16,16,0.03125,16,0.6402263308013318,0.17527087825139528,0.08494630713934519,0.023155840858616973,0.061790466280728214,0.7697115,0.999497,0.9995084689664547,0.22978549999999998,0.0
household_power,UCI Household Power,2.0,32,16,0.03125,16,0.6402263308013318,0.17527087825139528,0.08494630713934519,0.023155840858616973,0.061790466280728214,0.8626479999999999,1.0,1.0,0.13735200000000014,0.0
household_power,UCI Household Power,2.0,64,16,0.03125,16,0.6402263308013318,0.17527087825139528,0.08494630713934519,0.023155840858616973,0.061790466280728214,0.9442785,1.0,1.0,0.05572149999999998,0.0
household_power,UCI Household Power,2.0,8,24,0.53125,19,0.9018406362104668,0.2357968696624167,0.08494630713934517,0.018862180259355578,0.0660841268799896,0.6889955,0.997187,0.9972079715105512,0.30819150000000006,0.0
household_power,UCI Household Power,2.0,16,24,0.53125,19,0.9018406362104668,0.2357968696624167,0.08494630713934517,0.018862180259355578,0.0660841268799896,0.784528,0.999976,0.9999760496434561,0.21544799999999997,0.0
household_power,UCI Household Power,2.0,32,24,0.53125,19,0.9018406362104668,0.2357968696624167,0.08494630713934517,0.018862180259355578,0.0660841268799896,0.8812209999999999,1.0,1.0,0.11877900000000008,0.0
household_power,UCI Household Power,2.0,64,24,0.53125,19,0.9018406362104668,0.2357968696624167,0.08494630713934517,0.018862180259355578,0.0660841268799896,0.9589795000000001,1.0,1.0,0.041020499999999904,0.0
household_power,UCI Household Power,2.0,8,30,0.90625,22,1.016061609195276,0.2592932006040557,0.0631105806495448,0.015894484958139977,0.04721609569140483,0.6436875000000001,0.997878,0.998016229337452,0.35419049999999996,0.0
household_power,UCI Household Power,2.0,16,30,0.90625,22,1.016061609195276,0.2592932006040557,0.0631105806495448,0.015894484958139977,0.04721609569140483,0.7300530000000001,0.999915,0.9999216589861751,0.26986199999999994,0.0
household_power,UCI Household Power,2.0,32,30,0.90625,22,1.016061609195276,0.2592932006040557,0.0631105806495448,0.015894484958139977,0.04721609569140483,0.831237,1.0,1.0,0.168763,0.0
household_power,UCI Household Power,2.0,64,30,0.90625,22,1.016061609195276,0.2592932006040557,0.0631105806495448,0.015894484958139977,0.04721609569140483,0.9214845,1.0,1.0,0.07851549999999996,0.0
household_power,UCI Household Power,2.0,8,31,0.96875,23,1.0322412931398395,0.26260453191230193,0.08286434811293691,0.015984196497311663,0.06688015161562524,0.7133769999999999,0.997898,0.9979888396821731,0.284521,0.0
household_power,UCI Household Power,2.0,16,31,0.96875,23,1.0322412931398395,0.26260453191230193,0.08286434811293691,0.015984196497311663,0.06688015161562524,0.810297,0.999982,0.9999821191027883,0.189685,0.0
household_power,UCI Household Power,2.0,32,31,0.96875,23,1.0322412931398395,0.26260453191230193,0.08286434811293691,0.015984196497311663,0.06688015161562524,0.8993340000000001,1.0,1.0,0.10066599999999992,0.0
household_power,UCI Household Power,2.0,64,31,0.96875,23,1.0322412931398395,0.26260453191230193,0.08286434811293691,0.015984196497311663,0.06688015161562524,0.969384,1.0,1.0,0.030615999999999977,0.0
bike_sharing,UCI Bike Sharing,0.5,8,0,-0.96875,14,0.014690924578016077,0.0036920867185817464,0.028938861328175212,0.037263628332300874,-0.008324767004125662,0.485186,0.630609,0.6188198548895372,0.14542299999999997,0.0
bike_sharing,UCI Bike Sharing,0.5,16,0,-0.96875,14,0.014690924578016077,0.0036920867185817464,0.028938861328175212,0.037263628332300874,-0.008324767004125662,0.4467265,0.677731,0.6671422876303836,0.23100449999999995,0.0
bike_sharing,UCI Bike Sharing,0.5,32,0,-0.96875,14,0.014690924578016077,0.0036920867185817464,0.028938861328175212,0.037263628332300874,-0.008324767004125662,0.43629799999999996,0.730847,0.7222086137129413,0.29454900000000006,1.0
bike_sharing,UCI Bike Sharing,0.5,64,0,-0.96875,14,0.014690924578016077,0.0036920867185817464,0.028938861328175212,0.037263628332300874,-0.008324767004125662,0.41129999999999994,0.8241740000000001,0.8143451056486436,0.41287400000000013,1.0
bike_sharing,UCI Bike Sharing,0.5,8,1,-0.90625,14,0.012292827519096067,0.003096636859987096,0.037814655599667145,0.037263628332300874,0.0005510272673662706,0.49746999999999997,0.6388739999999999,0.6270237028603172,0.14140399999999997,0.0
bike_sharing,UCI Bike Sharing,0.5,16,1,-0.90625,14,0.012292827519096067,0.003096636859987096,0.037814655599667145,0.037263628332300874,0.0005510272673662706,0.517038,0.6417330000000001,0.6328000605016191,0.12469500000000011,0.0
bike_sharing,UCI Bike Sharing,0.5,32,1,-0.90625,14,0.012292827519096067,0.003096636859987096,0.037814655599667145,0.037263628332300874,0.0005510272673662706,0.529559,0.7430209999999999,0.7371187255453542,0.21346199999999993,1.0
bike_sharing,UCI Bike Sharing,0.5,64,1,-0.90625,14,0.012292827519096067,0.003096636859987096,0.037814655599667145,0.037263628332300874,0.0005510272673662706,0.504176,0.8138650000000001,0.8092814256596716,0.3096890000000001,1.0
bike_sharing,UCI Bike Sharing,0.5,8,8,-0.46875,15,0.00787603622779803,0.001983154870239719,0.04012579427149195,0.03496371075811951,0.005162083513372447,0.508944,0.5919220000000001,0.5919972029451854,0.08297800000000011,0.0
bike_sharing,UCI Bike Sharing,0.5,16,8,-0.46875,15,0.00787603622779803,0.001983154870239719,0.04012579427149195,0.03496371075811951,0.005162083513372447,0.5365165000000001,0.656747,0.6389680614403589,0.1202304999999999,0.0
bike_sharing,UCI Bike Sharing,0.5,32,8,-0.46875,15,0.00787603622779803,0.001983154870239719,0.04012579427149195,0.03496371075811951,0.005162083513372447,0.5579875000000001,0.7008110000000001,0.6868624946319257,0.1428235,0.0
bike_sharing,UCI Bike Sharing,0.5,64,8,-0.46875,15,0.00787603622779803,0.001983154870239719,0.04012579427149195,0.03496371075811951,0.005162083513372447,0.5506724999999999,0.759687,0.7477967810190449,0.2090145000000001,0.0
bike_sharing,UCI Bike Sharing,0.5,8,16,0.03125,16,0.024836609518804963,0.006261419817960755,0.04012579427149195,0.03346581997432706,0.006659974297164896,0.53754,0.678642,0.6547589868038196,0.14110199999999995,0.0
bike_sharing,UCI Bike Sharing,0.5,16,16,0.03125,16,0.024836609518804963,0.006261419817960755,0.04012579427149195,0.03346581997432706,0.006659974297164896,0.5373265,0.745204,0.7379705061767072,0.20787749999999994,1.0
bike_sharing,UCI Bike Sharing,0.5,32,16,0.03125,16,0.024836609518804963,0.006261419817960755,0.04012579427149195,0.03346581997432706,0.006659974297164896,0.562945,0.813529,0.8066622155389613,0.2505839999999999,0.0
bike_sharing,UCI Bike Sharing,0.5,64,16,0.03125,16,0.024836609518804963,0.006261419817960755,0.04012579427149195,0.03346581997432706,0.006659974297164896,0.5556555000000001,0.888865,0.8935529690824701,0.33320949999999994,0.0
bike_sharing,UCI Bike Sharing,0.5,8,24,0.53125,17,0.0536373349378918,0.013522370914483052,0.04012579427149195,0.032144616733243835,0.007981177538248119,0.5158315,0.757238,0.7458287928507734,0.24140649999999997,1.0
bike_sharing,UCI Bike Sharing,0.5,16,24,0.53125,17,0.0536373349378918,0.013522370914483052,0.04012579427149195,0.032144616733243835,0.007981177538248119,0.5372294999999999,0.8320100000000001,0.827328093772905,0.2947805000000002,1.0
bike_sharing,UCI Bike Sharing,0.5,32,24,0.53125,17,0.0536373349378918,0.013522370914483052,0.04012579427149195,0.032144616733243835,0.007981177538248119,0.5651314999999999,0.8987090000000001,0.8989867285928677,0.3335775000000002,0.0
bike_sharing,UCI Bike Sharing,0.5,64,24,0.53125,17,0.0536373349378918,0.013522370914483052,0.04012579427149195,0.032144616733243835,0.007981177538248119,0.604189,0.964962,0.9662065846701271,0.360773,0.0
bike_sharing,UCI Bike Sharing,0.5,8,30,0.90625,17,0.07279244743071914,0.01826040186045916,0.037814655599667214,0.032144616733243835,0.00567003886642338,0.5161715,0.787378,0.7834768935960537,0.2712065,1.0
bike_sharing,UCI Bike Sharing,0.5,16,30,0.90625,17,0.07279244743071914,0.01826040186045916,0.037814655599667214,0.032144616733243835,0.00567003886642338,0.543546,0.864975,0.8661651784074158,0.3214290000000001,1.0
bike_sharing,UCI Bike Sharing,0.5,32,30,0.90625,17,0.07279244743071914,0.01826040186045916,0.037814655599667214,0.032144616733243835,0.00567003886642338,0.5520765,0.9426209999999999,0.9449546569839994,0.39054449999999996,0.0
bike_sharing,UCI Bike Sharing,0.5,64,30,0.90625,17,0.07279244743071914,0.01826040186045916,0.037814655599667214,0.032144616733243835,0.00567003886642338,0.5539565,0.984892,0.9855927603289104,0.4309355,0.0
bike_sharing,UCI Bike Sharing,0.5,8,31,0.96875,17,0.07461606292717307,0.018694067209169652,0.028938861328175285,0.032144616733243835,-0.0032057554050685493,0.48865400000000003,0.7930849999999999,0.797521428350418,0.3044309999999999,1.0
bike_sharing,UCI Bike Sharing,0.5,16,31,0.96875,17,0.07461606292717307,0.018694067209169652,0.028938861328175285,0.032144616733243835,-0.0032057554050685493,0.48815600000000003,0.857739,0.8593444617752948,0.369583,1.0
bike_sharing,UCI Bike Sharing,0.5,32,31,0.96875,17,0.07461606292717307,0.018694067209169652,0.028938861328175285,0.032144616733243835,-0.0032057554050685493,0.4897189999999999,0.937389,0.9383073800217694,0.4476700000000001,1.0
bike_sharing,UCI Bike Sharing,0.5,64,31,0.96875,17,0.07461606292717307,0.018694067209169652,0.028938861328175285,0.032144616733243835,-0.0032057554050685493,0.4656535,0.987077,0.9880445855817895,0.5214235,1.0
bike_sharing,UCI Bike Sharing,1.0,8,0,-0.96875,12,0.061900709668686854,0.015773354904452738,0.031738214137765335,0.04474544348572157,-0.013007229347956235,0.44113100000000005,0.749086,0.734757398419767,0.307955,1.0
bike_sharing,UCI Bike Sharing,1.0,16,0,-0.96875,12,0.061900709668686854,0.015773354904452738,0.031738214137765335,0.04474544348572157,-0.013007229347956235,0.4132275,0.83266,0.8335116967647069,0.41943249999999993,1.0
bike_sharing,UCI Bike Sharing,1.0,32,0,-0.96875,12,0.061900709668686854,0.015773354904452738,0.031738214137765335,0.04474544348572157,-0.013007229347956235,0.4099975,0.926085,0.9284713627810327,0.5160875,1.0
bike_sharing,UCI Bike Sharing,1.0,64,0,-0.96875,12,0.061900709668686854,0.015773354904452738,0.031738214137765335,0.04474544348572157,-0.013007229347956235,0.3527265,0.9747119999999999,0.9757097362978838,0.6219854999999999,1.0
bike_sharing,UCI Bike Sharing,1.0,8,1,-0.90625,12,0.054289377995029545,0.013926379150984575,0.05152253970937899,0.04474544348572157,0.006777096223657422,0.5228735000000001,0.7584850000000001,0.742592829274967,0.23561149999999997,1.0
bike_sharing,UCI Bike Sharing,1.0,16,1,-0.90625,12,0.054289377995029545,0.013926379150984575,0.05152253970937899,0.04474544348572157,0.006777096223657422,0.5210925,0.8185260000000001,0.8167647774024054,0.29743350000000013,1.0
bike_sharing,UCI Bike Sharing,1.0,32,1,-0.90625,12,0.054289377995029545,0.013926379150984575,0.05152253970937899,0.04474544348572157,0.006777096223657422,0.5529025,0.913308,0.9144833105051142,0.36040550000000005,0.0
bike_sharing,UCI Bike Sharing,1.0,64,1,-0.90625,12,0.054289377995029545,0.013926379150984575,0.05152253970937899,0.04474544348572157,0.006777096223657422,0.564811,0.973611,0.9731861862557469,0.40880000000000005,0.0
bike_sharing,UCI Bike Sharing,1.0,8,8,-0.46875,14,0.03635147120050247,0.009351203032241535,0.051522539709378985,0.037535260710976695,0.01398727899840229,0.545271,0.714455,0.7066447434260846,0.169184,1.0
bike_sharing,UCI Bike Sharing,1.0,16,8,-0.46875,14,0.03635147120050247,0.009351203032241535,0.051522539709378985,0.037535260710976695,0.01398727899840229,0.5665175,0.775813,0.7563713697540508,0.20929549999999997,0.0
bike_sharing,UCI Bike Sharing,1.0,32,8,-0.46875,14,0.03635147120050247,0.009351203032241535,0.051522539709378985,0.037535260710976695,0.01398727899840229,0.606332,0.861319,0.8553605406495812,0.25498699999999996,0.0
bike_sharing,UCI Bike Sharing,1.0,64,8,-0.46875,14,0.03635147120050247,0.009351203032241535,0.051522539709378985,0.037535260710976695,0.01398727899840229,0.649445,0.9394870000000001,0.9395946250814553,0.290042,0.0
bike_sharing,UCI Bike Sharing,1.0,8,16,0.03125,16,0.11345950777404137,0.02931433771579173,0.051522539709379075,0.032855822981401675,0.0186667167279774,0.5602555,0.8307420000000001,0.8236457577196034,0.2704865000000001,0.0
bike_sharing,UCI Bike Sharing,1.0,16,16,0.03125,16,0.11345950777404137,0.02931433771579173,0.051522539709379075,0.032855822981401675,0.0186667167279774,0.601857,0.9139860000000001,0.9126797270655791,0.3121290000000001,0.0
bike_sharing,UCI Bike Sharing,1.0,32,16,0.03125,16,0.11345950777404137,0.02931433771579173,0.051522539709379075,0.032855822981401675,0.0186667167279774,0.633885,0.974565,0.9735231113886189,0.34068,0.0
bike_sharing,UCI Bike Sharing,1.0,64,16,0.03125,16,0.11345950777404137,0.02931433771579173,0.051522539709379075,0.032855822981401675,0.0186667167279774,0.683576,0.9965729999999999,0.9970330463334154,0.31299699999999997,0.0
bike_sharing,UCI Bike Sharing,1.0,8,24,0.53125,18,0.22023090768475273,0.05643662796442103,0.051522539709379075,0.02871804487901444,0.022804494830364636,0.5737115,0.91139,0.9120648115806751,0.3376785,0.0
bike_sharing,UCI Bike Sharing,1.0,16,24,0.53125,18,0.22023090768475273,0.05643662796442103,0.051522539709379075,0.02871804487901444,0.022804494830364636,0.613528,0.976306,0.9777059246066284,0.36277800000000004,0.0
bike_sharing,UCI Bike Sharing,1.0,32,24,0.53125,18,0.22023090768475273,0.05643662796442103,0.051522539709379075,0.02871804487901444,0.022804494830364636,0.67964,0.996561,0.9967340488524608,0.316921,0.0
bike_sharing,UCI Bike Sharing,1.0,64,24,0.53125,18,0.22023090768475273,0.05643662796442103,0.051522539709379075,0.02871804487901444,0.022804494830364636,0.7329574999999999,0.999927,0.9999254963071968,0.2669695000000001,0.0
bike_sharing,UCI Bike Sharing,1.0,8,30,0.90625,19,0.2813198374278882,0.07068058686793083,0.051522539709378895,0.027180948646221358,0.024341591063157537,0.5794285,0.9315129999999999,0.9330000858772912,0.3520844999999999,0.0
bike_sharing,UCI Bike Sharing,1.0,16,30,0.90625,19,0.2813198374278882,0.07068058686793083,0.051522539709378895,0.027180948646221358,0.024341591063157537,0.6264099999999999,0.981478,0.981895882821462,0.35506800000000005,0.0
bike_sharing,UCI Bike Sharing,1.0,32,30,0.90625,19,0.2813198374278882,0.07068058686793083,0.051522539709378895,0.027180948646221358,0.024341591063157537,0.6938235,0.998074,0.9979501658012389,0.3042505,0.0
bike_sharing,UCI Bike Sharing,1.0,64,30,0.90625,19,0.2813198374278882,0.07068058686793083,0.051522539709378895,0.027180948646221358,0.024341591063157537,0.766799,0.999997,0.999996999998,0.23319800000000002,0.0
bike_sharing,UCI Bike Sharing,1.0,8,31,0.96875,19,0.28271876622208986,0.07098410645543275,0.031738214137765244,0.027180948646221358,0.004557265491543887,0.482249,0.931454,0.9312887788998161,0.449205,1.0
bike_sharing,UCI Bike Sharing,1.0,16,31,0.96875,19,0.28271876622208986,0.07098410645543275,0.031738214137765244,0.027180948646221358,0.004557265491543887,0.519018,0.9803799999999999,0.9796351020143903,0.46136199999999994,1.0
bike_sharing,UCI Bike Sharing,1.0,32,31,0.96875,19,0.28271876622208986,0.07098410645543275,0.031738214137765244,0.027180948646221358,0.004557265491543887,0.5383185,0.998699,0.9986886586010514,0.46038049999999997,1.0
bike_sharing,UCI Bike Sharing,1.0,64,31,0.96875,19,0.28271876622208986,0.07098410645543275,0.031738214137765244,0.027180948646221358,0.004557265491543887,0.5712345000000001,1.0,1.0,0.4287654999999999,0.0
bike_sharing,UCI Bike Sharing,2.0,8,0,-0.96875,8,0.2670002142807477,0.0724185650115087,0.08286434811293707,0.06466988130689205,0.018194466806045015,0.5253185,0.931193,0.9287944052762356,0.4058745,1.0
bike_sharing,UCI Bike Sharing,2.0,16,0,-0.96875,8,0.2670002142807477,0.0724185650115087,0.08286434811293707,0.06466988130689205,0.018194466806045015,0.5908230000000001,0.9861639999999999,0.9862786636897996,0.39534099999999983,0.0
bike_sharing,UCI Bike Sharing,2.0,32,0,-0.96875,8,0.2670002142807477,0.0724185650115087,0.08286434811293707,0.06466988130689205,0.018194466806045015,0.5992975,0.998523,0.9985326107966952,0.3992255,0.0
bike_sharing,UCI Bike Sharing,2.0,64,0,-0.96875,8,0.2670002142807477,0.0724185650115087,0.08286434811293707,0.06466988130689205,0.018194466806045015,0.6345625,1.0,1.0,0.36543749999999997,0.0
bike_sharing,UCI Bike Sharing,2.0,8,1,-0.90625,9,0.2159679440047798,0.058586359019872865,0.06311058064954468,0.053061365083492865,0.010049215566051817,0.5388455000000001,0.922617,0.9166780894782863,0.38377149999999993,1.0
bike_sharing,UCI Bike Sharing,2.0,16,1,-0.90625,9,0.2159679440047798,0.058586359019872865,0.06311058064954468,0.053061365083492865,0.010049215566051817,0.5642755,0.9780660000000001,0.9785358899525576,0.41379050000000006,0.0
bike_sharing,UCI Bike Sharing,2.0,32,1,-0.90625,9,0.2159679440047798,0.058586359019872865,0.06311058064954468,0.053061365083492865,0.010049215566051817,0.55859,0.9976119999999999,0.9975899326454858,0.4390219999999999,0.0
bike_sharing,UCI Bike Sharing,2.0,64,1,-0.90625,9,0.2159679440047798,0.058586359019872865,0.06311058064954468,0.053061365083492865,0.010049215566051817,0.58592,0.999961,0.9999611257114646,0.414041,0.0
bike_sharing,UCI Bike Sharing,2.0,8,8,-0.46875,12,0.2138971701548972,0.05859029570745937,0.08494630713934519,0.04150126068249094,0.04344504645685425,0.6369845,0.9197480000000001,0.913086575907178,0.28276350000000017,0.0
bike_sharing,UCI Bike Sharing,2.0,16,8,-0.46875,12,0.2138971701548972,0.05859029570745937,0.08494630713934519,0.04150126068249094,0.04344504645685425,0.695888,0.9720219999999999,0.9711385303742706,0.276134,0.0
bike_sharing,UCI Bike Sharing,2.0,32,8,-0.46875,12,0.2138971701548972,0.05859029570745937,0.08494630713934519,0.04150126068249094,0.04344504645685425,0.747581,0.997781,0.9977869819195214,0.2502,0.0
bike_sharing,UCI Bike Sharing,2.0,64,8,-0.46875,12,0.2138971701548972,0.05859029570745937,0.08494630713934519,0.04150126068249094,0.04344504645685425,0.8280150000000001,0.999963,0.9999627899695992,0.171948,0.0
bike_sharing,UCI Bike Sharing,2.0,8,16,0.03125,16,0.5345233102257109,0.14661620777951248,0.08494630713934519,0.028814884022737432,0.05613142311660775,0.643804,0.984584,0.9830804804602581,0.34077999999999997,0.0
bike_sharing,UCI Bike Sharing,2.0,16,16,0.03125,16,0.5345233102257109,0.14661620777951248,0.08494630713934519,0.028814884022737432,0.05613142311660775,0.74059,0.998895,0.9989389527936952,0.258305,0.0
bike_sharing,UCI Bike Sharing,2.0,32,16,0.03125,16,0.5345233102257109,0.14661620777951248,0.08494630713934519,0.028814884022737432,0.05613142311660775,0.832198,0.99999,0.9999900199202709,0.16779200000000005,0.0
bike_sharing,UCI Bike Sharing,2.0,64,16,0.03125,16,0.5345233102257109,0.14661620777951248,0.08494630713934519,0.028814884022737432,0.05613142311660775,0.922782,1.0,1.0,0.07721800000000001,0.0
bike_sharing,UCI Bike Sharing,2.0,8,24,0.53125,19,0.7926081947338566,0.2078378534663195,0.08494630713934517,0.022464059760637745,0.06248224737870743,0.6999685,0.996135,0.9961995286599061,0.2961665,0.0
bike_sharing,UCI Bike Sharing,2.0,16,24,0.53125,19,0.7926081947338566,0.2078378534663195,0.08494630713934517,0.022464059760637745,0.06248224737870743,0.765745,0.999815,0.9998155517389329,0.23407,0.0
bike_sharing,UCI Bike Sharing,2.0,32,24,0.53125,19,0.7926081947338566,0.2078378534663195,0.08494630713934517,0.022464059760637745,0.06248224737870743,0.8529100000000001,1.0,1.0,0.14708999999999994,0.0
bike_sharing,UCI Bike Sharing,2.0,64,24,0.53125,19,0.7926081947338566,0.2078378534663195,0.08494630713934517,0.022464059760637745,0.06248224737870743,0.947468,1.0,1.0,0.05253200000000002,0.0
bike_sharing,UCI Bike Sharing,2.0,8,30,0.90625,22,0.9461626970997729,0.24028181498175033,0.0631105806495448,0.01855552430113881,0.044555056348405994,0.6374455000000001,0.997329,0.9973546454269923,0.3598834999999999,0.0
bike_sharing,UCI Bike Sharing,2.0,16,30,0.90625,22,0.9461626970997729,0.24028181498175033,0.0631105806495448,0.01855552430113881,0.044555056348405994,0.7176075,0.9999319999999999,0.9999322775020038,0.2823245,0.0
bike_sharing,UCI Bike Sharing,2.0,32,30,0.90625,22,0.9461626970997729,0.24028181498175033,0.0631105806495448,0.01855552430113881,0.044555056348405994,0.8196840000000001,1.0,1.0,0.18031599999999992,0.0
bike_sharing,UCI Bike Sharing,2.0,64,30,0.90625,22,0.9461626970997729,0.24028181498175033,0.0631105806495448,0.01855552430113881,0.044555056348405994,0.9033445000000001,1.0,1.0,0.0966554999999999,0.0
bike_sharing,UCI Bike Sharing,2.0,8,31,0.96875,23,0.970092319490816,0.24534448385217392,0.08286434811293691,0.018319515266457493,0.06454483284647942,0.703464,0.997793,0.9979083749819556,0.29432900000000006,0.0
bike_sharing,UCI Bike Sharing,2.0,16,31,0.96875,23,0.970092319490816,0.24534448385217392,0.08286434811293691,0.018319515266457493,0.06454483284647942,0.779546,0.999987,0.9999870387819045,0.220441,0.0
