dataset_id,dataset,target,epsilon,seed,fault_mode,fault_rate,n_test,evidence_type,stuck_value,segment_length,bias,privsaf_repair_variant,repair_method,mask_source,repair_budget_points,mae,rmse,js,wasserstein,downstream_mean_abs_error,downstream_std_abs_error,downstream_p95_abs_error,mae_fault_points,mae_clean_points,false_repaired_clean_fraction,template_source,template_range,template_flank_delta
air_quality,UCI Air Quality,C6H6(GT),4.0,2,segment_stuck,0.2001111728738188,1799,random_synthetic_injection,-0.9337349397590361,48.0,,hmm,rolling_median,oracle_fault_mask,360,0.05838585023808408,0.18283676583613856,0.03943302509466126,0.05838585023808408,0.05510424131210778,0.0015268313629451802,0.012650602409637918,0.2917670682730924,0.0,0.0,,,
air_quality,UCI Air Quality,C6H6(GT),4.0,2,segment_stuck,0.2001111728738188,1799,random_synthetic_injection,-0.9337349397590361,48.0,,hmm,privatized_zscore_repair,privatized_zscore_topk_mask_linear,360,0.1269050260705598,0.2897357428510605,0.06541887545623518,0.12273161573475669,0.1192345814609187,0.1198425167986022,0.4162650602409631,0.2917670682730924,0.08566087374748008,0.17954419121734297,,,
air_quality,UCI Air Quality,C6H6(GT),4.0,2,segment_stuck,0.2001111728738188,1799,random_synthetic_injection,-0.9337349397590361,48.0,,hmm,ldp_postmean_hampel_repair,ldp_postmean_hampel_topk_mask_linear,360,0.09190603436536586,0.22604361781918175,0.04188958534628899,0.08393663592669731,0.07986029722000831,0.028563867713536195,0.15120481927710774,0.29013135876840696,0.042315265230484136,0.14285714285714285,,,
air_quality,UCI Air Quality,C6H6(GT),4.0,2,segment_stuck,0.2001111728738188,1799,random_synthetic_injection,-0.9337349397590361,48.0,,hmm,ldp_window_glr_repair,ldp_window_glr_topk_mask_linear,360,0.07528276321725828,0.19534474761825882,0.02700647257841792,0.03727723567979535,0.030865541097128912,0.00687055854054669,0.012650602409637918,0.2698736888947733,0.02660122517423856,0.07948860478043357,,,
air_quality,UCI Air Quality,C6H6(GT),4.0,2,segment_stuck,0.2001111728738188,1799,random_synthetic_injection,-0.9337349397590361,48.0,,hmm,privsaf_repair,privsaf_topk_mask_linear,360,0.061757169489429685,0.18347952497998976,0.028547313034034114,0.05716026976164804,0.05716026976164801,0.0031847963716303274,0.012650602409637918,0.2914018715437549,0.004306097398007117,0.05225125069483046,,,
air_quality,UCI Air Quality,C6H6(GT),4.0,2,segment_stuck,0.2001111728738188,1799,random_synthetic_injection,-0.9337349397590361,48.0,,hmm,privsaf_soft_private_repair,privsaf_posterior_soft_private,360,0.19984191191630202,0.3158535917003792,0.19866628652142052,0.09775997839395464,0.058696207357007535,0.061461789645236686,0.1023273259062848,0.3708784890907914,0.15705305313741655,0.05225125069483046,,,
air_quality,UCI Air Quality,C6H6(GT),4.0,0,segment_stuck,0.2001111728738188,1799,random_synthetic_injection,0.4277108433734942,48.0,,hmm,no_repair,none,0,0.20902844284307887,0.495395438489762,0.09342096185569009,0.20902844284307884,0.20712644909822736,0.14547772321876756,0.21024096385542243,1.0445615796519414,0.0,0.0,,,
air_quality,UCI Air Quality,C6H6(GT),4.0,0,segment_stuck,0.2001111728738188,1799,random_synthetic_injection,0.4277108433734942,48.0,,hmm,linear_interpolation,oracle_fault_mask,360,0.045740770936179745,0.14792440395979603,0.002534076206852821,0.011750579133586908,0.00962047188196924,0.011492807009930717,0.04819277108433728,0.22857679698385383,0.0,0.0,,,
air_quality,UCI Air Quality,C6H6(GT),4.0,0,segment_stuck,0.2001111728738188,1799,random_synthetic_injection,0.4277108433734942,48.0,,hmm,locf,oracle_fault_mask,360,0.06055907900640919,0.19285838926920382,0.015321057259550299,0.020228775022268053,0.003432295050128209,0.0020985191456469043,0.07168674698795238,0.3026271753681392,0.0,0.0,,,
air_quality,UCI Air Quality,C6H6(GT),4.0,0,segment_stuck,0.2001111728738188,1799,random_synthetic_injection,0.4277108433734942,48.0,,hmm,rolling_median,oracle_fault_mask,360,0.20902844284307887,0.495395438489762,0.09342096185569009,0.20902844284307884,0.20712644909822736,0.14547772321876756,0.21024096385542243,1.0445615796519414,0.0,0.0,,,
air_quality,UCI Air Quality,C6H6(GT),4.0,0,segment_stuck,0.2001111728738188,1799,random_synthetic_injection,0.4277108433734942,48.0,,hmm,privatized_zscore_repair,privatized_zscore_topk_mask_linear,360,0.22299481416494218,0.4997153926992422,0.09379847423141499,0.1965030773455133,0.185576659054227,0.11895831250874606,0.21024096385542243,1.0203703703703704,0.02351239565628742,0.061145080600333516,,,
air_quality,UCI Air Quality,C6H6(GT),4.0,0,segment_stuck,0.2001111728738188,1799,random_synthetic_injection,0.4277108433734942,48.0,,hmm,ldp_postmean_hampel_repair,ldp_postmean_hampel_topk_mask_linear,360,0.25429243377065797,0.5209902227265316,0.0922619388097606,0.20871367627262807,0.20387832597761818,0.13449637768998918,0.21024096385542243,1.0355372681200998,0.058845498144668426,0.16342412451361868,,,
air_quality,UCI Air Quality,C6H6(GT),4.0,0,segment_stuck,0.2001111728738188,1799,random_synthetic_injection,0.4277108433734942,48.0,,hmm,ldp_window_glr_repair,ldp_window_glr_topk_mask_linear,360,0.1339798034822507,0.34763077342637494,0.033756098834642874,0.08239349839602995,0.07873015128886873,0.04220729896650649,0.21024096385542243,0.5764961851474296,0.023273828916952267,0.06281267370761534,,,
air_quality,UCI Air Quality,C6H6(GT),4.0,0,segment_stuck,0.2001111728738188,1799,random_synthetic_injection,0.4277108433734942,48.0,,hmm,privsaf_repair,privsaf_topk_mask_linear,360,0.07431659769300557,0.22530204956352806,0.004485738548889578,0.03062250308278882,0.027305999986605767,0.003293016728266318,0.041662650602410284,0.3623682982282411,0.0022536288308201533,0.0027793218454697055,,,
air_quality,UCI Air Quality,C6H6(GT),4.0,0,segment_stuck,0.2001111728738188,1799,random_synthetic_injection,0.4277108433734942,48.0,,hmm,privsaf_soft_private_repair,privsaf_posterior_soft_private,360,0.17831829277070246,0.2958355805417721,0.18983751346588287,0.0750264328961295,0.0360723682424714,0.08157663800921472,0.1023273259062848,0.2708953891942388,0.15515793508309086,0.0027793218454697055,,,
air_quality,UCI Air Quality,C6H6(GT),4.0,1,segment_stuck,0.2001111728738188,1799,random_synthetic_injection,0.4277108433734942,48.0,,hmm,no_repair,none,0,0.20437391589705128,0.4819491622100197,0.09333855964967447,0.20437391589705126,0.20101863819926746,0.1484458002309244,0.21024096385542243,1.0213018741633202,0.0,0.0,,,
air_quality,UCI Air Quality,C6H6(GT),4.0,1,segment_stuck,0.2001111728738188,1799,random_synthetic_injection,0.4277108433734942,48.0,,hmm,linear_interpolation,oracle_fault_mask,360,0.07540022302913144,0.22955550257027887,0.009229996530385039,0.022030584704531505,0.01850760462639911,0.00960624944802907,0.015293828374724122,0.3767916700816874,0.0,0.0,,,
air_quality,UCI Air Quality,C6H6(GT),4.0,1,segment_stuck,0.2001111728738188,1799,random_synthetic_injection,0.4277108433734942,48.0,,hmm,locf,oracle_fault_mask,360,0.09914812111146085,0.29484930071531884,0.024326906711304403,0.04224234347060281,0.038599087846661884,0.04461789514645487,0.16325301204819223,0.49546519410977247,0.0,0.0,,,
air_quality,UCI Air Quality,C6H6(GT),4.0,1,segment_stuck,0.2001111728738188,1799,random_synthetic_injection,0.4277108433734942,48.0,,hmm,rolling_median,oracle_fault_mask,360,0.20437391589705128,0.4819491622100197,0.09333855964967447,0.20437391589705126,0.20101863819926746,0.1484458002309244,0.21024096385542243,1.0213018741633202,0.0,0.0,,,
air_quality,UCI Air Quality,C6H6(GT),4.0,1,segment_stuck,0.2001111728738188,1799,random_synthetic_injection,0.4277108433734942,48.0,,hmm,privatized_zscore_repair,privatized_zscore_topk_mask_linear,360,0.20584958811600793,0.47053474229674863,0.08705631705008242,0.18440298157610996,0.17207350803994198,0.11529306142384138,0.21024096385542243,0.9513613213537914,0.019342135742413714,0.055586436909394105,,,
air_quality,UCI Air Quality,C6H6(GT),4.0,1,segment_stuck,0.2001111728738188,1799,random_synthetic_injection,0.4277108433734942,48.0,,hmm,ldp_postmean_hampel_repair,ldp_postmean_hampel_topk_mask_linear,360,0.24540775665195527,0.5043347595516927,0.09420061947776362,0.20190098917069058,0.1957027665972395,0.13806634951827074,0.21024096385542243,1.014605644801428,0.05297465051310175,0.17009449694274598,,,
air_quality,UCI Air Quality,C6H6(GT),4.0,1,segment_stuck,0.2001111728738188,1799,random_synthetic_injection,0.4277108433734942,48.0,,hmm,ldp_window_glr_repair,ldp_window_glr_topk_mask_linear,360,0.1722231592916849,0.4001727713087049,0.048518968612357154,0.1253072322642432,0.12085362015041834,0.08774160053831959,0.21024096385542243,0.7093693069659827,0.037843303028483266,0.0717065036131184,,,
air_quality,UCI Air Quality,C6H6(GT),4.0,1,segment_stuck,0.2001111728738188,1799,random_synthetic_injection,0.4277108433734942,48.0,,hmm,privsaf_repair,privsaf_topk_mask_linear,360,0.10259185201601237,0.28252597279709324,0.013324766297292954,0.06541284649437104,0.06157537319930084,0.021135848047774963,0.0783132530120483,0.5024421084020705,0.002559821231453006,0.005002779321845469,,,
air_quality,UCI Air Quality,C6H6(GT),4.0,1,segment_stuck,0.2001111728738188,1799,random_synthetic_injection,0.4277108433734942,48.0,,hmm,privsaf_soft_private_repair,privsaf_posterior_soft_private,360,0.20255863580411967,0.32632166087932374,0.18529529148547783,0.10895108664252989,0.07062692778077273,0.06814477115308709,0.1023273259062848,0.38193767730283007,0.1576827115931845,0.005002779321845469,,,
air_quality,UCI Air Quality,C6H6(GT),4.0,2,segment_stuck,0.2001111728738188,1799,random_synthetic_injection,0.4277108433734942,48.0,,hmm,no_repair,none,0,0.21853506298679992,0.5042810683136828,0.0940511847588489,0.21853506298679992,0.21733627115465765,0.15255708868332613,0.21024096385542243,1.0920682730923694,0.0,0.0,,,
air_quality,UCI Air Quality,C6H6(GT),4.0,2,segment_stuck,0.2001111728738188,1799,random_synthetic_injection,0.4277108433734942,48.0,,hmm,linear_interpolation,oracle_fault_mask,360,0.057253882405778805,0.1742914073163103,0.004076826930237778,0.02902932304139133,0.0283155970184239,0.011504871905926861,0.08397590361445814,0.28611037346665574,0.0,0.0,,,
air_quality,UCI Air Quality,C6H6(GT),4.0,2,segment_stuck,0.2001111728738188,1799,random_synthetic_injection,0.4277108433734942,48.0,,hmm,locf,oracle_fault_mask,360,0.0998613687657802,0.29121107703773247,0.02689110680683667,0.0684181975260687,0.06745380633149611,0.058933163410235134,0.23493975903614464,0.4990294511378849,0.0,0.0,,,
air_quality,UCI Air Quality,C6H6(GT),4.0,2,segment_stuck,0.2001111728738188,1799,random_synthetic_injection,0.4277108433734942,48.0,,hmm,rolling_median,oracle_fault_mask,360,0.21853506298679992,0.5042810683136828,0.0940511847588489,0.21853506298679992,0.21733627115465765,0.15255708868332613,0.21024096385542243,1.0920682730923694,0.0,0.0,,,
