method_category,method,dataset_id,fault_mode,epsilon,auroc_mean,auroc_std,auprc_mean,auprc_std,runtime_sec_mean,precision_at_fault_budget_mean,recall_at_fault_budget_mean,fault_rate_error_mean,bucket_acc_mean
channel_aware_baseline,ldp_postmean_cusum,air_quality,bias,2.0,0.6421550459423983,0.06989572964605825,0.28837267210487777,0.05595921113887747,0.0012746333341056015,0.24259259259259258,0.24259259259259258,,
channel_aware_baseline,ldp_postmean_cusum,air_quality,bias,4.0,0.650195287365197,0.03485957333653846,0.3009297780378668,0.05786873949667584,0.0010626333350955974,0.23611111111111113,0.23611111111111113,,
channel_aware_baseline,ldp_postmean_cusum,air_quality,iid_stuck,2.0,0.5023604998327027,0.02775875596552655,0.2042964920361082,0.018500208554804696,0.0015080833339501016,0.20046296296296295,0.20046296296296295,,
channel_aware_baseline,ldp_postmean_cusum,air_quality,iid_stuck,4.0,0.5027780995032558,0.02515759515587261,0.2065306261550838,0.016111826254443178,0.0010878166673743788,0.19953703703703704,0.19953703703703704,,
channel_aware_baseline,ldp_postmean_cusum,air_quality,segment_stuck,2.0,0.4055874063778859,0.04965731406103358,0.1800185841597561,0.04465563889700109,0.0014079333335151507,0.12546296296296297,0.12546296296296297,,
channel_aware_baseline,ldp_postmean_cusum,air_quality,segment_stuck,4.0,0.5183911152291972,0.08546723714134051,0.23374351403747554,0.07347198316620379,0.0010907166670222068,0.20601851851851852,0.20601851851851852,,
channel_aware_baseline,ldp_postmean_cusum,air_quality,template_stuck,2.0,0.4506717627982395,0.004396051905577162,0.18475768834553774,0.007036584360192842,0.0013868666671138878,0.17222222222222225,0.17222222222222225,,
channel_aware_baseline,ldp_postmean_cusum,air_quality,template_stuck,4.0,0.5368768177489512,0.02152996908525653,0.23462027800151622,0.012851335552546028,0.00108633333366015,0.2518518518518518,0.2518518518518518,,
channel_aware_baseline,ldp_postmean_cusum,beijing_air,bias,2.0,0.4907349537037036,0.07386888571340691,0.2262033714204863,0.052141721441720926,0.001376166666887002,0.23124999999999998,0.23124999999999998,,
channel_aware_baseline,ldp_postmean_cusum,beijing_air,bias,4.0,0.5441435185185185,0.039411598468369814,0.2419677348582712,0.0320834300630405,0.0014259333329391666,0.23750000000000002,0.23750000000000002,,
channel_aware_baseline,ldp_postmean_cusum,beijing_air,iid_stuck,2.0,0.507960521556713,0.019830105323311677,0.2106612383413061,0.012040387242931126,0.001789949999874807,0.21006944444444445,0.21006944444444445,,
channel_aware_baseline,ldp_postmean_cusum,beijing_air,iid_stuck,4.0,0.5087598560474537,0.021344855591112745,0.20960604370306676,0.012742571550024099,0.0014134166661582033,0.21215277777777777,0.21215277777777777,,
channel_aware_baseline,ldp_postmean_cusum,beijing_air,segment_stuck,2.0,0.41538113064236115,0.07287011348883833,0.17539095101061455,0.025104541541041542,0.0013812000003478413,0.17291666666666664,0.17291666666666664,,
channel_aware_baseline,ldp_postmean_cusum,beijing_air,segment_stuck,4.0,0.5274128327546296,0.092129947233123,0.21382921343472638,0.03610141171258883,0.0014067000004918857,0.21666666666666667,0.21666666666666667,,
channel_aware_baseline,ldp_postmean_cusum,beijing_air,template_stuck,2.0,0.47447699652777775,0.024914238240716497,0.20064073909545396,0.012911190851508776,0.0014156666657072492,0.18888888888888888,0.18888888888888888,,
channel_aware_baseline,ldp_postmean_cusum,beijing_air,template_stuck,4.0,0.4830517578125,0.014654862424819308,0.18961265170095407,0.003457050507143364,0.0013880333329628531,0.18472222222222223,0.18472222222222223,,
channel_aware_baseline,ldp_postmean_cusum,bike_sharing,bias,2.0,0.4457400173611112,0.09294768564704264,0.17946055269339833,0.03217431666241379,0.0015400333334885847,0.225,0.225,,
channel_aware_baseline,ldp_postmean_cusum,bike_sharing,bias,4.0,0.44578884548611114,0.0928946259553142,0.17952573357453164,0.03219137892642289,0.002006333332246868,0.225,0.225,,
channel_aware_baseline,ldp_postmean_cusum,bike_sharing,iid_stuck,2.0,0.5208812572337963,0.008294293273307525,0.2132563609989954,0.005076508164948695,0.001978433333230593,0.22534722222222223,0.22534722222222223,,
channel_aware_baseline,ldp_postmean_cusum,bike_sharing,iid_stuck,4.0,0.5207863136574074,0.007914512375865112,0.21255595645195538,0.004606504178172756,0.0015659833334211726,0.22430555555555554,0.22430555555555554,,
channel_aware_baseline,ldp_postmean_cusum,bike_sharing,segment_stuck,2.0,0.44644612630208336,0.085876074754015,0.18077576832789347,0.03159286831651193,0.0014339666668092832,0.196875,0.196875,,
channel_aware_baseline,ldp_postmean_cusum,bike_sharing,segment_stuck,4.0,0.44761357060185186,0.08533094784226548,0.1811930390117508,0.031336442182510055,0.0019613833325517285,0.20555555555555557,0.20555555555555557,,
channel_aware_baseline,ldp_postmean_cusum,bike_sharing,template_stuck,2.0,0.5239796730324073,0.03788939401242853,0.21776392027574598,0.014779127103861773,0.0014484666668674133,0.2388888888888889,0.2388888888888889,,
channel_aware_baseline,ldp_postmean_cusum,bike_sharing,template_stuck,4.0,0.5239001012731482,0.03783444588244715,0.21805218806772644,0.014291327913600035,0.001816099999511304,0.2388888888888889,0.2388888888888889,,
channel_aware_baseline,ldp_postmean_cusum,household_power,bias,2.0,0.4456629774305556,0.09270207938738698,0.17945450791260795,0.032046986479851505,0.0020515666668264507,0.225,0.225,,
channel_aware_baseline,ldp_postmean_cusum,household_power,bias,4.0,0.44566406249999996,0.09261787066180961,0.17945289760122143,0.03200525123473184,0.0020140666662579556,0.22430555555555554,0.22430555555555554,,
channel_aware_baseline,ldp_postmean_cusum,household_power,iid_stuck,2.0,0.5213914207175926,0.008221233785821862,0.21380650811503696,0.0051072390660004165,0.001729366667253392,0.22569444444444445,0.22569444444444445,,
channel_aware_baseline,ldp_postmean_cusum,household_power,iid_stuck,4.0,0.521233543113426,0.00803290666569117,0.21331040480036115,0.00477245424100373,0.00237109999943641,0.22465277777777778,0.22465277777777778,,
channel_aware_baseline,ldp_postmean_cusum,household_power,segment_stuck,2.0,0.4456608072916666,0.08282167540021915,0.17945266713243335,0.028624440035491094,0.0035715666666267984,0.22430555555555554,0.22430555555555554,,
channel_aware_baseline,ldp_postmean_cusum,household_power,segment_stuck,4.0,0.44325502748842593,0.08409329600149147,0.17883194026298674,0.02897450676312457,0.0026458333334934045,0.20868055555555554,0.20868055555555554,,
channel_aware_baseline,ldp_postmean_cusum,household_power,template_stuck,2.0,0.44566840277777775,0.0927043198039396,0.17945797129717114,0.03204895820666303,0.0027576000005259025,0.225,0.225,,
channel_aware_baseline,ldp_postmean_cusum,household_power,template_stuck,4.0,0.4456807002314815,0.0926472873514604,0.17946794037286481,0.032032231611531535,0.002974466666879986,0.225,0.225,,
channel_aware_baseline,ldp_postmean_cusum,nab,bias,2.0,0.45125506365740736,0.05564529973063719,0.17966410789461196,0.016100643519423995,0.0013358666668257986,0.17569444444444446,0.17569444444444446,,
channel_aware_baseline,ldp_postmean_cusum,nab,bias,4.0,0.4395511429398149,0.06395340142241705,0.17831211204166397,0.01769398697497161,0.0013806333336106036,0.2041666666666667,0.2041666666666667,,
channel_aware_baseline,ldp_postmean_cusum,nab,iid_stuck,2.0,0.5188653790509259,0.012376657054947471,0.21237006712937426,0.012572550857651068,0.0013717833335249452,0.2111111111111111,0.2111111111111111,,
channel_aware_baseline,ldp_postmean_cusum,nab,iid_stuck,4.0,0.5184837962962963,0.01232823408839472,0.21368572837750785,0.010580271553262488,0.0013938666670583189,0.21215277777777777,0.21215277777777777,,
channel_aware_baseline,ldp_postmean_cusum,nab,segment_stuck,2.0,0.455900245949074,0.06639302706239208,0.1872711948059066,0.026612383365793153,0.0013425166659241465,0.16979166666666667,0.16979166666666667,,
channel_aware_baseline,ldp_postmean_cusum,nab,segment_stuck,4.0,0.4543769892939815,0.07362907915059178,0.18759416062711476,0.03289411428566481,0.0013734999999239033,0.18541666666666667,0.18541666666666667,,
channel_aware_baseline,ldp_postmean_cusum,nab,template_stuck,2.0,0.4657550274884259,0.03490758253067288,0.19170707100376452,0.029504264714449654,0.0013763666659845815,0.17916666666666667,0.17916666666666667,,
channel_aware_baseline,ldp_postmean_cusum,nab,template_stuck,4.0,0.46789207175925923,0.028634771510761072,0.19955683948742078,0.022737724308226157,0.0013558000003589161,0.18333333333333332,0.18333333333333332,,
channel_aware_baseline,ldp_postmean_hampel,air_quality,bias,2.0,0.48351060407175767,0.006279935309659351,0.1884632447981359,0.00658349696270712,0.0019262333335063886,0.17685185185185184,0.17685185185185184,,
channel_aware_baseline,ldp_postmean_hampel,air_quality,bias,4.0,0.4835994003037089,0.0032631917734536483,0.19012952892053678,0.005155526569156501,0.001720799999020528,0.18611111111111112,0.18611111111111112,,
channel_aware_baseline,ldp_postmean_hampel,air_quality,iid_stuck,2.0,0.5877816706560626,0.10432766804898358,0.2700128454666256,0.08719423004897776,0.0028875999990608157,0.27546296296296297,0.27546296296296297,,
channel_aware_baseline,ldp_postmean_hampel,air_quality,iid_stuck,4.0,0.6585374681491777,0.1689584896597766,0.3708166102809314,0.1951218286650003,0.0020014333325282982,0.33888888888888885,0.33888888888888885,,
channel_aware_baseline,ldp_postmean_hampel,air_quality,segment_stuck,2.0,0.48537033819782255,0.011814336671711001,0.27688733854867864,0.02236379317768093,0.0022653833336031917,0.23796296296296296,0.23796296296296296,,
channel_aware_baseline,ldp_postmean_hampel,air_quality,segment_stuck,4.0,0.46153852340874574,0.016655285743190897,0.25909822153680234,0.033476875636797125,0.0018922666664972592,0.22268518518518518,0.22268518518518518,,
channel_aware_baseline,ldp_postmean_hampel,air_quality,template_stuck,2.0,0.4884542377679973,0.0020503240365158815,0.2077216992251255,0.012611071850680302,0.0026427333347479967,0.18703703703703703,0.18703703703703703,,
channel_aware_baseline,ldp_postmean_hampel,air_quality,template_stuck,4.0,0.450390574730394,0.013392235013023102,0.1882043776681019,0.005596963153823871,0.0018461666671403993,0.13703703703703704,0.13703703703703704,,
channel_aware_baseline,ldp_postmean_hampel,beijing_air,bias,2.0,0.48626953125000005,0.008456516421502913,0.1879473252013716,0.008760188883103991,0.002123100000365715,0.16875000000000004,0.16875000000000004,,
channel_aware_baseline,ldp_postmean_hampel,beijing_air,bias,4.0,0.4818335865162037,0.009757810659535706,0.1906408412091579,0.006968962709669086,0.0021108999996310254,0.1840277777777778,0.1840277777777778,,
channel_aware_baseline,ldp_postmean_hampel,beijing_air,iid_stuck,2.0,0.5982674153645834,0.09793231489452384,0.2704614872569926,0.07637724393478688,0.0023664000000280794,0.2736111111111111,0.2736111111111111,,
channel_aware_baseline,ldp_postmean_hampel,beijing_air,iid_stuck,4.0,0.7723015227141202,0.13719302352385046,0.45109875525253046,0.20201728961824672,0.0021333499995913976,0.4829861111111111,0.4829861111111111,,
channel_aware_baseline,ldp_postmean_hampel,beijing_air,segment_stuck,2.0,0.49715232566550926,0.015277021814838797,0.27937696816803986,0.021764681853529658,0.0021943666664204406,0.25729166666666664,0.25729166666666664,,
channel_aware_baseline,ldp_postmean_hampel,beijing_air,segment_stuck,4.0,0.464639576099537,0.010467853725912368,0.22949490094463657,0.03714028024636985,0.0021144166676094756,0.17152777777777775,0.17152777777777775,,
channel_aware_baseline,ldp_postmean_hampel,beijing_air,template_stuck,2.0,0.48070674189814816,0.0341833577024827,0.19074386454044204,0.020218437861031967,0.0021214333343474814,0.16319444444444445,0.16319444444444445,,
channel_aware_baseline,ldp_postmean_hampel,beijing_air,template_stuck,4.0,0.569564525462963,0.0817385236983705,0.22993969435072084,0.04295100780311037,0.0021746333319849023,0.22430555555555554,0.22430555555555554,,
channel_aware_baseline,ldp_postmean_hampel,bike_sharing,bias,2.0,0.4936029730902778,0.01599238556716314,0.20517278024796445,0.012613301372395084,0.002329633332313582,0.19791666666666666,0.19791666666666666,,
channel_aware_baseline,ldp_postmean_hampel,bike_sharing,bias,4.0,0.4955419921875,0.006437441099853685,0.1987764450650565,0.0063166054789644864,0.002713800001705143,0.18125,0.18125,,
channel_aware_baseline,ldp_postmean_hampel,bike_sharing,iid_stuck,2.0,0.5186833586516204,0.061182434017030315,0.20783374853622447,0.03868151074889355,0.0034043999991505793,0.18125,0.18125,,
channel_aware_baseline,ldp_postmean_hampel,bike_sharing,iid_stuck,4.0,0.49163067853009257,0.12589090336515926,0.19746167765419098,0.05080538528689478,0.002842166666596313,0.14409722222222224,0.14409722222222224,,
channel_aware_baseline,ldp_postmean_hampel,bike_sharing,segment_stuck,2.0,0.4968876591435185,0.007174654189143369,0.3375625231541181,0.015670165175806296,0.002293866666756609,0.25555555555555554,0.25555555555555554,,
channel_aware_baseline,ldp_postmean_hampel,bike_sharing,segment_stuck,4.0,0.44305311414930554,0.010948329583155966,0.29414594639051445,0.023272266809562275,0.002440799999021692,0.19895833333333335,0.19895833333333335,,
channel_aware_baseline,ldp_postmean_hampel,bike_sharing,template_stuck,2.0,0.41327112268518523,0.01100383676344361,0.16404897939827146,0.0008017718908435451,0.0022391333319925857,0.1111111111111111,0.1111111111111111,,
channel_aware_baseline,ldp_postmean_hampel,bike_sharing,template_stuck,4.0,0.40999764901620367,0.00942333032505239,0.16359438848302935,0.001949042367536998,0.002989300001596954,0.05625,0.05625,,
channel_aware_baseline,ldp_postmean_hampel,household_power,bias,2.0,0.49304796006944446,0.018432223612083142,0.2123807192236448,0.007915994456426356,0.0027034999984607566,0.2298611111111111,0.2298611111111111,,
channel_aware_baseline,ldp_postmean_hampel,household_power,bias,4.0,0.5083351417824075,0.014722522739859365,0.21227961685662536,0.01624585679997677,0.0027564666658387673,0.24861111111111112,0.24861111111111112,,
channel_aware_baseline,ldp_postmean_hampel,household_power,iid_stuck,2.0,0.5135975477430555,0.04171779459427584,0.20046029708216273,0.017874765283911326,0.0033772833327626963,0.1729166666666667,0.1729166666666667,,
channel_aware_baseline,ldp_postmean_hampel,household_power,iid_stuck,4.0,0.5883490668402778,0.153078226743532,0.2607361086936602,0.10171552513425539,0.003307383333473505,0.21631944444444443,0.21631944444444443,,
channel_aware_baseline,ldp_postmean_hampel,household_power,segment_stuck,2.0,0.49804389105902774,0.00847772359722386,0.33231390855728593,0.015867111883320444,0.004087583332875511,0.27534722222222224,0.27534722222222224,,
channel_aware_baseline,ldp_postmean_hampel,household_power,segment_stuck,4.0,0.4441036422164352,0.00562829719700323,0.25626222534339776,0.028208705407016428,0.0030919333330530208,0.20833333333333334,0.20833333333333334,,
channel_aware_baseline,ldp_postmean_hampel,household_power,template_stuck,2.0,0.49028935185185185,0.009789654234612127,0.2793905655575542,0.011278936248469866,0.0029248666663382514,0.22152777777777777,0.22152777777777777,,
channel_aware_baseline,ldp_postmean_hampel,household_power,template_stuck,4.0,0.46655255353009256,0.003917634563828438,0.22384748895239037,0.010850601500176686,0.0032622333346807864,0.225,0.225,,
channel_aware_baseline,ldp_postmean_hampel,nab,bias,2.0,0.5021867766203704,0.004905413799814636,0.24519688529218256,0.004854607801535069,0.0020977000009831195,0.23194444444444443,0.23194444444444443,,
channel_aware_baseline,ldp_postmean_hampel,nab,bias,4.0,0.4951891637731481,0.01842877933354549,0.22625068912505372,0.00857820768197029,0.002148999999917578,0.21875,0.21875,,
channel_aware_baseline,ldp_postmean_hampel,nab,iid_stuck,2.0,0.6484513346354167,0.03906109080657348,0.3093677773682227,0.02366975883452239,0.002147016667853071,0.35590277777777773,0.35590277777777773,,
channel_aware_baseline,ldp_postmean_hampel,nab,iid_stuck,4.0,0.80570068359375,0.013840696277363987,0.49617534058376894,0.059952000663725614,0.002196216666561668,0.5895833333333333,0.5895833333333333,,
channel_aware_baseline,ldp_postmean_hampel,nab,segment_stuck,2.0,0.501168529369213,0.010582067308863604,0.25210997830635684,0.015137980365253757,0.0021089499999410086,0.22291666666666665,0.22291666666666665,,
channel_aware_baseline,ldp_postmean_hampel,nab,segment_stuck,4.0,0.49235170717592597,0.018327939221472102,0.23815349463763116,0.02855698672526505,0.002104200000758283,0.2111111111111111,0.2111111111111111,,
channel_aware_baseline,ldp_postmean_hampel,nab,template_stuck,2.0,0.5093813295717592,0.03032322888467774,0.20049606795904126,0.01416728522555414,0.0021166333341777013,0.19375,0.19375,,
channel_aware_baseline,ldp_postmean_hampel,nab,template_stuck,4.0,0.6224681712962963,0.026583477683852608,0.258497973018651,0.0191633435595014,0.0021138666658468233,0.3055555555555556,0.3055555555555556,,
channel_aware_baseline,ldp_postmean_rolling_median,air_quality,bias,2.0,0.48351060407175767,0.006279935309659351,0.1884632447981359,0.00658349696270712,0.002114300000054451,0.17685185185185184,0.17685185185185184,,
channel_aware_baseline,ldp_postmean_rolling_median,air_quality,bias,4.0,0.4835994003037089,0.003263191773453637,0.19012952892053678,0.005155526569156501,0.0017641333348971482,0.18611111111111112,0.18611111111111112,,
channel_aware_baseline,ldp_postmean_rolling_median,air_quality,iid_stuck,2.0,0.5877816706560626,0.10432766804898358,0.2700128454666256,0.08719423004897776,0.002184683335144655,0.27546296296296297,0.27546296296296297,,
channel_aware_baseline,ldp_postmean_rolling_median,air_quality,iid_stuck,4.0,0.6585355377963091,0.16896164405438002,0.37130362326794436,0.19523853503854185,0.0017644166667499424,0.33888888888888885,0.33888888888888885,,
channel_aware_baseline,ldp_postmean_rolling_median,air_quality,segment_stuck,2.0,0.48537033819782255,0.011814336671711001,0.27688733854867864,0.022363793177680943,0.0021420333329539667,0.23796296296296296,0.23796296296296296,,
channel_aware_baseline,ldp_postmean_rolling_median,air_quality,segment_stuck,4.0,0.4615536445062158,0.01666465697695609,0.2625742125411605,0.03276570011635927,0.0016979333328587625,0.22268518518518518,0.22268518518518518,,
channel_aware_baseline,ldp_postmean_rolling_median,air_quality,template_stuck,2.0,0.4884542377679973,0.0020503240365158815,0.2077216992251255,0.012611071850680302,0.0020062666650725682,0.18703703703703703,0.18703703703703703,,
channel_aware_baseline,ldp_postmean_rolling_median,air_quality,template_stuck,4.0,0.45039443543613106,0.01339331217780843,0.19018960437555085,0.006336510906269423,0.00160903333259436,0.13703703703703704,0.13703703703703704,,
channel_aware_baseline,ldp_postmean_rolling_median,beijing_air,bias,2.0,0.48626953125000005,0.008456516421502913,0.1879473252013716,0.008760188883103991,0.002040833333012415,0.16875000000000004,0.16875000000000004,,
channel_aware_baseline,ldp_postmean_rolling_median,beijing_air,bias,4.0,0.4818435329861111,0.009762677793001965,0.19342863501257668,0.009853031562063604,0.0021338000005926006,0.1840277777777778,0.1840277777777778,,
channel_aware_baseline,ldp_postmean_rolling_median,beijing_air,iid_stuck,2.0,0.5982674153645834,0.09793231489452384,0.2704614872569926,0.07637724393478688,0.0028018166667607147,0.2736111111111111,0.2736111111111111,,
channel_aware_baseline,ldp_postmean_rolling_median,beijing_air,iid_stuck,4.0,0.7723014322916667,0.1371896418484168,0.4521899784470011,0.20130413599396388,0.00198409999878398,0.4829861111111111,0.4829861111111111,,
channel_aware_baseline,ldp_postmean_rolling_median,beijing_air,segment_stuck,2.0,0.49715232566550926,0.015277021814838775,0.27937696816803986,0.021764681853529658,0.0019581000002896567,0.25729166666666664,0.25729166666666664,,
channel_aware_baseline,ldp_postmean_rolling_median,beijing_air,segment_stuck,4.0,0.4646752025462963,0.010474523443061372,0.2353718437674935,0.03837605951896417,0.0020370000002003508,0.17152777777777775,0.17152777777777775,,
channel_aware_baseline,ldp_postmean_rolling_median,beijing_air,template_stuck,2.0,0.48070674189814816,0.0341833577024827,0.19074386454044204,0.020218437861031967,0.0019906333339652824,0.16319444444444445,0.16319444444444445,,
channel_aware_baseline,ldp_postmean_rolling_median,beijing_air,template_stuck,4.0,0.5695643446180556,0.08173854315600293,0.23070730281401244,0.042169392111079326,0.0019653666652933075,0.22430555555555554,0.22430555555555554,,
channel_aware_baseline,ldp_postmean_rolling_median,bike_sharing,bias,2.0,0.4936029730902778,0.01599238556716314,0.20517278024796445,0.012613301372395084,0.002452033334217655,0.19791666666666666,0.19791666666666666,,
channel_aware_baseline,ldp_postmean_rolling_median,bike_sharing,bias,4.0,0.4955419921875,0.006437441099853685,0.1987764450650565,0.0063166054789644864,0.0027177333334596674,0.18125,0.18125,,
channel_aware_baseline,ldp_postmean_rolling_median,bike_sharing,iid_stuck,2.0,0.5186833586516204,0.061182434017030315,0.20783374853622447,0.03868151074889355,0.002688266667367619,0.18125,0.18125,,
channel_aware_baseline,ldp_postmean_rolling_median,bike_sharing,iid_stuck,4.0,0.49163067853009257,0.12589090336515926,0.19746167765419098,0.05080538528689478,0.002446366666238949,0.14409722222222224,0.14409722222222224,,
channel_aware_baseline,ldp_postmean_rolling_median,bike_sharing,segment_stuck,2.0,0.4968876591435185,0.007174654189143369,0.3375625231541181,0.015670165175806296,0.0024059666678416156,0.25555555555555554,0.25555555555555554,,
channel_aware_baseline,ldp_postmean_rolling_median,bike_sharing,segment_stuck,4.0,0.44306640625,0.010951090426219074,0.29650490674632324,0.023627621173622684,0.0027962500007561175,0.19895833333333335,0.19895833333333335,,
channel_aware_baseline,ldp_postmean_rolling_median,bike_sharing,template_stuck,2.0,0.41327112268518523,0.01100383676344361,0.16404897939827146,0.0008017718908435451,0.0025061999998191218,0.1111111111111111,0.1111111111111111,,
channel_aware_baseline,ldp_postmean_rolling_median,bike_sharing,template_stuck,4.0,0.40999764901620367,0.00942333032505239,0.16359438848302935,0.001949042367536998,0.002659700000852657,0.05625,0.05625,,
channel_aware_baseline,ldp_postmean_rolling_median,household_power,bias,2.0,0.49304796006944446,0.018432223612083142,0.2123807192236448,0.007915994456426356,0.0025877000007312745,0.2298611111111111,0.2298611111111111,,
channel_aware_baseline,ldp_postmean_rolling_median,household_power,bias,4.0,0.5083351417824075,0.014722522739859365,0.21227961685662536,0.01624585679997677,0.0026999666673267106,0.24861111111111112,0.24861111111111112,,
channel_aware_baseline,ldp_postmean_rolling_median,household_power,iid_stuck,2.0,0.5135975477430555,0.04171779459427584,0.20046029708216273,0.017874765283911326,0.0023821666660902943,0.1729166666666667,0.1729166666666667,,
channel_aware_baseline,ldp_postmean_rolling_median,household_power,iid_stuck,4.0,0.5883489764178241,0.1530783353325925,0.26086011663016817,0.10157556788298949,0.0027174166662007337,0.21631944444444443,0.21631944444444443,,
channel_aware_baseline,ldp_postmean_rolling_median,household_power,segment_stuck,2.0,0.49804389105902774,0.00847772359722386,0.3323139085572859,0.01586711188332041,0.0038828666650564023,0.27534722222222224,0.27534722222222224,,
channel_aware_baseline,ldp_postmean_rolling_median,household_power,segment_stuck,4.0,0.4441692889178241,0.005588961664621597,0.2622922599292689,0.03258056336677746,0.0035290166658038893,0.20833333333333334,0.20833333333333334,,
channel_aware_baseline,ldp_postmean_rolling_median,household_power,template_stuck,2.0,0.49028935185185185,0.009789654234612127,0.2793905655575542,0.011278936248469866,0.003045199999178294,0.22152777777777777,0.22152777777777777,,
channel_aware_baseline,ldp_postmean_rolling_median,household_power,template_stuck,4.0,0.46655255353009256,0.003915673550611069,0.22420297837037975,0.011734458212539657,0.003043900001406049,0.225,0.225,,
channel_aware_baseline,ldp_postmean_rolling_median,nab,bias,2.0,0.5021867766203704,0.004905413799814636,0.24519688529218256,0.004854607801535069,0.0019801666652104664,0.23194444444444443,0.23194444444444443,,
channel_aware_baseline,ldp_postmean_rolling_median,nab,bias,4.0,0.4951481119791666,0.018434293563522535,0.2241136055882844,0.00815691378133609,0.002021999999366623,0.21875,0.21875,,
channel_aware_baseline,ldp_postmean_rolling_median,nab,iid_stuck,2.0,0.6484513346354167,0.03906109080657348,0.3093677773682227,0.02366975883452239,0.0020240000000436944,0.35590277777777773,0.35590277777777773,,
channel_aware_baseline,ldp_postmean_rolling_median,nab,iid_stuck,4.0,0.8056882957175926,0.013853723464911854,0.49541727575522226,0.06205669741431497,0.002083666666294448,0.5895833333333333,0.5895833333333333,,
channel_aware_baseline,ldp_postmean_rolling_median,nab,segment_stuck,2.0,0.501168529369213,0.010582067308863604,0.25210997830635684,0.015137980365253757,0.001990433333655043,0.22291666666666665,0.22291666666666665,,
channel_aware_baseline,ldp_postmean_rolling_median,nab,segment_stuck,4.0,0.49228334780092586,0.018311131127081513,0.23409631043582188,0.026311319336017266,0.001982333333216957,0.2111111111111111,0.2111111111111111,,
channel_aware_baseline,ldp_postmean_rolling_median,nab,template_stuck,2.0,0.5093813295717592,0.03032322888467774,0.20049606795904126,0.01416728522555414,0.0020117333333473653,0.19375,0.19375,,
channel_aware_baseline,ldp_postmean_rolling_median,nab,template_stuck,4.0,0.622467628761574,0.026579070310767672,0.2585889121720901,0.01901181349586762,0.0020008333328102403,0.3055555555555556,0.3055555555555556,,
channel_aware_baseline,ldp_window_glr,air_quality,bias,2.0,0.5031471186266182,0.0899312148327606,0.2101144907204151,0.04530114670712379,0.051035266667895485,0.13240740740740742,0.13240740740740742,0.009079118028534375,
channel_aware_baseline,ldp_window_glr,air_quality,bias,4.0,0.5566803078269374,0.06233595468686387,0.2135383703972652,0.038583096988025506,0.02258316666605727,0.16481481481481483,0.16481481481481483,0.005743931813970732,
channel_aware_baseline,ldp_window_glr,air_quality,iid_stuck,2.0,0.4934187836203125,0.012028336421659087,0.1964478381456772,0.003809100110349875,0.02824441666659065,0.18935185185185185,0.18935185185185185,0.008060033351862159,0.16666666666666666
channel_aware_baseline,ldp_window_glr,air_quality,iid_stuck,4.0,0.4929588770493913,0.013757178570923824,0.1959261701861834,0.0060723693235308135,0.022803283333511597,0.19120370370370368,0.19120370370370368,0.004910135260329823,0.5
channel_aware_baseline,ldp_window_glr,air_quality,segment_stuck,2.0,0.8836811185751422,0.05927464001590972,0.6127870380847741,0.09126878351755795,0.03555053333305599,0.5745370370370371,0.5745370370370371,0.008152677413377815,0.5
channel_aware_baseline,ldp_window_glr,air_quality,segment_stuck,4.0,0.9130263428821456,0.030947475335995078,0.6408146464186965,0.10125120151609644,0.023617766667787993,0.625462962962963,0.625462962962963,0.0037057624606262793,0.8333333333333334
channel_aware_baseline,ldp_window_glr,air_quality,template_stuck,2.0,0.6055912670836229,0.011207838170597874,0.27175444471954163,0.0054206016408442125,0.03165183333355041,0.26851851851851855,0.26851851851851855,0.004076338706688905,1.0
channel_aware_baseline,ldp_window_glr,air_quality,template_stuck,4.0,0.713299487813039,0.03559813666402971,0.32520786206754676,0.03642830466735199,0.02453169999959452,0.3333333333333333,0.3333333333333333,0.00018528812303131303,1.0
channel_aware_baseline,ldp_window_glr,beijing_air,bias,2.0,0.6700023509837963,0.016001895489211892,0.38084304928735646,0.05223885636596476,0.02975296666651654,0.3527777777777778,0.3527777777777778,0.0027777777777777866,
channel_aware_baseline,ldp_window_glr,beijing_air,bias,4.0,0.7163850911458334,0.10385739711758148,0.3898324516721712,0.14331271308834057,0.02975249999872176,0.3590277777777778,0.3590277777777778,0.0025000000000000113,
channel_aware_baseline,ldp_window_glr,beijing_air,iid_stuck,2.0,0.48550591362847223,0.008816396937657562,0.19558669109077306,0.009466631606064514,0.037915049999962015,0.18958333333333333,0.18958333333333333,0.01027777777777778,0.0
channel_aware_baseline,ldp_window_glr,beijing_air,iid_stuck,4.0,0.45138717086226854,0.019275735477634726,0.18335989934630126,0.00984026852437858,0.029835066667146748,0.17604166666666665,0.17604166666666665,0.009583333333333346,0.16666666666666666
channel_aware_baseline,ldp_window_glr,beijing_air,segment_stuck,2.0,0.8607732024016204,0.09584389739385239,0.5969711999880539,0.12723215500795818,0.03045343333299873,0.5809027777777778,0.5809027777777778,0.009791666666666676,0.8333333333333334
channel_aware_baseline,ldp_window_glr,beijing_air,segment_stuck,4.0,0.9208968098958333,0.044348542244735265,0.6901052479985027,0.11202488142861787,0.02907680000074227,0.6565972222222222,0.6565972222222222,0.0002777777777777842,0.8333333333333334
channel_aware_baseline,ldp_window_glr,beijing_air,template_stuck,2.0,0.5622374131944444,0.1409392759214311,0.27782793574037074,0.10644388790974825,0.030043733332907625,0.30694444444444446,0.30694444444444446,0.006388888888888888,1.0
