dataset_id,dataset,target,epsilon,seed,fault_mode,fault_rate,n_test,evidence_type,stuck_value,segment_length,bias,method,fault_ratio_true,fault_ratio_estimated,fault_ratio_abs_error,stuck_bucket_true,stuck_bucket_estimated,stuck_bucket_top1,posterior_brier,posterior_ece,template_source,template_range,template_flank_delta
household_power,UCI Household Power,Global_active_power hourly sample,2.0,2,template_stuck,0.2,2400,template_based_semireal_injection,0.13007178336544478,48.0,,privsaf_mixture,0.2,0.23303030303030303,0.03303030303030302,18,17,0.0,0.12649296590982992,0.03264871639806238,,,
household_power,UCI Household Power,Global_active_power hourly sample,2.0,2,template_stuck,0.2,2400,template_based_semireal_injection,0.13007178336544478,48.0,,privsaf_hmm,0.2,0.20569342252059922,0.005693422520599206,18,18,1.0,0.014602408354325469,0.011299864284137377,,,
household_power,UCI Household Power,Global_active_power hourly sample,2.0,0,bias,0.2,2400,random_synthetic_injection,,48.0,0.35,privsaf_mixture,0.2,0.2678787878787879,0.06787878787878787,,8,,0.1715066441954625,0.10274859318983648,,,
household_power,UCI Household Power,Global_active_power hourly sample,2.0,0,bias,0.2,2400,random_synthetic_injection,,48.0,0.35,privsaf_hmm,0.2,0.10091162493275355,0.09908837506724646,,14,,0.1138168854942228,0.10465268605742388,,,
household_power,UCI Household Power,Global_active_power hourly sample,2.0,1,bias,0.2,2400,random_synthetic_injection,,48.0,0.35,privsaf_mixture,0.2,0.20515151515151514,0.005151515151515129,,10,,0.16432527817492623,0.09254865852616428,,,
household_power,UCI Household Power,Global_active_power hourly sample,2.0,1,bias,0.2,2400,random_synthetic_injection,,48.0,0.35,privsaf_hmm,0.2,0.08846439268487861,0.1115356073151214,,13,,0.12404814717890958,0.1194517402310178,,,
household_power,UCI Household Power,Global_active_power hourly sample,2.0,2,bias,0.2,2400,random_synthetic_injection,,48.0,0.35,privsaf_mixture,0.2,0.24,0.03999999999999998,,9,,0.16716640930358656,0.09117773524195238,,,
household_power,UCI Household Power,Global_active_power hourly sample,2.0,2,bias,0.2,2400,random_synthetic_injection,,48.0,0.35,privsaf_hmm,0.2,0.0975875244939994,0.1024124755060006,,12,,0.15140089231435835,0.14187859086864119,,,
household_power,UCI Household Power,Global_active_power hourly sample,4.0,0,iid_stuck,0.2,2400,random_synthetic_injection,-0.9706606833646318,,,privsaf_mixture,0.2,0.058787878787878785,0.14121212121212123,0,0,1.0,0.16004708811463303,0.14084334278900873,,,
household_power,UCI Household Power,Global_active_power hourly sample,4.0,0,iid_stuck,0.2,2400,random_synthetic_injection,-0.9706606833646318,,,privsaf_hmm,0.2,0.05383644115064234,0.14616355884935767,0,1,0.0,0.2010570051524389,0.19143806562925098,,,
household_power,UCI Household Power,Global_active_power hourly sample,4.0,1,iid_stuck,0.2,2400,random_synthetic_injection,-0.9706606833646318,,,privsaf_mixture,0.2,0.08666666666666666,0.11333333333333336,0,1,0.0,0.16143633099546698,0.11283390408207637,,,
household_power,UCI Household Power,Global_active_power hourly sample,4.0,1,iid_stuck,0.2,2400,random_synthetic_injection,-0.9706606833646318,,,privsaf_hmm,0.2,0.0789102806400427,0.12108971935995731,0,1,0.0,0.20865693785552336,0.19653535264754338,,,
household_power,UCI Household Power,Global_active_power hourly sample,4.0,2,iid_stuck,0.2,2400,random_synthetic_injection,-0.9706606833646318,,,privsaf_mixture,0.2,0.058787878787878785,0.14121212121212123,0,1,0.0,0.17112331476250708,0.1408476581415878,,,
household_power,UCI Household Power,Global_active_power hourly sample,4.0,2,iid_stuck,0.2,2400,random_synthetic_injection,-0.9706606833646318,,,privsaf_hmm,0.2,0.05885452050666712,0.1411454794933329,0,1,0.0,0.20856360217241549,0.19647313139198608,,,
household_power,UCI Household Power,Global_active_power hourly sample,4.0,0,iid_stuck,0.2,2400,random_synthetic_injection,0.3726963067743015,,,privsaf_mixture,0.2,0.17727272727272728,0.022727272727272735,21,21,1.0,0.05411195673313979,0.02971601675820935,,,
household_power,UCI Household Power,Global_active_power hourly sample,4.0,0,iid_stuck,0.2,2400,random_synthetic_injection,0.3726963067743015,,,privsaf_hmm,0.2,0.04322509616521258,0.15677490383478743,21,21,1.0,0.1728607040423842,0.1685935819680336,,,
household_power,UCI Household Power,Global_active_power hourly sample,4.0,1,iid_stuck,0.2,2400,random_synthetic_injection,0.3726963067743015,,,privsaf_mixture,0.2,0.19121212121212122,0.008787878787878789,21,21,1.0,0.053681536364688115,0.012076000085958476,,,
household_power,UCI Household Power,Global_active_power hourly sample,4.0,1,iid_stuck,0.2,2400,random_synthetic_injection,0.3726963067743015,,,privsaf_hmm,0.2,0.05253092696032477,0.14746907303967524,21,21,1.0,0.1611824666174613,0.154726700048328,,,
household_power,UCI Household Power,Global_active_power hourly sample,4.0,2,iid_stuck,0.2,2400,random_synthetic_injection,0.3726963067743015,,,privsaf_mixture,0.2,0.18424242424242424,0.015757575757575776,21,21,1.0,0.05179529127141059,0.023921472586995434,,,
household_power,UCI Household Power,Global_active_power hourly sample,4.0,2,iid_stuck,0.2,2400,random_synthetic_injection,0.3726963067743015,,,privsaf_hmm,0.2,0.04961880721855085,0.15038119278144915,21,21,1.0,0.17071473608109636,0.16275648856441186,,,
household_power,UCI Household Power,Global_active_power hourly sample,4.0,0,segment_stuck,0.2,2400,random_synthetic_injection,-0.9706606833646318,48.0,,privsaf_mixture,0.2,0.058787878787878785,0.14121212121212123,0,0,1.0,0.15791447241260934,0.1406862050246256,,,
household_power,UCI Household Power,Global_active_power hourly sample,4.0,0,segment_stuck,0.2,2400,random_synthetic_injection,-0.9706606833646318,48.0,,privsaf_hmm,0.2,0.20503532654568252,0.005035326545682506,0,0,1.0,0.009005830503636278,0.00841223306445971,,,
household_power,UCI Household Power,Global_active_power hourly sample,4.0,1,segment_stuck,0.2,2400,random_synthetic_injection,-0.9706606833646318,48.0,,privsaf_mixture,0.2,0.1006060606060606,0.09939393939393941,0,0,1.0,0.1409012077837067,0.10035485213360285,,,
household_power,UCI Household Power,Global_active_power hourly sample,4.0,1,segment_stuck,0.2,2400,random_synthetic_injection,-0.9706606833646318,48.0,,privsaf_hmm,0.2,0.20608760199371423,0.00608760199371422,0,0,1.0,0.010082769340477858,0.011620348204255183,,,
household_power,UCI Household Power,Global_active_power hourly sample,4.0,2,segment_stuck,0.2,2400,random_synthetic_injection,-0.9706606833646318,48.0,,privsaf_mixture,0.2,0.058787878787878785,0.14121212121212123,0,0,1.0,0.157013904438033,0.1401571662771208,,,
household_power,UCI Household Power,Global_active_power hourly sample,4.0,2,segment_stuck,0.2,2400,random_synthetic_injection,-0.9706606833646318,48.0,,privsaf_hmm,0.2,0.20015477728690365,0.00015477728690363457,0,0,1.0,0.008016430935513016,0.012451031684225533,,,
household_power,UCI Household Power,Global_active_power hourly sample,4.0,0,segment_stuck,0.2,2400,random_synthetic_injection,0.3726963067743015,48.0,,privsaf_mixture,0.2,0.19121212121212122,0.008787878787878789,21,21,1.0,0.05233970804258466,0.014197000097916888,,,
household_power,UCI Household Power,Global_active_power hourly sample,4.0,0,segment_stuck,0.2,2400,random_synthetic_injection,0.3726963067743015,48.0,,privsaf_hmm,0.2,0.20498807402944125,0.004988074029441236,21,21,1.0,0.005195575277436852,0.004992879561425512,,,
household_power,UCI Household Power,Global_active_power hourly sample,4.0,1,segment_stuck,0.2,2400,random_synthetic_injection,0.3726963067743015,48.0,,privsaf_mixture,0.2,0.18424242424242424,0.015757575757575776,21,21,1.0,0.05195501717017218,0.022582593870819324,,,
household_power,UCI Household Power,Global_active_power hourly sample,4.0,1,segment_stuck,0.2,2400,random_synthetic_injection,0.3726963067743015,48.0,,privsaf_hmm,0.2,0.2006210205568802,0.0006210205568801808,21,21,1.0,0.001612416920332788,0.0014906041353472007,,,
household_power,UCI Household Power,Global_active_power hourly sample,4.0,2,segment_stuck,0.2,2400,random_synthetic_injection,0.3726963067743015,48.0,,privsaf_mixture,0.2,0.19121212121212122,0.008787878787878789,21,21,1.0,0.051531185311956704,0.01918834863684904,,,
household_power,UCI Household Power,Global_active_power hourly sample,4.0,2,segment_stuck,0.2,2400,random_synthetic_injection,0.3726963067743015,48.0,,privsaf_hmm,0.2,0.1986747040351278,0.001325295964872214,21,21,1.0,0.0026301681468146915,0.0013817149163745236,,,
household_power,UCI Household Power,Global_active_power hourly sample,4.0,0,template_stuck,0.2,2400,template_based_semireal_injection,0.13007178336544478,48.0,,privsaf_mixture,0.2,0.19121212121212122,0.008787878787878789,18,18,1.0,0.05843967552933918,0.01630676371375048,,,
household_power,UCI Household Power,Global_active_power hourly sample,4.0,0,template_stuck,0.2,2400,template_based_semireal_injection,0.13007178336544478,48.0,,privsaf_hmm,0.2,0.20401580870931946,0.004015808709319446,18,18,1.0,0.006017049374922098,0.006431245930688537,,,
household_power,UCI Household Power,Global_active_power hourly sample,4.0,1,template_stuck,0.2,2400,template_based_semireal_injection,0.13007178336544478,48.0,,privsaf_mixture,0.2,0.18424242424242424,0.015757575757575776,18,18,1.0,0.058543442565207965,0.02493325906100156,,,
household_power,UCI Household Power,Global_active_power hourly sample,4.0,1,template_stuck,0.2,2400,template_based_semireal_injection,0.13007178336544478,48.0,,privsaf_hmm,0.2,0.19972656361868035,0.0002734363813196583,18,18,1.0,0.0017177099818150028,0.002463569670075544,,,
household_power,UCI Household Power,Global_active_power hourly sample,4.0,2,template_stuck,0.2,2400,template_based_semireal_injection,0.13007178336544478,48.0,,privsaf_mixture,0.2,0.19818181818181818,0.0018181818181818299,18,18,1.0,0.057081837665821346,0.013113363930851581,,,
household_power,UCI Household Power,Global_active_power hourly sample,4.0,2,template_stuck,0.2,2400,template_based_semireal_injection,0.13007178336544478,48.0,,privsaf_hmm,0.2,0.20095995385673193,0.000959953856731921,18,18,1.0,0.0024398725455996545,0.0027242216266931433,,,
household_power,UCI Household Power,Global_active_power hourly sample,4.0,0,bias,0.2,2400,random_synthetic_injection,,48.0,0.35,privsaf_mixture,0.2,0.16333333333333333,0.03666666666666668,,8,,0.17006192800295783,0.1388595579054796,,,
household_power,UCI Household Power,Global_active_power hourly sample,4.0,0,bias,0.2,2400,random_synthetic_injection,,48.0,0.35,privsaf_hmm,0.2,0.13060975206062916,0.06939024793937085,,7,,0.11836798385860438,0.10582014860760988,,,
household_power,UCI Household Power,Global_active_power hourly sample,4.0,1,bias,0.2,2400,random_synthetic_injection,,48.0,0.35,privsaf_mixture,0.2,0.13545454545454547,0.06454545454545454,,8,,0.17805270683756283,0.14516201208218346,,,
household_power,UCI Household Power,Global_active_power hourly sample,4.0,1,bias,0.2,2400,random_synthetic_injection,,48.0,0.35,privsaf_hmm,0.2,0.047536865049663785,0.15246313495033623,,15,,0.1467850612678835,0.15246313495033623,,,
household_power,UCI Household Power,Global_active_power hourly sample,4.0,2,bias,0.2,2400,random_synthetic_injection,,48.0,0.35,privsaf_mixture,0.2,0.17030303030303032,0.029696969696969694,,8,,0.17259078762527405,0.13923875700837293,,,
household_power,UCI Household Power,Global_active_power hourly sample,4.0,2,bias,0.2,2400,random_synthetic_injection,,48.0,0.35,privsaf_hmm,0.2,0.09518281930999736,0.10481718069000265,,7,,0.10433837517004038,0.10481718069000263,,,
bike_sharing,UCI Bike Sharing,cnt,2.0,0,iid_stuck,0.2,2400,random_synthetic_injection,-0.9891891891891892,,,privsaf_mixture,0.2,0.15636363636363637,0.04363636363636364,0,31,0.0,0.21572529281420658,0.21758937731880232,,,
bike_sharing,UCI Bike Sharing,cnt,2.0,0,iid_stuck,0.2,2400,random_synthetic_injection,-0.9891891891891892,,,privsaf_hmm,0.2,0.06471597536760836,0.13528402463239164,0,25,0.0,0.22107035642391576,0.21707337368007887,,,
bike_sharing,UCI Bike Sharing,cnt,2.0,1,iid_stuck,0.2,2400,random_synthetic_injection,-0.9891891891891892,,,privsaf_mixture,0.2,0.19121212121212122,0.008787878787878789,0,31,0.0,0.22920471621758878,0.2301441793479419,,,
bike_sharing,UCI Bike Sharing,cnt,2.0,1,iid_stuck,0.2,2400,random_synthetic_injection,-0.9891891891891892,,,privsaf_hmm,0.2,0.06607932161452836,0.13392067838547167,0,31,0.0,0.2220356272757579,0.215991321358343,,,
bike_sharing,UCI Bike Sharing,cnt,2.0,2,iid_stuck,0.2,2400,random_synthetic_injection,-0.9891891891891892,,,privsaf_mixture,0.2,0.18424242424242424,0.015757575757575776,0,28,0.0,0.2236209862881598,0.22647984488203138,,,
bike_sharing,UCI Bike Sharing,cnt,2.0,2,iid_stuck,0.2,2400,random_synthetic_injection,-0.9891891891891892,,,privsaf_hmm,0.2,0.05519598233065466,0.14480401766934536,0,31,0.0,0.2183697020507222,0.21364771289943668,,,
bike_sharing,UCI Bike Sharing,cnt,2.0,0,iid_stuck,0.2,2400,random_synthetic_injection,0.5171171171171172,,,privsaf_mixture,0.2,0.35848484848484846,0.15848484848484845,24,24,1.0,0.170545553904449,0.1574682470281189,,,
bike_sharing,UCI Bike Sharing,cnt,2.0,0,iid_stuck,0.2,2400,random_synthetic_injection,0.5171171171171172,,,privsaf_hmm,0.2,0.2415980766862658,0.04159807668626578,24,25,0.0,0.22910626958834593,0.21142211838401534,,,
bike_sharing,UCI Bike Sharing,cnt,2.0,1,iid_stuck,0.2,2400,random_synthetic_injection,0.5171171171171172,,,privsaf_mixture,0.2,0.3933333333333333,0.1933333333333333,24,24,1.0,0.19131901630763465,0.19095602387001426,,,
bike_sharing,UCI Bike Sharing,cnt,2.0,1,iid_stuck,0.2,2400,random_synthetic_injection,0.5171171171171172,,,privsaf_hmm,0.2,0.3127807937796206,0.11278079377962058,24,24,1.0,0.2571070489739063,0.2473289041566972,,,
bike_sharing,UCI Bike Sharing,cnt,2.0,2,iid_stuck,0.2,2400,random_synthetic_injection,0.5171171171171172,,,privsaf_mixture,0.2,0.3933333333333333,0.1933333333333333,24,24,1.0,0.19535637507675985,0.19398823537506185,,,
bike_sharing,UCI Bike Sharing,cnt,2.0,2,iid_stuck,0.2,2400,random_synthetic_injection,0.5171171171171172,,,privsaf_hmm,0.2,0.26489193581109516,0.06489193581109515,24,25,0.0,0.24396369134486998,0.22256505303505963,,,
bike_sharing,UCI Bike Sharing,cnt,2.0,0,segment_stuck,0.2,2400,random_synthetic_injection,-0.9891891891891892,48.0,,privsaf_mixture,0.2,0.17727272727272728,0.022727272727272735,0,31,0.0,0.22522444414684814,0.2283366481711473,,,
bike_sharing,UCI Bike Sharing,cnt,2.0,0,segment_stuck,0.2,2400,random_synthetic_injection,-0.9891891891891892,48.0,,privsaf_hmm,0.2,0.18086118796206094,0.019138812037939074,0,0,1.0,0.03337972946566445,0.027538802998658858,,,
bike_sharing,UCI Bike Sharing,cnt,2.0,1,segment_stuck,0.2,2400,random_synthetic_injection,-0.9891891891891892,48.0,,privsaf_mixture,0.2,0.17030303030303032,0.029696969696969694,0,31,0.0,0.2223284697800004,0.22565838618624762,,,
bike_sharing,UCI Bike Sharing,cnt,2.0,1,segment_stuck,0.2,2400,random_synthetic_injection,-0.9891891891891892,48.0,,privsaf_hmm,0.2,0.17723555319807097,0.022764446801929045,0,0,1.0,0.03835797585146383,0.022925991205353442,,,
bike_sharing,UCI Bike Sharing,cnt,2.0,2,segment_stuck,0.2,2400,random_synthetic_injection,-0.9891891891891892,48.0,,privsaf_mixture,0.2,0.18424242424242424,0.015757575757575776,0,31,0.0,0.22916009129025483,0.23242174357981443,,,
bike_sharing,UCI Bike Sharing,cnt,2.0,2,segment_stuck,0.2,2400,random_synthetic_injection,-0.9891891891891892,48.0,,privsaf_hmm,0.2,0.19296720327413466,0.007032796725865348,0,0,1.0,0.016544395617996883,0.01508046730704163,,,
bike_sharing,UCI Bike Sharing,cnt,2.0,0,segment_stuck,0.2,2400,random_synthetic_injection,0.5171171171171172,48.0,,privsaf_mixture,0.2,0.3793939393939394,0.17939393939393938,24,24,1.0,0.17929731514514918,0.17954334465666114,,,
bike_sharing,UCI Bike Sharing,cnt,2.0,0,segment_stuck,0.2,2400,random_synthetic_injection,0.5171171171171172,48.0,,privsaf_hmm,0.2,0.29341745571451666,0.09341745571451665,24,24,1.0,0.058884250752034316,0.09341745571451669,,,
bike_sharing,UCI Bike Sharing,cnt,2.0,1,segment_stuck,0.2,2400,random_synthetic_injection,0.5171171171171172,48.0,,privsaf_mixture,0.2,0.37242424242424244,0.17242424242424242,24,24,1.0,0.1812714171790814,0.17046811209642468,,,
bike_sharing,UCI Bike Sharing,cnt,2.0,1,segment_stuck,0.2,2400,random_synthetic_injection,0.5171171171171172,48.0,,privsaf_hmm,0.2,0.2976723462747948,0.09767234627479476,24,24,1.0,0.06410593961131385,0.09767234627479474,,,
bike_sharing,UCI Bike Sharing,cnt,2.0,2,segment_stuck,0.2,2400,random_synthetic_injection,0.5171171171171172,48.0,,privsaf_mixture,0.2,0.38636363636363635,0.18636363636363634,24,25,0.0,0.18727791917578643,0.18514682549338218,,,
bike_sharing,UCI Bike Sharing,cnt,2.0,2,segment_stuck,0.2,2400,random_synthetic_injection,0.5171171171171172,48.0,,privsaf_hmm,0.2,0.28179936243420073,0.08179936243420072,24,24,1.0,0.04722563014776925,0.08179936243420072,,,
bike_sharing,UCI Bike Sharing,cnt,2.0,0,template_stuck,0.2,2400,template_based_semireal_injection,1.0,8.0,,privsaf_mixture,0.2,0.40030303030303027,0.20030303030303026,31,31,1.0,0.19366089026758676,0.1973208172222414,native_flatline,0.0,1.2986486486486486
bike_sharing,UCI Bike Sharing,cnt,2.0,0,template_stuck,0.2,2400,template_based_semireal_injection,1.0,8.0,,privsaf_hmm,0.2,0.3595353025904062,0.1595353025904062,31,31,1.0,0.16016971805847094,0.15953530259040619,native_flatline,0.0,1.2986486486486486
bike_sharing,UCI Bike Sharing,cnt,2.0,1,template_stuck,0.2,2400,template_based_semireal_injection,1.0,8.0,,privsaf_mixture,0.2,0.37242424242424244,0.17242424242424242,31,31,1.0,0.17096478484106087,0.1695819628649868,native_flatline,0.0,1.3207207207207208
bike_sharing,UCI Bike Sharing,cnt,2.0,1,template_stuck,0.2,2400,template_based_semireal_injection,1.0,8.0,,privsaf_hmm,0.2,0.3091945694268715,0.1091945694268715,31,31,1.0,0.14462901444970055,0.1322016072363839,native_flatline,0.0,1.3207207207207208
bike_sharing,UCI Bike Sharing,cnt,2.0,2,template_stuck,0.2,2400,template_based_semireal_injection,1.0,8.0,,privsaf_mixture,0.2,0.3654545454545455,0.16545454545454547,31,31,1.0,0.1759857394943128,0.16194374231279193,native_flatline,0.0,1.2986486486486486
bike_sharing,UCI Bike Sharing,cnt,2.0,2,template_stuck,0.2,2400,template_based_semireal_injection,1.0,8.0,,privsaf_hmm,0.2,0.28086452449396065,0.08086452449396064,31,31,1.0,0.1319980862239478,0.10324833320078233,native_flatline,0.0,1.2986486486486486
bike_sharing,UCI Bike Sharing,cnt,2.0,0,bias,0.2,2400,random_synthetic_injection,,48.0,0.35,privsaf_mixture,0.2,0.2678787878787879,0.06787878787878787,,31,,0.2099619976094097,0.1652956439732707,,,
bike_sharing,UCI Bike Sharing,cnt,2.0,0,bias,0.2,2400,random_synthetic_injection,,48.0,0.35,privsaf_hmm,0.2,0.15235456131803315,0.047645438681966856,,31,,0.18416509429302938,0.1497159988953478,,,
bike_sharing,UCI Bike Sharing,cnt,2.0,1,bias,0.2,2400,random_synthetic_injection,,48.0,0.35,privsaf_mixture,0.2,0.2539393939393939,0.0539393939393939,,31,,0.20732546786833575,0.165886806069512,,,
bike_sharing,UCI Bike Sharing,cnt,2.0,1,bias,0.2,2400,random_synthetic_injection,,48.0,0.35,privsaf_hmm,0.2,0.14965122437360512,0.05034877562639489,,31,,0.19680485475854795,0.1787798205176628,,,
bike_sharing,UCI Bike Sharing,cnt,2.0,2,bias,0.2,2400,random_synthetic_injection,,48.0,0.35,privsaf_mixture,0.2,0.27484848484848484,0.07484848484848483,,31,,0.21234421451818486,0.1647140332210033,,,
bike_sharing,UCI Bike Sharing,cnt,2.0,2,bias,0.2,2400,random_synthetic_injection,,48.0,0.35,privsaf_hmm,0.2,0.15437047744990162,0.04562952255009839,,30,,0.1710345539006926,0.15274756287257854,,,
bike_sharing,UCI Bike Sharing,cnt,4.0,0,iid_stuck,0.2,2400,random_synthetic_injection,-0.9891891891891892,,,privsaf_mixture,0.2,0.13545454545454547,0.06454545454545454,0,31,0.0,0.27706562852928796,0.2868066555137322,,,
bike_sharing,UCI Bike Sharing,cnt,4.0,0,iid_stuck,0.2,2400,random_synthetic_injection,-0.9891891891891892,,,privsaf_hmm,0.2,0.0759346495851743,0.1240653504148257,0,31,0.0,0.24525746286396838,0.24608297527160283,,,
bike_sharing,UCI Bike Sharing,cnt,4.0,1,iid_stuck,0.2,2400,random_synthetic_injection,-0.9891891891891892,,,privsaf_mixture,0.2,0.13545454545454547,0.06454545454545454,0,31,0.0,0.28022240199799636,0.29186009079253583,,,
bike_sharing,UCI Bike Sharing,cnt,4.0,1,iid_stuck,0.2,2400,random_synthetic_injection,-0.9891891891891892,,,privsaf_hmm,0.2,0.07978977126764718,0.12021022873235283,0,31,0.0,0.2554193924512496,0.2590126928492242,,,
bike_sharing,UCI Bike Sharing,cnt,4.0,2,iid_stuck,0.2,2400,random_synthetic_injection,-0.9891891891891892,,,privsaf_mixture,0.2,0.14242424242424243,0.057575757575757586,0,31,0.0,0.28111686382979073,0.28947226718286173,,,
bike_sharing,UCI Bike Sharing,cnt,4.0,2,iid_stuck,0.2,2400,random_synthetic_injection,-0.9891891891891892,,,privsaf_hmm,0.2,0.07499090929586416,0.12500909070413585,0,31,0.0,0.2505229821361611,0.2526281315037713,,,
bike_sharing,UCI Bike Sharing,cnt,4.0,0,iid_stuck,0.2,2400,random_synthetic_injection,0.5171171171171172,,,privsaf_mixture,0.2,0.2609090909090909,0.06090909090909091,24,24,1.0,0.0829766835142678,0.053779517498516186,,,
bike_sharing,UCI Bike Sharing,cnt,4.0,0,iid_stuck,0.2,2400,random_synthetic_injection,0.5171171171171172,,,privsaf_hmm,0.2,0.08606436759328927,0.11393563240671074,24,31,0.0,0.24578407865613774,0.2414736246082331,,,
bike_sharing,UCI Bike Sharing,cnt,4.0,1,iid_stuck,0.2,2400,random_synthetic_injection,0.5171171171171172,,,privsaf_mixture,0.2,0.2818181818181818,0.08181818181818179,24,24,1.0,0.08626800883012072,0.07549883361202589,,,
bike_sharing,UCI Bike Sharing,cnt,4.0,1,iid_stuck,0.2,2400,random_synthetic_injection,0.5171171171171172,,,privsaf_hmm,0.2,0.09451707716279915,0.10548292283720086,24,31,0.0,0.2541575322152403,0.25260058500920957,,,
bike_sharing,UCI Bike Sharing,cnt,4.0,2,iid_stuck,0.2,2400,random_synthetic_injection,0.5171171171171172,,,privsaf_mixture,0.2,0.27484848484848484,0.07484848484848483,24,24,1.0,0.08298410302620741,0.06777543075991146,,,
bike_sharing,UCI Bike Sharing,cnt,4.0,2,iid_stuck,0.2,2400,random_synthetic_injection,0.5171171171171172,,,privsaf_hmm,0.2,0.08324233039160511,0.1167576696083949,24,31,0.0,0.24818984560169202,0.24726386037741227,,,
bike_sharing,UCI Bike Sharing,cnt,4.0,0,segment_stuck,0.2,2400,random_synthetic_injection,-0.9891891891891892,48.0,,privsaf_mixture,0.2,0.13545454545454547,0.06454545454545454,0,31,0.0,0.2762349656637876,0.2853111823817448,,,
bike_sharing,UCI Bike Sharing,cnt,4.0,0,segment_stuck,0.2,2400,random_synthetic_injection,-0.9891891891891892,48.0,,privsaf_hmm,0.2,0.20973780961498736,0.009737809614987353,0,0,1.0,0.00835118151223813,0.012560502149321673,,,
bike_sharing,UCI Bike Sharing,cnt,4.0,1,segment_stuck,0.2,2400,random_synthetic_injection,-0.9891891891891892,48.0,,privsaf_mixture,0.2,0.13545454545454547,0.06454545454545454,0,31,0.0,0.2769549898654851,0.286302887342137,,,
bike_sharing,UCI Bike Sharing,cnt,4.0,1,segment_stuck,0.2,2400,random_synthetic_injection,-0.9891891891891892,48.0,,privsaf_hmm,0.2,0.21320928848638696,0.013209288486386944,0,0,1.0,0.010951556768379138,0.01665438866507453,,,
bike_sharing,UCI Bike Sharing,cnt,4.0,2,segment_stuck,0.2,2400,random_synthetic_injection,-0.9891891891891892,48.0,,privsaf_mixture,0.2,0.13545454545454547,0.06454545454545454,0,31,0.0,0.2769600486080149,0.28721722467490374,,,
bike_sharing,UCI Bike Sharing,cnt,4.0,2,segment_stuck,0.2,2400,random_synthetic_injection,-0.9891891891891892,48.0,,privsaf_hmm,0.2,0.2140799598633428,0.01407995986334279,0,0,1.0,0.009410031066409606,0.014079959863342806,,,
bike_sharing,UCI Bike Sharing,cnt,4.0,0,segment_stuck,0.2,2400,random_synthetic_injection,0.5171171171171172,48.0,,privsaf_mixture,0.2,0.27484848484848484,0.07484848484848483,24,24,1.0,0.08586229025079871,0.0674178451967217,,,
bike_sharing,UCI Bike Sharing,cnt,4.0,0,segment_stuck,0.2,2400,random_synthetic_injection,0.5171171171171172,48.0,,privsaf_hmm,0.2,0.22045759998249262,0.020457599982492608,24,24,1.0,0.01584222367492509,0.020457599982492587,,,
bike_sharing,UCI Bike Sharing,cnt,4.0,1,segment_stuck,0.2,2400,random_synthetic_injection,0.5171171171171172,48.0,,privsaf_mixture,0.2,0.27484848484848484,0.07484848484848483,24,24,1.0,0.08824893481431667,0.0635749654704249,,,
bike_sharing,UCI Bike Sharing,cnt,4.0,1,segment_stuck,0.2,2400,random_synthetic_injection,0.5171171171171172,48.0,,privsaf_hmm,0.2,0.2201574907363718,0.020157490736371797,24,24,1.0,0.013165064759190753,0.020157490736371877,,,
bike_sharing,UCI Bike Sharing,cnt,4.0,2,segment_stuck,0.2,2400,random_synthetic_injection,0.5171171171171172,48.0,,privsaf_mixture,0.2,0.2678787878787879,0.06787878787878787,24,24,1.0,0.07857083918924986,0.060220211142283084,,,
bike_sharing,UCI Bike Sharing,cnt,4.0,2,segment_stuck,0.2,2400,random_synthetic_injection,0.5171171171171172,48.0,,privsaf_hmm,0.2,0.21181574588012245,0.011815745880122436,24,24,1.0,0.007921260531665216,0.011815745880122443,,,
bike_sharing,UCI Bike Sharing,cnt,4.0,0,template_stuck,0.2,2400,template_based_semireal_injection,1.0,8.0,,privsaf_mixture,0.2,0.35848484848484846,0.15848484848484845,31,31,1.0,0.15002417146206506,0.1543999012159384,native_flatline,0.0,1.2986486486486486
bike_sharing,UCI Bike Sharing,cnt,4.0,0,template_stuck,0.2,2400,template_based_semireal_injection,1.0,8.0,,privsaf_hmm,0.2,0.329119572699193,0.129119572699193,31,31,1.0,0.11461926968117497,0.12911957269919302,native_flatline,0.0,1.2986486486486486
bike_sharing,UCI Bike Sharing,cnt,4.0,1,template_stuck,0.2,2400,template_based_semireal_injection,1.0,8.0,,privsaf_mixture,0.2,0.3515151515151515,0.1515151515151515,31,31,1.0,0.14021926516139013,0.14735157985466363,native_flatline,0.0,1.3207207207207208
bike_sharing,UCI Bike Sharing,cnt,4.0,1,template_stuck,0.2,2400,template_based_semireal_injection,1.0,8.0,,privsaf_hmm,0.2,0.3223020032351741,0.1223020032351741,31,31,1.0,0.10536689582613525,0.12230200323517418,native_flatline,0.0,1.3207207207207208
bike_sharing,UCI Bike Sharing,cnt,4.0,2,template_stuck,0.2,2400,template_based_semireal_injection,1.0,8.0,,privsaf_mixture,0.2,0.3375757575757576,0.13757575757575757,31,31,1.0,0.14307746343782538,0.13134144368760264,native_flatline,0.0,1.2986486486486486
bike_sharing,UCI Bike Sharing,cnt,4.0,2,template_stuck,0.2,2400,template_based_semireal_injection,1.0,8.0,,privsaf_hmm,0.2,0.31673123322824853,0.11673123322824852,31,31,1.0,0.10663094410765735,0.11673123322824856,native_flatline,0.0,1.2986486486486486
