dataset,stream,fault_mode,stuck_value_type,epsilon,method,calibration_condition,rows,AUROC_mean,AUROC_std,AUPRC_mean,AUPRC_std,TV_sep_mean,KL_sep_mean,ratio_MAE_mean,bucket_hit1_mean,fault_rate_mean,segment_length_min,segment_length_max
nab,value,segment_stuck_distribution_shift,min_tv_column,0.5,ldp_distribution_surprise,shifted_validation,12,0.47775420660060647,0.03817787437982531,0.07193105913858962,0.027102402316231046,0.0471538206725505,0.006447152063796726,,,0.075,12,24
nab,value,segment_stuck_distribution_shift,min_tv_column,0.5,ldp_window_glr,shifted_validation,12,0.4662664812107429,0.19324725177155552,0.09514146389066952,0.053521900797302034,0.0471538206725505,0.006447152063796726,0.111875,0.0,0.075,12,24
nab,value,segment_stuck_distribution_shift,min_tv_column,0.5,privsaf_hmm,shifted_validation,12,0.49924761750054153,0.11655037593383698,0.0963347584871564,0.06750370462452875,0.0471538206725505,0.006447152063796726,0.03489833085573949,0.0,0.075,12,24
nab,value,segment_stuck_distribution_shift,min_tv_column,0.5,privsaf_mixture,shifted_validation,12,0.5222442028102664,0.022278302727185874,0.0797783887169529,0.026897745783781186,0.0471538206725505,0.006447152063796726,0.3078787878787879,0.08333333333333333,0.075,12,24
air_quality,C6H6(GT),segment_stuck_distribution_shift,min_tv_column,1.0,ldp_distribution_surprise,shifted_validation,12,0.47578617405782975,0.02553208609118224,0.07287400633126458,0.025800820929130056,0.10813454669505577,0.032163656734203475,,,0.075,12,24
air_quality,C6H6(GT),segment_stuck_distribution_shift,min_tv_column,1.0,ldp_window_glr,shifted_validation,12,0.4729120133474118,0.09794782681919341,0.08937797100802775,0.04358574062915007,0.10813454669505577,0.032163656734203475,0.11138888888888888,0.0,0.075,12,24
air_quality,C6H6(GT),segment_stuck_distribution_shift,min_tv_column,1.0,privsaf_hmm,shifted_validation,12,0.31845459037253626,0.07903217531803046,0.05368434374527111,0.01876385760004623,0.10813454669505577,0.032163656734203475,0.11126923057765185,0.0,0.075,12,24
air_quality,C6H6(GT),segment_stuck_distribution_shift,min_tv_column,1.0,privsaf_mixture,shifted_validation,12,0.43460280958956027,0.020626467384972987,0.0655271377743793,0.022668192280172583,0.10813454669505577,0.032163656734203475,0.3009090909090909,0.0,0.075,12,24
beijing_air,Aotizhongxin PM2.5,segment_stuck_distribution_shift,min_tv_column,1.0,ldp_distribution_surprise,shifted_validation,12,0.4942827627517869,0.029598421800945525,0.07480700037528527,0.02625538234753302,0.09841729717435549,0.028436908580546497,,,0.075,12,24
beijing_air,Aotizhongxin PM2.5,segment_stuck_distribution_shift,min_tv_column,1.0,ldp_window_glr,shifted_validation,12,0.5953381355588044,0.1588333921588091,0.14260088197298046,0.08537388947076695,0.09841729717435549,0.028436908580546497,0.10576388888888888,0.0,0.075,12,24
beijing_air,Aotizhongxin PM2.5,segment_stuck_distribution_shift,min_tv_column,1.0,privsaf_hmm,shifted_validation,12,0.48502886750054147,0.15158184204204228,0.08328451449795558,0.04699579177288248,0.09841729717435549,0.028436908580546497,0.04765411168638106,0.0,0.075,12,24
beijing_air,Aotizhongxin PM2.5,segment_stuck_distribution_shift,min_tv_column,1.0,privsaf_mixture,shifted_validation,12,0.4937015885585878,0.03732361118619719,0.07967924181983486,0.03285360563820909,0.09841729717435549,0.028436908580546497,0.294520202020202,0.25,0.075,12,24
bike_sharing,cnt,segment_stuck_distribution_shift,min_tv_column,1.0,ldp_distribution_surprise,shifted_validation,12,0.4445355310537145,0.021458924951815478,0.06749308241234915,0.02291877088175252,0.18645046142667354,0.07936201271770309,,,0.075,12,24
bike_sharing,cnt,segment_stuck_distribution_shift,min_tv_column,1.0,ldp_window_glr,shifted_validation,12,0.6123176914121724,0.14496491875930784,0.19781716792694046,0.15733489330142778,0.18645046142667354,0.07936201271770309,0.11118055555555556,0.0,0.075,12,24
bike_sharing,cnt,segment_stuck_distribution_shift,min_tv_column,1.0,privsaf_hmm,shifted_validation,12,0.5128173394520251,0.30218722979581164,0.22872591041615306,0.23715522222563415,0.18645046142667354,0.07936201271770309,0.016060087625867015,0.08333333333333333,0.075,12,24
bike_sharing,cnt,segment_stuck_distribution_shift,min_tv_column,1.0,privsaf_mixture,shifted_validation,12,0.4497245742635911,0.06246138513856331,0.06930601333609525,0.022373665491131667,0.18645046142667354,0.07936201271770309,0.03883838383838383,0.0,0.075,12,24
household_power,Global_active_power hourly sample,segment_stuck_distribution_shift,min_tv_column,1.0,ldp_distribution_surprise,shifted_validation,12,0.4743857957006714,0.02375835800262015,0.07185372608420533,0.026379364678109397,0.07893462816275261,0.02253273525190523,,,0.075,12,24
household_power,Global_active_power hourly sample,segment_stuck_distribution_shift,min_tv_column,1.0,ldp_window_glr,shifted_validation,12,0.5323376583820663,0.13683552483911104,0.1026338952973166,0.03730405119807594,0.07893462816275261,0.02253273525190523,0.11152777777777778,0.0,0.075,12,24
household_power,Global_active_power hourly sample,segment_stuck_distribution_shift,min_tv_column,1.0,privsaf_hmm,shifted_validation,12,0.4733859581438163,0.14517301129057658,0.11369796172022993,0.0770778772362628,0.07893462816275261,0.02253273525190523,0.016676577252382738,0.0,0.075,12,24
household_power,Global_active_power hourly sample,segment_stuck_distribution_shift,min_tv_column,1.0,privsaf_mixture,shifted_validation,12,0.4886617392246047,0.027914933673338208,0.07397355414294819,0.027889254972843655,0.07893462816275261,0.02253273525190523,0.059772727272727276,0.0,0.075,12,24
nab,value,segment_stuck_distribution_shift,min_tv_column,1.0,ldp_distribution_surprise,shifted_validation,12,0.45856276735434265,0.03018545136403281,0.06917221412578317,0.02411249024282804,0.11479589736840129,0.03622290764452081,,,0.075,12,24
nab,value,segment_stuck_distribution_shift,min_tv_column,1.0,ldp_window_glr,shifted_validation,12,0.4417288857753953,0.0831130049169204,0.07318009063958086,0.02473646881768798,0.11479589736840129,0.03622290764452081,0.10659722222222222,0.0,0.075,12,24
nab,value,segment_stuck_distribution_shift,min_tv_column,1.0,privsaf_hmm,shifted_validation,12,0.460685036278969,0.049177533812701554,0.06541640347592068,0.02287158821767772,0.11479589736840129,0.03622290764452081,0.189599403862497,0.0,0.075,12,24
nab,value,segment_stuck_distribution_shift,min_tv_column,1.0,privsaf_mixture,shifted_validation,12,0.5031532075752653,0.023805435794184236,0.07515489123144929,0.024457935975589238,0.11479589736840129,0.03622290764452081,0.3433080808080808,0.0,0.075,12,24
air_quality,C6H6(GT),segment_stuck_distribution_shift,min_tv_column,2.0,ldp_distribution_surprise,shifted_validation,12,0.42260279605263157,0.027856106353697445,0.06685161045082677,0.024123096982630574,0.2580221151621452,0.15950026459556788,,,0.075,12,24
air_quality,C6H6(GT),segment_stuck_distribution_shift,min_tv_column,2.0,ldp_window_glr,shifted_validation,12,0.49424971572449644,0.09096556052563101,0.08300969990400446,0.036898797057412426,0.2580221151621452,0.15950026459556788,0.10409722222222222,0.08333333333333333,0.075,12,24
air_quality,C6H6(GT),segment_stuck_distribution_shift,min_tv_column,2.0,privsaf_hmm,shifted_validation,12,0.37618109703270525,0.08085314199435158,0.057159552754023284,0.02157619346885476,0.2580221151621452,0.15950026459556788,0.14966759953506834,0.0,0.075,12,24
air_quality,C6H6(GT),segment_stuck_distribution_shift,min_tv_column,2.0,privsaf_mixture,shifted_validation,12,0.46169088084795323,0.02523481838994262,0.06888594071892402,0.024723890653896734,0.2580221151621452,0.15950026459556788,0.26025252525252524,0.0,0.075,12,24
beijing_air,Aotizhongxin PM2.5,segment_stuck_distribution_shift,min_tv_column,2.0,ldp_distribution_surprise,shifted_validation,12,0.494198579976175,0.02986371730928085,0.07748398436624958,0.027686042397808447,0.25899461166043963,0.18048364807457906,,,0.075,12,24
beijing_air,Aotizhongxin PM2.5,segment_stuck_distribution_shift,min_tv_column,2.0,ldp_window_glr,shifted_validation,12,0.5546405945419103,0.09766141091379163,0.11428156976517596,0.06857735529639955,0.25899461166043963,0.18048364807457906,0.11361111111111111,0.0,0.075,12,24
beijing_air,Aotizhongxin PM2.5,segment_stuck_distribution_shift,min_tv_column,2.0,privsaf_hmm,shifted_validation,12,0.7176993312757202,0.10323106871176646,0.17828037124418886,0.11135290831075635,0.25899461166043963,0.18048364807457906,0.14514094214383413,0.5833333333333334,0.075,12,24
beijing_air,Aotizhongxin PM2.5,segment_stuck_distribution_shift,min_tv_column,2.0,privsaf_mixture,shifted_validation,12,0.5689618529348061,0.040617994047298364,0.09488118550085506,0.03481082663173673,0.25899461166043963,0.18048364807457906,0.265479797979798,0.4166666666666667,0.075,12,24
bike_sharing,cnt,segment_stuck_distribution_shift,min_tv_column,2.0,ldp_distribution_surprise,shifted_validation,12,0.3416502192982456,0.021075794513109466,0.05827413937069393,0.02055244318140742,0.37639194432831546,0.3211603799738596,,,0.075,12,24
bike_sharing,cnt,segment_stuck_distribution_shift,min_tv_column,2.0,ldp_window_glr,shifted_validation,12,0.7821966712692224,0.14491815403091915,0.30728193916635926,0.18288492574569032,0.37639194432831546,0.3211603799738596,0.12201388888888888,0.4166666666666667,0.075,12,24
bike_sharing,cnt,segment_stuck_distribution_shift,min_tv_column,2.0,privsaf_hmm,shifted_validation,12,0.672842382770197,0.35903417341542915,0.4662675846405108,0.39443060058881585,0.37639194432831546,0.3211603799738596,0.019604740513577593,0.5,0.075,12,24
bike_sharing,cnt,segment_stuck_distribution_shift,min_tv_column,2.0,privsaf_mixture,shifted_validation,12,0.5111841089993502,0.17789245380125565,0.0971308810708087,0.05848792228262591,0.37639194432831546,0.3211603799738596,0.03060606060606061,0.08333333333333333,0.075,12,24
household_power,Global_active_power hourly sample,segment_stuck_distribution_shift,min_tv_column,2.0,ldp_distribution_surprise,shifted_validation,12,0.41930027615334636,0.026777635073065065,0.06586548935796381,0.023689532791605215,0.19625938008560548,0.1110194931163746,,,0.075,12,24
household_power,Global_active_power hourly sample,segment_stuck_distribution_shift,min_tv_column,2.0,ldp_window_glr,shifted_validation,12,0.4867278535845787,0.10187432128168965,0.11504111591332124,0.06686082430226103,0.19625938008560548,0.1110194931163746,0.12034722222222222,0.0,0.075,12,24
household_power,Global_active_power hourly sample,segment_stuck_distribution_shift,min_tv_column,2.0,privsaf_hmm,shifted_validation,12,0.40173306530214425,0.2698273384948509,0.12521982624468844,0.1933697473516607,0.19625938008560548,0.1110194931163746,0.01582746630022192,0.16666666666666666,0.075,12,24
household_power,Global_active_power hourly sample,segment_stuck_distribution_shift,min_tv_column,2.0,privsaf_mixture,shifted_validation,12,0.42680406649339403,0.07434577964106234,0.06728631023627708,0.03262500546107565,0.19625938008560548,0.1110194931163746,0.033813131313131316,0.0,0.075,12,24
nab,value,segment_stuck_distribution_shift,min_tv_column,2.0,ldp_distribution_surprise,shifted_validation,12,0.3947965907244964,0.030202167667296536,0.06195832150873561,0.0212351223104693,0.2766522282738403,0.19196577879244656,,,0.075,12,24
nab,value,segment_stuck_distribution_shift,min_tv_column,2.0,ldp_window_glr,shifted_validation,12,0.3908564307179987,0.08582030512631772,0.062236748215566066,0.01952267570865638,0.2766522282738403,0.19196577879244656,0.10902777777777778,0.0,0.075,12,24
nab,value,segment_stuck_distribution_shift,min_tv_column,2.0,privsaf_hmm,shifted_validation,12,0.4472933587827594,0.06640761885661671,0.06392192561068992,0.022789730804735987,0.2766522282738403,0.19196577879244656,0.29692692803310305,0.0,0.075,12,24
nab,value,segment_stuck_distribution_shift,min_tv_column,2.0,privsaf_mixture,shifted_validation,12,0.4785222580950834,0.026661980192666156,0.07289303988140705,0.02477805090586626,0.2766522282738403,0.19196577879244656,0.3241414141414141,0.0,0.075,12,24
air_quality,C6H6(GT),segment_stuck_distribution_shift,mode_bucket,0.5,ldp_distribution_surprise,shifted_validation,12,0.48289255401234565,0.028885900534081792,0.07480567141809105,0.02560299232631537,0.06351155693537133,0.012861328515161108,,,0.075,12,24
air_quality,C6H6(GT),segment_stuck_distribution_shift,mode_bucket,0.5,ldp_window_glr,shifted_validation,12,0.5200590548516353,0.153837213351104,0.12065251737188117,0.11616317260777742,0.06351155693537133,0.012861328515161108,0.105,0.0,0.075,12,24
air_quality,C6H6(GT),segment_stuck_distribution_shift,mode_bucket,0.5,privsaf_hmm,shifted_validation,12,0.5046459416287633,0.13858679910406718,0.09191128081764384,0.06465967229782067,0.06351155693537133,0.012861328515161108,0.03617026413592471,0.08333333333333333,0.075,12,24
air_quality,C6H6(GT),segment_stuck_distribution_shift,mode_bucket,0.5,privsaf_mixture,shifted_validation,12,0.5000815430745073,0.032040934453515024,0.07492718984094386,0.02619985802565894,0.06351155693537133,0.012861328515161108,0.36073232323232324,0.0,0.075,12,24
beijing_air,Aotizhongxin PM2.5,segment_stuck_distribution_shift,mode_bucket,0.5,ldp_distribution_surprise,shifted_validation,12,0.48954224875460256,0.03461756396901474,0.07658997801401747,0.027238950620642313,0.056030887672650694,0.009731386111480353,,,0.075,12,24
beijing_air,Aotizhongxin PM2.5,segment_stuck_distribution_shift,mode_bucket,0.5,ldp_window_glr,shifted_validation,12,0.5089353882391163,0.15048583846460822,0.12564024977365865,0.06611628952533659,0.056030887672650694,0.009731386111480353,0.10243055555555554,0.0,0.075,12,24
beijing_air,Aotizhongxin PM2.5,segment_stuck_distribution_shift,mode_bucket,0.5,privsaf_hmm,shifted_validation,12,0.4671621521009313,0.1643761707362257,0.0977832220953344,0.08809973879661026,0.056030887672650694,0.009731386111480353,0.014163463512961714,0.16666666666666666,0.075,12,24
beijing_air,Aotizhongxin PM2.5,segment_stuck_distribution_shift,mode_bucket,0.5,privsaf_mixture,shifted_validation,12,0.4920308100498159,0.050179422533657134,0.07566261846678107,0.027867175056810904,0.056030887672650694,0.009731386111480353,0.32181818181818184,0.08333333333333333,0.075,12,24
bike_sharing,cnt,segment_stuck_distribution_shift,mode_bucket,0.5,ldp_distribution_surprise,shifted_validation,12,0.4922265709605805,0.027009848605060217,0.07641045448163748,0.02755203995876847,0.11217287814388416,0.029395215487649187,,,0.075,12,24
bike_sharing,cnt,segment_stuck_distribution_shift,mode_bucket,0.5,ldp_window_glr,shifted_validation,12,0.5867054499675114,0.1717242557194347,0.1492569522666601,0.11015803659947904,0.11217287814388416,0.029395215487649187,0.10562500000000001,0.25,0.075,12,24
bike_sharing,cnt,segment_stuck_distribution_shift,mode_bucket,0.5,privsaf_hmm,shifted_validation,12,0.5666418264024259,0.1798145040404636,0.1439192550329392,0.12264810853503436,0.11217287814388416,0.029395215487649187,0.019012391363780315,0.3333333333333333,0.075,12,24
bike_sharing,cnt,segment_stuck_distribution_shift,mode_bucket,0.5,privsaf_mixture,shifted_validation,12,0.5213090040881524,0.05737007821215886,0.08109617506078443,0.0311240490722123,0.11217287814388416,0.029395215487649187,0.17022727272727275,0.0,0.075,12,24
household_power,Global_active_power hourly sample,segment_stuck_distribution_shift,mode_bucket,0.5,ldp_distribution_surprise,shifted_validation,12,0.47793091428416723,0.029500471503104385,0.075016115690993,0.027059037672444716,0.03974343546438706,0.006691753333592887,,,0.075,12,24
household_power,Global_active_power hourly sample,segment_stuck_distribution_shift,mode_bucket,0.5,ldp_window_glr,shifted_validation,12,0.5046408483593242,0.09249339810838407,0.09730571242538318,0.03380959929498673,0.03974343546438706,0.006691753333592887,0.11305555555555556,0.0,0.075,12,24
household_power,Global_active_power hourly sample,segment_stuck_distribution_shift,mode_bucket,0.5,privsaf_hmm,shifted_validation,12,0.5147853719948018,0.13476343838270236,0.0926517243991923,0.05508250267258179,0.03974343546438706,0.006691753333592887,0.012735691930638884,0.0,0.075,12,24
household_power,Global_active_power hourly sample,segment_stuck_distribution_shift,mode_bucket,0.5,privsaf_mixture,shifted_validation,12,0.5002559833225038,0.033696484035395574,0.07754203823179724,0.025673230847978807,0.03974343546438706,0.006691753333592887,0.10439393939393939,0.0,0.075,12,24
nab,value,segment_stuck_distribution_shift,mode_bucket,0.5,ldp_distribution_surprise,shifted_validation,12,0.48097596179878704,0.03744365674730299,0.07195705032208675,0.026239290251769146,0.04920790762447794,0.008407162517247942,,,0.075,12,24
nab,value,segment_stuck_distribution_shift,mode_bucket,0.5,ldp_window_glr,shifted_validation,12,0.47368598724821315,0.1841508268201149,0.09516611912710722,0.047534961937460124,0.04920790762447794,0.008407162517247942,0.11027777777777777,0.0,0.075,12,24
nab,value,segment_stuck_distribution_shift,mode_bucket,0.5,privsaf_hmm,shifted_validation,12,0.5212526058587827,0.11010449268605872,0.09131826049112746,0.03825534227091739,0.04920790762447794,0.008407162517247942,0.03674980755932946,0.0,0.075,12,24
nab,value,segment_stuck_distribution_shift,mode_bucket,0.5,privsaf_mixture,shifted_validation,12,0.5284859114414121,0.020716315314892795,0.0821463934620876,0.027785100998984468,0.04920790762447794,0.008407162517247942,0.31136363636363634,0.08333333333333333,0.075,12,24
air_quality,C6H6(GT),segment_stuck_distribution_shift,mode_bucket,1.0,ldp_distribution_surprise,shifted_validation,12,0.48352362870911847,0.02416819872839988,0.07398812977181461,0.027287171575902748,0.13665172205286275,0.05577136205139941,,,0.075,12,24
air_quality,C6H6(GT),segment_stuck_distribution_shift,mode_bucket,1.0,ldp_window_glr,shifted_validation,12,0.5329657887968378,0.10818181407297806,0.10421533476478613,0.04000314701760658,0.13665172205286275,0.05577136205139941,0.10826388888888888,0.25,0.075,12,24
air_quality,C6H6(GT),segment_stuck_distribution_shift,mode_bucket,1.0,privsaf_hmm,shifted_validation,12,0.5269283016569201,0.07001597476395359,0.11410232879507659,0.07162268477220234,0.13665172205286275,0.05577136205139941,0.13660955830200402,0.08333333333333333,0.075,12,24
air_quality,C6H6(GT),segment_stuck_distribution_shift,mode_bucket,1.0,privsaf_mixture,shifted_validation,12,0.522427678958198,0.02676619091102654,0.08167867960883819,0.02773016909051823,0.13665172205286275,0.05577136205139941,0.3677020202020202,0.5,0.075,12,24
beijing_air,Aotizhongxin PM2.5,segment_stuck_distribution_shift,mode_bucket,1.0,ldp_distribution_surprise,shifted_validation,12,0.49334350295105045,0.030476470564433932,0.07577908382920195,0.02757493794386211,0.11886042005455949,0.04042049238252249,,,0.075,12,24
beijing_air,Aotizhongxin PM2.5,segment_stuck_distribution_shift,mode_bucket,1.0,ldp_window_glr,shifted_validation,12,0.5570677997076023,0.13120461166321867,0.09944045358547854,0.0332962001784843,0.11886042005455949,0.04042049238252249,0.106875,0.4166666666666667,0.075,12,24
beijing_air,Aotizhongxin PM2.5,segment_stuck_distribution_shift,mode_bucket,1.0,privsaf_hmm,shifted_validation,12,0.5340978313840156,0.16362248338491717,0.0954417898683767,0.04784394815255788,0.11886042005455949,0.04042049238252249,0.05455528404080818,0.4166666666666667,0.075,12,24
beijing_air,Aotizhongxin PM2.5,segment_stuck_distribution_shift,mode_bucket,1.0,privsaf_mixture,shifted_validation,12,0.4871572618854234,0.044201173656772466,0.07441625927022565,0.025318669190814963,0.11886042005455949,0.04042049238252249,0.30787878787878786,0.0,0.075,12,24
bike_sharing,cnt,segment_stuck_distribution_shift,mode_bucket,1.0,ldp_distribution_surprise,shifted_validation,12,0.49548538350119126,0.021613443507298758,0.08176122308993153,0.02806210939675214,0.22597162933270845,0.1156468428972703,,,0.075,12,24
bike_sharing,cnt,segment_stuck_distribution_shift,mode_bucket,1.0,ldp_window_glr,shifted_validation,12,0.6299736368312757,0.1734123887921337,0.19443732836190933,0.16281736439617694,0.22597162933270845,0.1156468428972703,0.1111111111111111,0.16666666666666666,0.075,12,24
bike_sharing,cnt,segment_stuck_distribution_shift,mode_bucket,1.0,privsaf_hmm,shifted_validation,12,0.5938918670132121,0.2892674346444398,0.27963856563348766,0.2393155175217522,0.22597162933270845,0.1156468428972703,0.013200953891259833,0.3333333333333333,0.075,12,24
bike_sharing,cnt,segment_stuck_distribution_shift,mode_bucket,1.0,privsaf_mixture,shifted_validation,12,0.5162204725741824,0.10635302247801999,0.08860744717634456,0.04455040601153168,0.22597162933270845,0.1156468428972703,0.030707070707070707,0.5,0.075,12,24
household_power,Global_active_power hourly sample,segment_stuck_distribution_shift,mode_bucket,1.0,ldp_distribution_surprise,shifted_validation,12,0.47205356901126266,0.02950239448763881,0.07208930225917341,0.02610496328706109,0.09296143318886814,0.030618516482884984,,,0.075,12,24
household_power,Global_active_power hourly sample,segment_stuck_distribution_shift,mode_bucket,1.0,ldp_window_glr,shifted_validation,12,0.4974509117121508,0.12340611885621236,0.0969884726807816,0.03700515031218613,0.09296143318886814,0.030618516482884984,0.11881944444444444,0.0,0.075,12,24
household_power,Global_active_power hourly sample,segment_stuck_distribution_shift,mode_bucket,1.0,privsaf_hmm,shifted_validation,12,0.47339377572016456,0.16032878442240733,0.11013864603301331,0.08354666393818673,0.09296143318886814,0.030618516482884984,0.01593616267429072,0.16666666666666666,0.075,12,24
household_power,Global_active_power hourly sample,segment_stuck_distribution_shift,mode_bucket,1.0,privsaf_mixture,shifted_validation,12,0.4714725301873511,0.03552866804474357,0.0727376299312693,0.02917961841475721,0.09296143318886814,0.030618516482884984,0.05308080808080809,0.08333333333333333,0.075,12,24
nab,value,segment_stuck_distribution_shift,mode_bucket,1.0,ldp_distribution_surprise,shifted_validation,12,0.45856276735434265,0.03018545136403281,0.06917221412578317,0.02411249024282804,0.11479589736840129,0.03622290764452081,,,0.075,12,24
nab,value,segment_stuck_distribution_shift,mode_bucket,1.0,ldp_window_glr,shifted_validation,12,0.4417288857753953,0.0831130049169204,0.07318009063958086,0.02473646881768798,0.11479589736840129,0.03622290764452081,0.10659722222222222,0.0,0.075,12,24
nab,value,segment_stuck_distribution_shift,mode_bucket,1.0,privsaf_hmm,shifted_validation,12,0.460685036278969,0.049177533812701554,0.06541640347592068,0.02287158821767772,0.11479589736840129,0.03622290764452081,0.189599403862497,0.0,0.075,12,24
nab,value,segment_stuck_distribution_shift,mode_bucket,1.0,privsaf_mixture,shifted_validation,12,0.5031532075752653,0.023805435794184236,0.07515489123144929,0.024457935975589238,0.11479589736840129,0.03622290764452081,0.3433080808080808,0.0,0.075,12,24
air_quality,C6H6(GT),segment_stuck_distribution_shift,mode_bucket,2.0,ldp_distribution_surprise,shifted_validation,12,0.4852170984946935,0.029066082925413232,0.07517189775236525,0.027177015761476537,0.300247040896933,0.23560264135888712,,,0.075,12,24
air_quality,C6H6(GT),segment_stuck_distribution_shift,mode_bucket,2.0,ldp_window_glr,shifted_validation,12,0.6564242879575483,0.12938079168794833,0.1564013207195564,0.08764646672553406,0.300247040896933,0.23560264135888712,0.10881944444444445,0.3333333333333333,0.075,12,24
air_quality,C6H6(GT),segment_stuck_distribution_shift,mode_bucket,2.0,privsaf_hmm,shifted_validation,12,0.725165759692441,0.09804102332562034,0.16248256861134414,0.11201770730114856,0.300247040896933,0.23560264135888712,0.22169245778089564,0.5,0.075,12,24
air_quality,C6H6(GT),segment_stuck_distribution_shift,mode_bucket,2.0,privsaf_mixture,shifted_validation,12,0.6195496263807668,0.034610245035404955,0.10962540147476435,0.03801898561149778,0.300247040896933,0.23560264135888712,0.3142676767676768,0.75,0.075,12,24
beijing_air,Aotizhongxin PM2.5,segment_stuck_distribution_shift,mode_bucket,2.0,ldp_distribution_surprise,shifted_validation,12,0.48624840941087283,0.03506925394092796,0.07704302802401526,0.028292567914384108,0.2593990725292424,0.18043428387028337,,,0.075,12,24
beijing_air,Aotizhongxin PM2.5,segment_stuck_distribution_shift,mode_bucket,2.0,ldp_window_glr,shifted_validation,12,0.3912572084145549,0.10235795181254241,0.06744028477477985,0.02526840599451031,0.2593990725292424,0.18043428387028337,0.11729166666666667,0.25,0.075,12,24
beijing_air,Aotizhongxin PM2.5,segment_stuck_distribution_shift,mode_bucket,2.0,privsaf_hmm,shifted_validation,12,0.4063728476283301,0.26680719924854207,0.08987433961053605,0.08621986100100434,0.2593990725292424,0.18043428387028337,0.08317699007025511,0.25,0.075,12,24
beijing_air,Aotizhongxin PM2.5,segment_stuck_distribution_shift,mode_bucket,2.0,privsaf_mixture,shifted_validation,12,0.4170303024149881,0.046934444824993246,0.06285770681328724,0.02284483100183635,0.2593990725292424,0.18043428387028337,0.20914141414141416,0.0,0.075,12,24
bike_sharing,cnt,segment_stuck_distribution_shift,mode_bucket,2.0,ldp_distribution_surprise,shifted_validation,12,0.48356432410114797,0.025377615446810015,0.08898271020023774,0.03122091545424229,0.43938588773589055,0.4278398318015226,,,0.075,12,24
bike_sharing,cnt,segment_stuck_distribution_shift,mode_bucket,2.0,ldp_window_glr,shifted_validation,12,0.8325113371778211,0.12571383484025975,0.39456231121326063,0.1945036392280889,0.43938588773589055,0.4278398318015226,0.12145833333333333,0.75,0.075,12,24
bike_sharing,cnt,segment_stuck_distribution_shift,mode_bucket,2.0,privsaf_hmm,shifted_validation,12,0.898135186538878,0.1857942253897397,0.6738895895389337,0.2704421238606601,0.43938588773589055,0.4278398318015226,0.01603662531118615,0.9166666666666666,0.075,12,24
bike_sharing,cnt,segment_stuck_distribution_shift,mode_bucket,2.0,privsaf_mixture,shifted_validation,12,0.6120214188055014,0.14832937181762865,0.13119775151384883,0.07936637221761583,0.43938588773589055,0.4278398318015226,0.01898989898989899,0.3333333333333333,0.075,12,24
household_power,Global_active_power hourly sample,segment_stuck_distribution_shift,mode_bucket,2.0,ldp_distribution_surprise,shifted_validation,12,0.4213054506443578,0.02836749127538876,0.06610725444651258,0.023644182311327696,0.21094779226632146,0.13130229874513977,,,0.075,12,24
household_power,Global_active_power hourly sample,segment_stuck_distribution_shift,mode_bucket,2.0,ldp_window_glr,shifted_validation,12,0.5148319897931557,0.1360352162357271,0.12094419637477262,0.07438984512708942,0.21094779226632146,0.13130229874513977,0.1170138888888889,0.0,0.075,12,24
household_power,Global_active_power hourly sample,segment_stuck_distribution_shift,mode_bucket,2.0,privsaf_hmm,shifted_validation,12,0.37299900503573746,0.28265694592011514,0.11089644878248435,0.1529108420216854,0.21094779226632146,0.13130229874513977,0.01754348042308815,0.16666666666666666,0.075,12,24
household_power,Global_active_power hourly sample,segment_stuck_distribution_shift,mode_bucket,2.0,privsaf_mixture,shifted_validation,12,0.3966358870749404,0.029696779026682035,0.061491717551126014,0.02213297604464181,0.21094779226632146,0.13130229874513977,0.04212121212121212,0.0,0.075,12,24
nab,value,segment_stuck_distribution_shift,mode_bucket,2.0,ldp_distribution_surprise,shifted_validation,12,0.37583490700129957,0.03070026691971309,0.059531004960942935,0.020846209514042643,0.25502492081656597,0.1611639498831775,,,0.075,12,24
nab,value,segment_stuck_distribution_shift,mode_bucket,2.0,ldp_window_glr,shifted_validation,12,0.3689721748429717,0.0791618250437046,0.05962414242094461,0.018528128687369354,0.25502492081656597,0.1611639498831775,0.10902777777777778,0.0,0.075,12,24
nab,value,segment_stuck_distribution_shift,mode_bucket,2.0,privsaf_hmm,shifted_validation,12,0.3993254886831276,0.07120429281246365,0.058807480584223866,0.020127528844257104,0.25502492081656597,0.1611639498831775,0.2893444811936492,0.0,0.075,12,24
nab,value,segment_stuck_distribution_shift,mode_bucket,2.0,privsaf_mixture,shifted_validation,12,0.43759758433506607,0.033628837942213774,0.06798845656005433,0.02288505941231196,0.25502492081656597,0.1611639498831775,0.30787878787878786,0.0,0.075,12,24
