repair_method,mask_source,dataset_id,fault_mode,epsilon,mae_mean,mae_std,rmse_mean,js_mean,wasserstein_mean,mae_fault_points_mean,mae_clean_points_mean,false_repaired_clean_fraction_mean,downstream_mean_abs_error_mean,downstream_std_abs_error_mean,downstream_p95_abs_error_mean,oracle_gap_closed_mean
ldp_window_glr_repair,ldp_window_glr_topk_mask_linear,air_quality,template_stuck,4.0,0.1305613821032838,0.010787783588009013,0.3043985618573682,0.01193714757954359,0.023739984182845442,0.40702186460570305,0.06139823151199058,0.13340744858254586,0.022134070839593217,0.0039295145010409165,0.06864767381753568,-1.3233013795068773
ldp_window_glr_repair,ldp_window_glr_topk_mask_linear,beijing_air,bias,2.0,0.08634014893356316,0.003294301746196841,0.17704710942969049,0.016033013716636606,0.04308588782366437,0.3070149259269117,0.031171454685226016,0.12944444444444445,0.0425900831694526,0.014499041045445646,0.06691248770894741,-0.38734225809204204
ldp_window_glr_repair,ldp_window_glr_topk_mask_linear,beijing_air,bias,4.0,0.08621258771351381,0.008393557207145954,0.1706711843734652,0.02199668190447752,0.055340462143559484,0.2823753690562026,0.0371718923778416,0.12819444444444442,0.05493137495902978,0.0067453742888244446,0.06299410029498494,-0.3843184269617515
ldp_window_glr_repair,ldp_window_glr_topk_mask_linear,beijing_air,iid_stuck,2.0,0.1670879790121855,0.08042412457032637,0.3411526430408198,0.06403552212468729,0.11794596765179062,0.6179830648422359,0.054364207554672896,0.16208333333333333,0.11646857587676174,0.11180253235555297,0.3461160275319568,-0.23771329080441428
ldp_window_glr_repair,ldp_window_glr_topk_mask_linear,beijing_air,iid_stuck,4.0,0.15914680850855153,0.0731901329052057,0.3317953485051068,0.06215092689413056,0.11885181419670184,0.6229773075036392,0.04318918375977963,0.16479166666666667,0.1180147902327106,0.11159088045794874,0.34923072473827294,-0.17619588794814237
ldp_window_glr_repair,ldp_window_glr_topk_mask_linear,beijing_air,segment_stuck,2.0,0.0996385424600323,0.03841543108347214,0.25560616488352234,0.034363817705204004,0.06898446113047883,0.43281042412638554,0.016345572043444,0.08381944444444445,0.06830301540478532,0.07086804812315345,0.34213372664700126,0.33893044581670534
ldp_window_glr_repair,ldp_window_glr_topk_mask_linear,beijing_air,segment_stuck,4.0,0.09381722725846185,0.034524456049612844,0.2415414565376571,0.028493167082843746,0.0576284262906278,0.4107893149106651,0.014574205345411035,0.06868055555555556,0.05343411996066866,0.06263060938513203,0.3380776794493609,0.39251006746158795
ldp_window_glr_repair,ldp_window_glr_topk_mask_linear,beijing_air,template_stuck,2.0,0.15691406884780193,0.11286715126945253,0.34934465733780556,0.04499074210883938,0.11434366637804096,0.6172290947884019,0.04183531236265192,0.1386111111111111,0.112869141265159,0.13209037474671573,0.4503441494591937,-0.017287555575074783
ldp_window_glr_repair,ldp_window_glr_topk_mask_linear,beijing_air,template_stuck,4.0,0.14347589405724936,0.08521117848493429,0.32943651998757817,0.03611040605303253,0.08725752158950024,0.5786775198461622,0.03467548761002115,0.125,0.0860892944936087,0.11351965008785603,0.44434611602753255,0.07866701739235088
ldp_window_glr_repair,ldp_window_glr_topk_mask_linear,bike_sharing,bias,2.0,0.17644805973759725,0.006909384434983407,0.3992549228969713,0.011323939318741155,0.07907270285858244,0.429972876208152,0.11306685561995854,0.12319444444444444,0.056539383133133135,0.04649908250935978,0.0,1.3115863167508353
ldp_window_glr_repair,ldp_window_glr_topk_mask_linear,bike_sharing,bias,4.0,0.18289081277922922,0.008819025772436262,0.4262156829582883,0.013789037505108922,0.09600367771138564,0.5073660508534877,0.10177200326066461,0.10583333333333333,0.08183962087087088,0.056233566898815236,0.0,1.3823455289453601
ldp_window_glr_repair,ldp_window_glr_topk_mask_linear,bike_sharing,iid_stuck,2.0,0.29265406247574405,0.029727966118561575,0.5929735266605568,0.05938827191390896,0.1970526820100957,0.8128779100992108,0.1625981005698773,0.1609722222222222,0.16108533533533534,0.03880366476319178,0.0,-0.9022820314768047
ldp_window_glr_repair,ldp_window_glr_topk_mask_linear,bike_sharing,iid_stuck,4.0,0.28122014982468857,0.02591434115950751,0.5711674774393919,0.05355781439577346,0.18281431122999747,0.8159846767013388,0.14752901810552602,0.15652777777777777,0.14181156156156158,0.04519983829649402,0.0,-0.8187192033176746
ldp_window_glr_repair,ldp_window_glr_topk_mask_linear,bike_sharing,segment_stuck,2.0,0.20824379078298424,0.011902383311200429,0.48688021635851975,0.024221324062878843,0.07536490119816391,0.7642641774642319,0.06923869411267237,0.07694444444444444,0.06017254754754755,0.0205430788390976,0.0,-1.7023662270082363
ldp_window_glr_repair,ldp_window_glr_topk_mask_linear,bike_sharing,segment_stuck,4.0,0.20134464784790676,0.02019197531489501,0.48284833425544155,0.01986699248186652,0.06220976466960935,0.7742578212099692,0.058116354507391166,0.0626388888888889,0.050635135135135144,0.019917856776314358,0.0,-1.3924911874366066
ldp_window_glr_repair,ldp_window_glr_topk_mask_linear,bike_sharing,template_stuck,2.0,0.2718906147556974,0.02628016925310243,0.5922906055544063,0.014227677851006303,0.06803291921211972,0.8886253751720078,0.11770692465161985,0.12416666666666666,0.047650150150150145,0.04405349617191542,0.0,-0.5822649751417898
ldp_window_glr_repair,ldp_window_glr_topk_mask_linear,bike_sharing,template_stuck,4.0,0.2633950451007732,0.024698576096098334,0.581789187137914,0.01553567943568931,0.06421064517865364,0.8796132932557935,0.1093404830620181,0.11513888888888889,0.04189589589589588,0.039590384499973576,0.0,-0.5064992005502119
ldp_window_glr_repair,ldp_window_glr_topk_mask_linear,household_power,bias,2.0,0.10242678647125925,0.005483404168350544,0.24823681606963843,0.01788925829242702,0.04010996036041554,0.36933911173211054,0.03569870515604642,0.08125,0.036267551928223875,0.01870134204709493,0.08527861066301996,3.2594334791000747
ldp_window_glr_repair,ldp_window_glr_topk_mask_linear,household_power,bias,4.0,0.09689293666383403,0.013139359006455699,0.23447030648444644,0.01612371830740242,0.04464512037294635,0.3875651720371119,0.024224877820514554,0.06694444444444443,0.0429996033770339,0.020540497589941753,0.0736606566423658,2.7164272253829287
ldp_window_glr_repair,ldp_window_glr_topk_mask_linear,household_power,iid_stuck,2.0,0.17695215734022182,0.05710461511628046,0.379542099287963,0.06542324879000412,0.11995132496850096,0.6066420919422891,0.06952967368970499,0.15618055555555554,0.115512228780008,0.06304372511260424,0.1719996097846508,-0.4394214303881202
ldp_window_glr_repair,ldp_window_glr_topk_mask_linear,household_power,iid_stuck,4.0,0.17870011349472503,0.05437107150787097,0.38414995277910263,0.06616506732615758,0.11959158377461843,0.6217379157525809,0.06794066293026112,0.1559722222222222,0.11412659733117995,0.06620833264305963,0.1562284060515894,-0.45829214731292284
ldp_window_glr_repair,ldp_window_glr_topk_mask_linear,household_power,segment_stuck,2.0,0.12185878052412348,0.02473675320683668,0.3067170265155808,0.03217140483229478,0.05644133904525248,0.4725552850434356,0.03418465439429546,0.0775,0.046938821549642705,0.030754784698896004,0.15871584825319937,0.25906496018242353
ldp_window_glr_repair,ldp_window_glr_topk_mask_linear,household_power,segment_stuck,4.0,0.11691323978518929,0.02670227470487638,0.3115545030595595,0.025178752747823028,0.04205733976327105,0.4704894497223959,0.02851918730088764,0.06104166666666666,0.03392575328724821,0.022288800667673785,0.13016506138265554,0.3453692722911682
ldp_window_glr_repair,ldp_window_glr_topk_mask_linear,household_power,template_stuck,2.0,0.12517375137308093,0.019405543134433434,0.3061656236633998,0.03392042848974667,0.0646310883857616,0.4976202563327085,0.032062125133174045,0.06944444444444443,0.05307061317103268,0.014983985124965274,0.006780730752147431,0.35645142511903233
ldp_window_glr_repair,ldp_window_glr_topk_mask_linear,household_power,template_stuck,4.0,0.1243087879670105,0.005958491272167519,0.31432668602850067,0.02965264997486051,0.0389508787801088,0.4912462449374149,0.03257442372440939,0.06472222222222222,0.021674839058750006,0.009338222280083111,0.0,0.36861239502744897
ldp_window_glr_repair,ldp_window_glr_topk_mask_linear,nab,bias,2.0,0.13095433526520767,0.06699493673281467,0.26367268789159826,0.11823559043211469,0.13087912315156378,0.30186516416970915,0.08822662803908227,0.18805555555555556,0.1308724173341656,0.08920979168864558,0.12889333587152804,-1.3189028616364624
ldp_window_glr_repair,ldp_window_glr_topk_mask_linear,nab,bias,4.0,0.14929557997756226,0.04199730172595044,0.2869767482685031,0.17026584900957786,0.14884763907813603,0.3124222215701998,0.10851391957940289,0.19347222222222224,0.14884763907813603,0.11449593078273652,0.12889333587152804,-1.6717275329259205
ldp_window_glr_repair,ldp_window_glr_topk_mask_linear,nab,iid_stuck,2.0,0.19809814521658597,0.04937353646656,0.45651582658023937,0.09653339654862447,0.19440551535541672,0.6776935364382894,0.07819929741116015,0.16166666666666665,0.16399510923045155,0.06697701996512254,0.04200152381091552,-0.21016247266990518
ldp_window_glr_repair,ldp_window_glr_topk_mask_linear,nab,iid_stuck,4.0,0.18461929840143623,0.04603880727819166,0.4204384646060851,0.11417425061187447,0.18213552055268434,0.6636846805531215,0.06485295286351496,0.16208333333333333,0.14991195974451874,0.06370793110547636,0.04200152381091552,-0.12613135816527957
ldp_window_glr_repair,ldp_window_glr_topk_mask_linear,nab,segment_stuck,2.0,0.33612478430013915,0.09287729095469216,0.6512907695734407,0.16140916592185486,0.30576062457746334,0.7951471294457334,0.22136919801374064,0.19180555555555556,0.24471978958874693,0.2050632655899013,0.04009265927171535,-1.1661460156920118
ldp_window_glr_repair,ldp_window_glr_topk_mask_linear,nab,segment_stuck,4.0,0.31381912384889143,0.05612515550399404,0.6132408552814161,0.16532045595924005,0.27781712297107214,0.802782316390135,0.19157832571358058,0.19215277777777776,0.20426021246118722,0.18869925434582124,0.04009265927171535,-1.017804310434057
ldp_window_glr_repair,ldp_window_glr_topk_mask_linear,nab,template_stuck,2.0,0.36986377014040156,0.10873202079866581,0.7716759151285618,0.15404986547481567,0.3692899052163321,0.9857948231500263,0.21588100688799539,0.16708333333333333,0.36928990521633215,0.2175157634560386,0.09309066753603375,-0.8653370346350365
ldp_window_glr_repair,ldp_window_glr_topk_mask_linear,nab,template_stuck,4.0,0.338058521132046,0.046272963324473074,0.6684785041723291,0.12489465508071713,0.2597243909692702,0.9336134030475064,0.18916980065318093,0.16861111111111113,0.2585097560039777,0.14489558124521137,0.09309066753603375,-0.702907558506826
linear_interpolation,oracle_fault_mask,air_quality,bias,2.0,0.05946495879036332,0.01495283982049479,0.18392377128212842,0.005280299889158545,0.02093682895983658,0.29715961351073233,0.0,0.0,0.018814557842264084,0.01086797612129555,0.04915416769117318,1.0
linear_interpolation,oracle_fault_mask,air_quality,bias,4.0,0.05946495879036332,0.01495283982049479,0.18392377128212842,0.005280299889158545,0.02093682895983658,0.29715961351073233,0.0,0.0,0.018814557842264084,0.01086797612129555,0.04915416769117318,1.0
linear_interpolation,oracle_fault_mask,air_quality,iid_stuck,2.0,0.01970494540697532,0.0007360925329735463,0.07099880149569422,0.0013597966151310467,0.006409555211767962,0.09846999107541277,0.0,0.0,0.0016899169775266287,0.007335217498857423,0.019143239625166952,1.0
linear_interpolation,oracle_fault_mask,air_quality,iid_stuck,4.0,0.01970494540697532,0.0007360925329735463,0.07099880149569422,0.0013597966151310467,0.006409555211767962,0.09846999107541277,0.0,0.0,0.0016899169775266287,0.007335217498857423,0.019143239625166952,1.0
linear_interpolation,oracle_fault_mask,air_quality,segment_stuck,2.0,0.05946495879036332,0.01337422651811684,0.18392377128212842,0.005280299889158545,0.02093682895983658,0.29715961351073233,0.0,0.0,0.018814557842264084,0.01086797612129555,0.04915416769117318,1.0
linear_interpolation,oracle_fault_mask,air_quality,segment_stuck,4.0,0.05946495879036332,0.01337422651811684,0.18392377128212842,0.005280299889158545,0.02093682895983658,0.29715961351073233,0.0,0.0,0.018814557842264084,0.01086797612129555,0.04915416769117318,1.0
linear_interpolation,oracle_fault_mask,air_quality,template_stuck,2.0,0.04672925002630182,0.003014647374554183,0.15239680913108344,0.0023157312820712792,0.011683449463868465,0.2335164466592138,0.0,0.0,0.004080803480737731,0.01542426887918554,0.05662650602409597,1.0
linear_interpolation,oracle_fault_mask,air_quality,template_stuck,4.0,0.04672925002630182,0.003014647374554183,0.15239680913108344,0.0023157312820712792,0.011683449463868465,0.2335164466592138,0.0,0.0,0.004080803480737731,0.01542426887918554,0.05662650602409597,1.0
linear_interpolation,oracle_fault_mask,beijing_air,bias,2.0,0.027814701101679606,0.005008554895701007,0.0847795854075971,0.0032104370168018113,0.010052575602512387,0.13907350550839806,0.0,0.0,0.005429367420517879,0.006884420466030966,0.015732546705997996,1.0
linear_interpolation,oracle_fault_mask,beijing_air,bias,4.0,0.027814701101679606,0.005008554895701007,0.0847795854075971,0.0032104370168018113,0.010052575602512387,0.13907350550839806,0.0,0.0,0.005429367420517879,0.006884420466030966,0.015732546705997996,1.0
linear_interpolation,oracle_fault_mask,beijing_air,iid_stuck,2.0,0.007313804217196548,0.00021511338994588698,0.025804225927700777,0.0005441275440798365,0.0020627116792308487,0.036569021085982735,0.0,0.0,0.0006928056374958894,0.001319305477508655,0.004867256637168378,1.0
linear_interpolation,oracle_fault_mask,beijing_air,iid_stuck,4.0,0.007313804217196548,0.00021511338994588698,0.025804225927700777,0.0005441275440798365,0.0020627116792308487,0.036569021085982735,0.0,0.0,0.0006928056374958894,0.001319305477508655,0.004867256637168378,1.0
linear_interpolation,oracle_fault_mask,beijing_air,segment_stuck,2.0,0.027814701101679606,0.004479787686330729,0.0847795854075971,0.0032104370168018113,0.010052575602512387,0.13907350550839806,0.0,0.0,0.005429367420517879,0.006884420466030966,0.015732546705997996,1.0
linear_interpolation,oracle_fault_mask,beijing_air,segment_stuck,4.0,0.027814701101679606,0.004479787686330729,0.0847795854075971,0.0032104370168018113,0.010052575602512387,0.13907350550839806,0.0,0.0,0.005429367420517879,0.006884420466030966,0.015732546705997996,1.0
linear_interpolation,oracle_fault_mask,beijing_air,template_stuck,2.0,0.014445736580692333,0.000862589471545614,0.04861871469955673,0.0007771074998895747,0.0038422102043046014,0.07222868290346167,0.0,0.0,0.00316576532284496,0.0036715756422010435,0.01170108161258652,1.0
linear_interpolation,oracle_fault_mask,beijing_air,template_stuck,4.0,0.014445736580692333,0.000862589471545614,0.04861871469955673,0.0007771074998895747,0.0038422102043046014,0.07222868290346167,0.0,0.0,0.00316576532284496,0.0036715756422010435,0.01170108161258652,1.0
linear_interpolation,oracle_fault_mask,bike_sharing,bias,2.0,0.14807756736328162,0.008391802849647405,0.4048733425996316,0.007150597175729936,0.04384380298666013,0.7403878368164083,0.0,0.0,0.03383883883883884,0.02021509106109276,0.0,1.0
linear_interpolation,oracle_fault_mask,bike_sharing,bias,4.0,0.14807756736328162,0.008391802849647405,0.4048733425996316,0.007150597175729936,0.04384380298666013,0.7403878368164083,0.0,0.0,0.03383883883883884,0.02021509106109276,0.0,1.0
linear_interpolation,oracle_fault_mask,bike_sharing,iid_stuck,2.0,0.03236456456456457,0.002258361750782414,0.10967210673600387,0.0029685202756302392,0.01765952619285952,0.16182282282282281,0.0,0.0,0.003179429429429429,0.016451732690526504,0.0,1.0
linear_interpolation,oracle_fault_mask,bike_sharing,iid_stuck,4.0,0.03236456456456457,0.002258361750782414,0.10967210673600387,0.0029685202756302392,0.01765952619285952,0.16182282282282281,0.0,0.0,0.003179429429429429,0.016451732690526504,0.0,1.0
linear_interpolation,oracle_fault_mask,bike_sharing,segment_stuck,2.0,0.14807756736328162,0.007505856650235219,0.4048733425996316,0.007150597175729936,0.04384380298666013,0.7403878368164083,0.0,0.0,0.03383883883883884,0.02021509106109276,0.0,1.0
linear_interpolation,oracle_fault_mask,bike_sharing,segment_stuck,4.0,0.14807756736328162,0.007505856650235219,0.4048733425996316,0.007150597175729936,0.04384380298666013,0.7403878368164083,0.0,0.0,0.03383883883883884,0.02021509106109276,0.0,1.0
linear_interpolation,oracle_fault_mask,bike_sharing,template_stuck,2.0,0.09447221731535456,0.007197853268537332,0.2691642781776333,0.0037335911006379594,0.036066648347694095,0.47236108657677284,0.0,0.0,0.009269269269269268,0.032481006456296,0.0,1.0
linear_interpolation,oracle_fault_mask,bike_sharing,template_stuck,4.0,0.09447221731535456,0.007197853268537332,0.2691642781776333,0.0037335911006379594,0.036066648347694095,0.47236108657677284,0.0,0.0,0.009269269269269268,0.032481006456296,0.0,1.0
linear_interpolation,oracle_fault_mask,household_power,bias,2.0,0.07940059581946413,0.006850405483379703,0.24179696798845032,0.006635403689976689,0.02125167417187861,0.39700297909732063,0.0,0.0,0.01848682255408592,0.015453460366160465,0.057176005538667383,1.0
linear_interpolation,oracle_fault_mask,household_power,bias,4.0,0.07940059581946413,0.006850405483379703,0.24179696798845032,0.006635403689976689,0.02125167417187861,0.39700297909732063,0.0,0.0,0.01848682255408592,0.015453460366160465,0.057176005538667383,1.0
linear_interpolation,oracle_fault_mask,household_power,iid_stuck,2.0,0.04362147582998293,0.001811433731785813,0.14619645784919233,0.004135261516346376,0.011593367867090726,0.21810737914991463,0.0,0.0,0.0018200028950004314,0.012206971232857688,0.019930790971935095,1.0
linear_interpolation,oracle_fault_mask,household_power,iid_stuck,4.0,0.04362147582998293,0.001811433731785813,0.14619645784919233,0.004135261516346376,0.011593367867090726,0.21810737914991463,0.0,0.0,0.0018200028950004314,0.012206971232857688,0.019930790971935095,1.0
linear_interpolation,oracle_fault_mask,household_power,segment_stuck,2.0,0.07940059581946413,0.006127188933709729,0.24179696798845032,0.006635403689976689,0.02125167417187861,0.39700297909732063,0.0,0.0,0.01848682255408592,0.015453460366160465,0.057176005538667383,1.0
linear_interpolation,oracle_fault_mask,household_power,segment_stuck,4.0,0.07940059581946413,0.006127188933709729,0.24179696798845032,0.006635403689976689,0.02125167417187861,0.39700297909732063,0.0,0.0,0.01848682255408592,0.015453460366160465,0.057176005538667383,1.0
linear_interpolation,oracle_fault_mask,household_power,template_stuck,2.0,0.07940059581946413,0.006850405483379703,0.24179696798845032,0.006635403689976689,0.02125167417187861,0.39700297909732063,0.0,0.0,0.01848682255408592,0.015453460366160465,0.057176005538667383,1.0
linear_interpolation,oracle_fault_mask,household_power,template_stuck,4.0,0.07940059581946413,0.006850405483379703,0.24179696798845032,0.006635403689976689,0.02125167417187861,0.39700297909732063,0.0,0.0,0.01848682255408592,0.015453460366160465,0.057176005538667383,1.0
linear_interpolation,oracle_fault_mask,nab,bias,2.0,0.010408442898852358,0.0025969803752224773,0.03998525707330599,0.005026941625212999,0.006678797000676021,0.052042214494261795,0.0,0.0,0.004346949085866432,0.001986633984349173,0.005857416648856417,1.0
linear_interpolation,oracle_fault_mask,nab,bias,4.0,0.010408442898852358,0.0025969803752224773,0.03998525707330599,0.005026941625212999,0.006678797000676021,0.052042214494261795,0.0,0.0,0.004346949085866432,0.001986633984349173,0.005857416648856417,1.0
linear_interpolation,oracle_fault_mask,nab,iid_stuck,2.0,0.003984397151723746,0.00027505775960741326,0.01200563331925561,0.0003744980117770988,0.0011701263409673284,0.019921985758618737,0.0,0.0,0.00017197415111111503,0.00014096854852370852,0.0012161821197008704,1.0
linear_interpolation,oracle_fault_mask,nab,iid_stuck,4.0,0.003984397151723746,0.00027505775960741326,0.01200563331925561,0.0003744980117770988,0.0011701263409673284,0.019921985758618737,0.0,0.0,0.00017197415111111503,0.00014096854852370852,0.0012161821197008704,1.0
linear_interpolation,oracle_fault_mask,nab,segment_stuck,2.0,0.010408442898852358,0.002322809862092148,0.03998525707330599,0.005026941625212999,0.006678797000676021,0.052042214494261795,0.0,0.0,0.004346949085866432,0.001986633984349173,0.005857416648856417,1.0
linear_interpolation,oracle_fault_mask,nab,segment_stuck,4.0,0.010408442898852358,0.002322809862092148,0.03998525707330599,0.005026941625212999,0.006678797000676021,0.052042214494261795,0.0,0.0,0.004346949085866432,0.001986633984349173,0.005857416648856417,1.0
linear_interpolation,oracle_fault_mask,nab,template_stuck,2.0,0.0046128915114149694,0.0005406188322894353,0.014548103956010713,0.0009239219209375681,0.001777654416252141,0.02306445755707485,0.0,0.0,0.0001751887139609757,0.00017500916304846736,0.0017053463530083042,1.0
linear_interpolation,oracle_fault_mask,nab,template_stuck,4.0,0.0046128915114149694,0.0005406188322894353,0.014548103956010713,0.0009239219209375681,0.001777654416252141,0.02306445755707485,0.0,0.0,0.0001751887139609757,0.00017500916304846736,0.0017053463530083042,1.0
locf,oracle_fault_mask,air_quality,bias,2.0,0.08652285629455007,0.02248811861528735,0.2596395890074184,0.022179690259230455,0.04362977200631318,0.43237394020526554,0.0,0.0,0.0364950630760954,0.03521652590077897,0.15662650602409642,-1.6536282583640507
locf,oracle_fault_mask,air_quality,bias,4.0,0.08652285629455007,0.02248811861528735,0.2596395890074184,0.022179690259230455,0.04362977200631318,0.43237394020526554,0.0,0.0,0.0364950630760954,0.03521652590077897,0.15662650602409642,-1.6536282583640507
locf,oracle_fault_mask,air_quality,iid_stuck,2.0,0.03340097466017489,0.001004682797974214,0.12754207500087744,0.0019080440847678438,0.005159046413558626,0.1669120928157073,0.0,0.0,0.0034601998879342233,0.005018025750892645,0.026506024096385205,0.8849784820343032
locf,oracle_fault_mask,air_quality,iid_stuck,4.0,0.03340097466017489,0.001004682797974214,0.12754207500087744,0.0019080440847678438,0.005159046413558626,0.1669120928157073,0.0,0.0,0.0034601998879342233,0.005018025750892645,0.026506024096385205,0.8849784820343032
locf,oracle_fault_mask,air_quality,segment_stuck,2.0,0.08652285629455007,0.02011398476394438,0.2596395890074184,0.02217969025923046,0.04362977200631318,0.43237394020526554,0.0,0.0,0.0364950630760954,0.03521652590077897,0.15662650602409642,0.6584166188818408
locf,oracle_fault_mask,air_quality,segment_stuck,4.0,0.08652285629455007,0.02011398476394438,0.2596395890074184,0.02217969025923046,0.04362977200631318,0.43237394020526554,0.0,0.0,0.0364950630760954,0.03521652590077897,0.15662650602409642,0.6584166188818408
locf,oracle_fault_mask,air_quality,template_stuck,2.0,0.05893055267205566,0.002140385682099564,0.19247128439489214,0.004842551864192285,0.009969840451299361,0.2944890673806337,0.0,0.0,0.006728414491763608,0.007436268906712951,0.03855421686746948,0.6618563483196416
locf,oracle_fault_mask,air_quality,template_stuck,4.0,0.05893055267205566,0.002140385682099564,0.19247128439489214,0.004842551864192285,0.009969840451299361,0.2944890673806337,0.0,0.0,0.006728414491763608,0.007436268906712951,0.03855421686746948,0.6618563483196416
locf,oracle_fault_mask,beijing_air,bias,2.0,0.03749262536873157,0.0012727620371784482,0.11072753483278257,0.007604547689406806,0.012022287774500165,0.18746312684365785,0.0,0.0,0.008867584398557874,0.004325420784182114,0.023500491642085026,0.7705853811684789
locf,oracle_fault_mask,beijing_air,bias,4.0,0.03749262536873157,0.0012727620371784482,0.11072753483278257,0.007604547689406806,0.012022287774500165,0.18746312684365785,0.0,0.0,0.008867584398557874,0.004325420784182114,0.023500491642085026,0.7705853811684789
locf,oracle_fault_mask,beijing_air,iid_stuck,2.0,0.011385611274991806,0.00032589850804662677,0.04114055553008538,0.0007163258382832767,0.0019165847263192335,0.056928056374959034,0.0,0.0,0.0005317928548017233,0.0013119256522673706,0.001868239921337796,0.9684571695050779
locf,oracle_fault_mask,beijing_air,iid_stuck,4.0,0.011385611274991806,0.00032589850804662677,0.04114055553008538,0.0007163258382832767,0.0019165847263192335,0.056928056374959034,0.0,0.0,0.0005317928548017233,0.0013119256522673706,0.001868239921337796,0.9684571695050779
locf,oracle_fault_mask,beijing_air,segment_stuck,2.0,0.03749262536873157,0.0011383929737248503,0.11072753483278257,0.0076045476894068065,0.012022287774500165,0.18746312684365785,0.0,0.0,0.008867584398557874,0.004325420784182114,0.023500491642085026,0.9109239918160447
locf,oracle_fault_mask,beijing_air,segment_stuck,4.0,0.03749262536873157,0.0011383929737248503,0.11072753483278257,0.0076045476894068065,0.012022287774500165,0.18746312684365785,0.0,0.0,0.008867584398557874,0.004325420784182114,0.023500491642085026,0.9109239918160447
locf,oracle_fault_mask,beijing_air,template_stuck,2.0,0.022663061291379877,0.001433354511639726,0.07321334085589949,0.0021137117480949786,0.006676499508357915,0.1133153064568994,0.0,0.0,0.003015404785316367,0.005196029798434819,0.005899705014749308,0.9413246295841434
locf,oracle_fault_mask,beijing_air,template_stuck,4.0,0.022663061291379877,0.001433354511639726,0.07321334085589949,0.0021137117480949786,0.006676499508357915,0.1133153064568994,0.0,0.0,0.003015404785316367,0.005196029798434819,0.005899705014749308,0.9413246295841434
locf,oracle_fault_mask,bike_sharing,bias,2.0,0.1496176176176176,0.009270519584910828,0.4079477504850524,0.019584245941071624,0.03858758758758759,0.748088088088088,0.0,0.0,0.019237237237237238,0.02048554803523576,0.0,1.0169140027613395
locf,oracle_fault_mask,bike_sharing,bias,4.0,0.1496176176176176,0.009270519584910828,0.4079477504850524,0.019584245941071624,0.03858758758758759,0.748088088088088,0.0,0.0,0.019237237237237238,0.02048554803523576,0.0,1.0169140027613395
locf,oracle_fault_mask,bike_sharing,iid_stuck,2.0,0.06071671671671671,0.0026665301527881466,0.20055576694282143,0.0011696445327889565,0.005296296296296298,0.30358358358358356,0.0,0.0,0.003237237237237243,0.0009140626515798944,0.0,0.7927930630104036
locf,oracle_fault_mask,bike_sharing,iid_stuck,4.0,0.06071671671671671,0.0026665301527881466,0.20055576694282143,0.0011696445327889565,0.005296296296296298,0.30358358358358356,0.0,0.0,0.003237237237237243,0.0009140626515798944,0.0,0.7927930630104036
locf,oracle_fault_mask,bike_sharing,segment_stuck,2.0,0.1496176176176176,0.008291804791441499,0.4079477504850524,0.019584245941071624,0.03858758758758759,0.748088088088088,0.0,0.0,0.019237237237237238,0.02048554803523576,0.0,0.9308286350934543
locf,oracle_fault_mask,bike_sharing,segment_stuck,4.0,0.1496176176176176,0.008291804791441499,0.4079477504850524,0.019584245941071624,0.03858758758758759,0.748088088088088,0.0,0.0,0.019237237237237238,0.02048554803523576,0.0,0.9308286350934543
locf,oracle_fault_mask,bike_sharing,template_stuck,2.0,0.14667267267267267,0.006523345980516469,0.40969494615658003,0.004099857774090731,0.01904104104104104,0.7333633633633633,0.0,0.0,0.014312312312312314,0.0069592907754520246,0.0,0.5344623027264707
locf,oracle_fault_mask,bike_sharing,template_stuck,4.0,0.14667267267267267,0.006523345980516469,0.40969494615658003,0.004099857774090731,0.01904104104104104,0.7333633633633633,0.0,0.0,0.014312312312312314,0.0069592907754520246,0.0,0.5344623027264707
locf,oracle_fault_mask,household_power,bias,2.0,0.08528923357911479,0.009377749004059223,0.2659326976381813,0.018333903272005663,0.02567638682264441,0.426446167895574,0.0,0.0,0.018484112725265883,0.025415298001349156,0.09331295542060102,1.5778196446666837
locf,oracle_fault_mask,household_power,bias,4.0,0.08528923357911479,0.009377749004059223,0.2659326976381813,0.018333903272005663,0.02567638682264441,0.426446167895574,0.0,0.0,0.018484112725265883,0.025415298001349156,0.09331295542060102,1.5778196446666837
locf,oracle_fault_mask,household_power,iid_stuck,2.0,0.0517603973873637,0.003402421389390989,0.18090832613354416,0.0015525366762849666,0.0067098839199661075,0.2588019869368185,0.0,0.0,0.002208632430689398,0.008877004064980265,0.02342647014987991,0.9121332166216964
locf,oracle_fault_mask,household_power,iid_stuck,4.0,0.0517603973873637,0.003402421389390989,0.18090832613354416,0.0015525366762849666,0.0067098839199661075,0.2588019869368185,0.0,0.0,0.002208632430689398,0.008877004064980265,0.02342647014987991,0.9121332166216964
locf,oracle_fault_mask,household_power,segment_stuck,2.0,0.08528923357911479,0.00838771369960295,0.2659326976381813,0.018333903272005663,0.02567638682264441,0.426446167895574,0.0,0.0,0.018484112725265883,0.025415298001349156,0.09331295542060102,0.8972377626771395
locf,oracle_fault_mask,household_power,segment_stuck,4.0,0.08528923357911479,0.00838771369960295,0.2659326976381813,0.018333903272005663,0.02567638682264441,0.426446167895574,0.0,0.0,0.018484112725265883,0.025415298001349156,0.09331295542060102,0.8972377626771395
